Date,Price,Open,High,Low,Vol.
10-19-2010,"19,490.00","19,780.00","19,900.00","19,475.00",
10-18-2010,"19,495.00","19,490.00","19,499.00","19,475.00",
10-15-2010,"19,497.00","19,750.00","19,800.00","19,475.00",
10-14-2010,"19,495.00","19,490.00","19,800.00","19,475.00",
10-13-2010,"19,498.00","19,490.00","19,499.00","19,475.00",
10-12-2010,"19,450.00","19,490.00","19,499.00","19,475.00",
10-11-2010,"19,470.00","19,700.00","19,750.00","19,475.00",
10-08-2010,"19,495.00","19,470.00","19,499.00","19,475.00",
10-07-2010,"19,495.00","19,550.00","19,720.00","19,475.00",
10-06-2010,"19,480.00","19,490.00","19,498.50","19,475.00",
10-05-2010,"19,490.00","19,490.00","19,600.00","19,475.00",
10-04-2010,"19,495.00","19,490.00","19,542.50","19,475.00",
10-01-2010,"19,480.00","19,490.00","19,544.00","19,475.00",
09-30-2010,"19,450.00","19,470.00","19,498.50","19,475.00",
09-29-2010,"19,480.00","19,465.00","19,531.00","19,095.00",
09-28-2010,"19,480.00","19,470.00","19,530.00","19,450.00",
09-27-2010,"19,460.00","19,465.00","19,527.50","19,450.00",
09-24-2010,"19,480.00","19,465.00","19,527.50","19,450.00",
09-23-2010,"19,450.00","19,465.00","19,527.50","19,450.00",
09-22-2010,"19,480.00","19,470.00","19,497.50","19,450.00",
09-21-2010,"19,480.00","19,465.00","19,527.50","19,095.00",
09-20-2010,"19,490.00","19,465.00","19,527.50","19,450.00",
09-17-2010,"19,490.00","19,460.00","19,495.00","19,450.00",
09-16-2010,"19,480.00","19,465.00","19,530.00","19,095.00",
09-15-2010,"19,480.00","19,465.00","19,527.50","19,450.00",
09-14-2010,"19,480.00","19,465.00","19,527.50","19,450.00",
09-13-2010,"19,480.00","19,465.00","19,527.50","19,450.00",
09-10-2010,"19,480.00","19,460.00","19,495.00","19,450.00",
09-09-2010,"19,480.00","19,480.00","19,495.00","19,450.00",
09-08-2010,"19,450.00","19,460.00","19,495.00","19,095.00",
09-07-2010,"19,450.00","19,460.00","19,495.00","19,095.00",
09-06-2010,"19,470.00","19,465.00","19,527.50","19,450.00",
09-03-2010,"19,470.00","19,465.00","19,527.50","19,450.00",
09-02-2010,"19,490.00","19,490.00","19,490.00","19,490.00",
09-01-2010,"19,490.00","19,465.00","19,527.50","19,445.00",
08-31-2010,"19,490.00","19,460.00","19,495.00","19,095.00",
08-30-2010,"19,465.00","19,475.00","19,532.50","19,450.00",
08-27-2010,"19,460.00","19,470.00","19,532.50","19,095.00",
08-26-2010,"19,400.00","19,470.00","19,530.00","19,450.00",
08-25-2010,"19,470.00","19,470.00","19,530.00","19,095.00",
08-24-2010,"19,470.00","19,480.00","19,495.00","19,450.00",
08-23-2010,"19,400.00","19,470.00","19,530.00","19,095.00",
08-20-2010,"19,460.00","19,450.00","19,530.00","19,095.00",
08-19-2010,"19,490.00","19,400.00","19,520.00","19,095.00",
08-18-2010,"19,420.00","19,220.00","19,495.00","19,090.00",
08-17-2010,"19,098.00","19,220.00","19,270.00","19,075.00",
08-16-2010,"19,080.00","19,220.00","19,270.00","19,075.00",
08-13-2010,"19,220.00","19,220.00","19,270.00","19,075.00",
08-12-2010,"19,098.00","19,200.00","19,270.00","19,075.00",
08-11-2010,"19,090.00","19,098.00","19,099.00","19,075.00",
08-10-2010,"19,200.00","19,190.00","19,250.00","19,050.00",
08-09-2010,"19,090.00","19,080.00","19,099.00","19,050.00",
08-06-2010,"19,090.00","19,080.00","19,099.00","19,050.00",
08-05-2010,"19,180.00","19,080.00","19,230.00","19,050.00",
08-04-2010,"19,090.00","19,080.00","19,099.00","19,050.00",
08-03-2010,"19,180.00","19,180.00","19,230.00","19,050.00",
08-02-2010,"19,050.00","19,200.00","19,300.00","19,050.00",
07-30-2010,"19,050.00","19,080.00","19,099.00","19,050.00",
07-29-2010,"19,050.00","19,080.00","19,097.50","19,050.00",
07-28-2010,"19,090.00","19,090.00","19,192.50","19,047.50",
07-27-2010,"19,090.00","19,090.00","19,192.50","19,047.50",
07-26-2010,"19,092.00","19,090.00","19,192.50","19,047.50",
07-23-2010,"19,095.00","19,070.00","19,097.50","19,047.50",
07-22-2010,"19,092.00","19,090.00","19,192.50","19,047.50",
07-21-2010,"19,095.00","19,090.00","19,097.50","19,047.50",
07-20-2010,"19,085.00","19,090.00","19,192.50","19,047.50",
07-19-2010,"19,090.00","19,050.00","19,192.50","19,047.50",
07-16-2010,"19,090.00","19,050.00","19,172.50","19,047.50",
07-15-2010,"19,090.00","19,050.00","19,172.50","19,047.50",
07-14-2010,"19,050.00","19,050.00","19,172.50","19,047.50",
07-13-2010,"19,090.00","19,050.00","19,172.50","19,047.50",
07-12-2010,"19,050.00","19,070.00","19,172.50","18,997.50",
07-09-2010,"19,090.00","19,070.00","19,097.50","19,047.50",
07-08-2010,"19,090.00","19,092.00","19,097.50","19,047.50",
07-07-2010,"18,900.00","18,900.00","19,097.50","18,997.50",
07-06-2010,"19,080.00","18,900.00","19,097.50","18,997.50",
07-05-2010,"19,085.00","19,090.00","19,097.50","18,970.00",
07-02-2010,"19,060.00","18,900.00","19,095.00","18,960.00",
07-01-2010,"19,020.00","19,070.00","19,095.00","19,020.00",
06-30-2010,"19,060.00","19,050.00","19,090.00","19,020.00",
06-29-2010,"19,030.00","19,000.00","19,080.00","18,960.00",
06-28-2010,"18,950.00","19,000.00","19,062.50","18,945.00",
06-25-2010,"18,970.00","18,900.00","19,050.00","18,945.00",
06-24-2010,"18,970.00","18,960.00","19,045.00","18,940.00",
06-23-2010,"18,940.00","18,900.00","19,036.00","18,939.00",
06-22-2010,"18,940.00","18,945.00","18,972.00","18,940.00",
06-21-2010,"18,950.00","18,940.00","18,970.00","18,940.00",
06-18-2010,"18,900.00","18,950.00","18,970.00","18,940.00",
06-17-2010,"18,900.00","18,950.00","18,970.00","18,938.00",
06-16-2010,"18,960.00","18,950.00","18,970.00","18,957.50",
06-15-2010,"18,960.00","18,950.00","18,970.00","18,957.50",
06-14-2010,"18,965.00","18,950.00","18,975.00","18,957.50",
06-11-2010,"18,950.00","18,960.00","18,975.00","18,957.50",
06-10-2010,"18,960.00","18,900.00","18,975.00","18,938.50",
06-09-2010,"18,960.00","18,965.00","18,975.00","18,927.50",
06-08-2010,"18,975.00","18,900.00","18,980.00","18,927.50",
06-07-2010,"18,960.00","18,970.00","18,980.00","18,880.00",
06-04-2010,"18,960.00","18,970.00","18,975.00","18,880.00",
06-03-2010,"18,970.00","18,970.00","18,985.00","18,792.50",
06-02-2010,"18,975.00","18,970.00","18,985.00","18,877.50",
06-01-2010,"18,870.00","18,970.00","18,985.00","18,880.00",
05-31-2010,"18,850.00","18,970.00","18,980.00","18,865.00",
05-28-2010,"18,970.00","18,970.00","18,985.00","18,960.00",
05-27-2010,"18,970.00","18,970.00","18,990.00","18,960.00",
05-26-2010,"18,900.00","18,900.00","18,990.00","18,900.00",
05-25-2010,"18,970.00","18,980.00","18,990.00","18,905.00",
05-24-2010,"18,970.00","18,900.00","18,985.00","18,945.00",
05-21-2010,"18,970.00","18,980.00","18,990.00","18,960.00",
05-20-2010,"18,960.00","18,970.00","18,990.00","18,955.00",
05-19-2010,"18,970.00","18,980.00","19,000.00","18,955.00",
05-18-2010,"18,970.00","18,970.00","19,010.00","18,945.00",
05-17-2010,"18,990.00","18,970.00","19,010.00","18,920.00",
05-14-2010,"18,990.00","18,980.00","19,010.00","18,895.00",
05-13-2010,"18,940.00","19,000.00","19,020.00","18,895.00",
05-12-2010,"18,920.00","18,920.00","19,020.00","18,895.00",
05-11-2010,"18,970.00","19,000.00","19,020.00","18,895.00",
05-10-2010,"19,000.00","18,825.00","19,030.00","18,895.00",
05-07-2010,"18,950.00","18,955.00","19,000.00","18,895.00",
05-06-2010,"18,960.00","18,950.00","18,970.00","18,887.50",
05-05-2010,"18,950.00","18,950.00","18,970.00","18,947.50",
05-04-2010,"18,940.00","18,940.00","18,970.00","18,947.50",
05-03-2010,"18,875.00","18,940.00","18,940.00","18,947.50",
04-30-2010,"18,875.00","18,875.00","18,875.00","18,975.00",
04-29-2010,"18,940.00","18,875.00","18,960.00","18,912.50",
04-28-2010,"18,940.00","18,880.00","18,970.00","18,910.00",
04-27-2010,"18,880.00","18,960.00","18,970.00","18,890.00",
04-26-2010,"18,950.00","18,970.00","18,970.00","18,917.50",
04-23-2010,"18,880.00","18,950.00","18,950.00","18,980.00",
04-22-2010,"18,950.00","18,950.00","18,970.00","18,895.00",
04-21-2010,"18,950.00","18,975.00","18,975.00","18,902.50",
04-20-2010,"18,960.00","18,965.00","18,975.00","18,905.00",
04-19-2010,"18,970.00","18,950.00","18,980.00","18,895.00",
04-16-2010,"18,950.00","18,950.00","19,000.00","18,915.00",
04-15-2010,"18,960.00","18,950.00","19,080.00","18,925.00",
04-14-2010,"18,980.00","19,000.00","19,020.00","18,960.00",
04-13-2010,"18,980.00","19,020.00","19,090.00","18,967.50",
04-12-2010,"19,000.00","19,020.00","19,070.00","18,970.00",
04-09-2010,"19,000.00","19,020.00","19,070.00","18,975.00",
04-08-2010,"19,000.00","18,950.00","19,070.00","18,975.00",
04-07-2010,"19,020.00","19,020.00","19,080.00","18,975.00",
04-06-2010,"18,950.00","19,000.00","19,080.00","18,945.00",
04-05-2010,"19,080.00","19,050.00","19,090.00","18,950.00",
04-02-2010,"19,060.00","19,080.00","19,090.00","18,950.00",
04-01-2010,"19,000.00","19,000.00","19,090.00","18,950.00",
03-31-2010,"19,080.00","19,070.00","19,090.00","18,950.00",
03-30-2010,"19,000.00","19,070.00","19,090.00","18,950.00",
03-29-2010,"19,070.00","19,070.00","19,090.00","18,950.00",
03-26-2010,"19,070.00","19,070.00","19,090.00","18,950.00",
03-25-2010,"19,080.00","19,075.00","19,090.00","18,850.00",
03-24-2010,"18,670.00","19,070.00","19,090.00","18,885.00",
03-23-2010,"18,670.00","19,070.00","19,090.00","18,885.00",
03-22-2010,"18,680.00","19,060.00","19,200.00","18,890.00",
03-19-2010,"18,680.00","19,080.00","19,090.00","18,890.00",
03-18-2010,"18,685.00","19,080.00","19,090.00","18,892.50",
03-17-2010,"18,660.00","19,090.00","19,090.00","18,880.00",
03-16-2010,"18,680.00","19,090.00","19,090.00","18,890.00",
03-15-2010,"18,680.00","19,075.00","19,090.00","18,890.00",
03-12-2010,"18,690.00","19,090.00","19,090.00","18,895.00",
03-11-2010,"18,690.00","19,080.00","19,090.00","18,895.00",
03-10-2010,"18,680.00","19,075.00","19,090.00","18,890.00",
03-09-2010,"18,660.00","19,050.00","19,090.00","18,880.00",
03-08-2010,"18,680.00","19,050.00","19,090.00","18,890.00",
03-05-2010,"18,680.00","19,080.00","19,090.00","18,890.00",
03-04-2010,"18,680.00","19,080.00","19,090.00","18,890.00",
03-03-2010,"18,690.00","19,080.00","19,090.00","18,895.00",
03-02-2010,"18,600.00","19,000.00","19,090.00","18,850.00",
03-01-2010,"18,600.00","19,080.00","19,090.00","18,850.00",
02-26-2010,"18,800.00","19,070.00","19,080.00","18,875.00",
02-25-2010,"18,650.00","19,070.00","19,080.00","18,469.00",
02-24-2010,"18,750.00","19,030.00","19,080.00","18,800.00",
02-23-2010,"18,630.00","19,000.00","19,090.00","18,469.00",
02-22-2010,"18,750.00","18,750.00","19,090.00","18,600.00",
02-19-2010,"18,600.00","18,700.00","19,000.00","18,575.00",
02-18-2010,"18,550.00","18,750.00","18,750.00","18,750.00",
02-17-2010,"18,550.00","18,750.00","18,750.00","18,750.00",
02-16-2010,"18,700.00","18,700.00","18,700.00","18,700.00",
02-15-2010,"18,700.00","18,700.00","18,700.00","18,700.00",
02-12-2010,"18,700.00","18,700.00","19,000.00","18,600.00",
02-11-2010,"18,850.00","18,469.00","18,850.00","18,474.00",
02-10-2010,"18,469.00","18,469.00","18,477.00","18,472.00",
02-09-2010,"18,469.00","18,475.00","18,475.00","18,469.50",
02-08-2010,"18,469.00","18,469.00","18,477.00","18,472.00",
02-05-2010,"18,469.00","18,469.00","18,475.00","18,469.00",
02-04-2010,"18,469.00","18,474.00","18,474.00","18,469.00",
02-03-2010,"18,469.00","18,469.00","18,474.00","18,469.00",
02-02-2010,"18,470.00","18,469.00","18,474.00","18,472.00",
02-01-2010,"18,469.00","18,474.00","18,474.00","18,469.50",
01-29-2010,"18,469.00","18,469.00","18,475.00","18,472.00",
01-28-2010,"18,460.00","18,469.00","18,474.00","18,469.50",
01-27-2010,"18,469.00","18,469.00","18,474.00","18,469.50",
01-26-2010,"18,469.00","18,469.00","18,474.00","18,464.50",
01-25-2010,"18,469.00","18,469.00","18,474.00","18,464.50",
01-22-2010,"18,469.00","18,469.00","18,474.00","18,464.50",
01-21-2010,"18,469.00","18,469.00","18,474.00","18,464.50",
01-20-2010,"18,474.00","18,469.00","18,475.00","18,464.50",
01-19-2010,"18,469.00","18,469.00","18,474.00","17,836.00",
01-18-2010,"18,469.00","18,469.00","18,475.00","18,464.50",
01-15-2010,"18,460.00","18,474.00","18,474.00","18,464.50",
01-14-2010,"18,469.00","18,474.00","18,475.00","18,464.50",
01-13-2010,"18,469.00","18,474.00","18,474.00","18,464.50",
01-12-2010,"18,469.00","18,469.00","18,474.00","18,464.50",
01-11-2010,"18,469.00","18,474.00","18,474.00","18,464.50",
01-08-2010,"18,469.00","18,469.00","18,474.00","18,464.50",
01-07-2010,"18,474.00","18,469.00","18,475.00","18,464.50",
01-06-2010,"18,469.00","18,469.00","18,477.00","18,474.00",
01-05-2010,"18,469.00","18,474.00","18,477.00","18,464.50",
01-04-2010,"18,469.00","18,469.00","18,474.00","18,464.50",
01-01-2010,"18,469.00","18,469.00","18,469.00","18,469.00",
12-31-2009,"18,469.00","18,469.00","18,477.00","18,464.50",
12-30-2009,"18,469.00","18,475.00","18,477.00","18,464.50",
12-29-2009,"18,469.00","18,469.00","18,474.00","18,464.50",
12-28-2009,"18,469.00","18,469.00","18,477.00","18,464.50",
12-25-2009,"18,465.00","18,464.00","18,477.00","18,471.50",
12-24-2009,"18,471.00","18,475.00","18,475.00","18,464.50",
12-23-2009,"18,471.00","18,474.00","18,475.00","18,464.50",
12-22-2009,"18,470.00","18,469.00","18,477.00","18,464.50",
12-21-2009,"18,471.00","18,474.00","18,475.00","18,464.50",
12-18-2009,"18,474.00","18,469.00","18,475.00","18,464.50",
12-17-2009,"18,450.00","18,469.00","18,475.00","18,464.50",
12-16-2009,"18,250.00","18,475.00","18,475.00","18,364.50",
12-15-2009,"18,269.00","18,700.00","18,700.00","18,374.00",
12-14-2009,"18,269.00","18,469.00","18,700.00","18,374.00",
12-11-2009,"18,274.00","18,700.00","18,700.00","18,376.50",
12-10-2009,"18,269.00","18,469.00","18,750.00","18,373.50",
12-09-2009,"18,700.00","18,700.00","18,750.00","18,373.00",
12-08-2009,"18,750.00","18,600.00","18,750.00","18,464.50",
12-07-2009,"18,269.00","18,469.00","18,474.00","18,374.00",
12-04-2009,"18,280.00","18,471.00","18,480.00","18,380.50",
12-03-2009,"18,281.00","19,150.00","19,150.00","18,382.00",
12-02-2009,"18,276.00","18,476.00","18,487.00","18,376.00",
12-01-2009,"19,150.00","19,000.00","19,200.00","18,050.00",
11-30-2009,"18,275.00","19,000.00","19,000.00","18,050.00",
11-27-2009,"18,286.00","18,487.00","18,492.00","17,700.00",
11-26-2009,"18,485.00","18,485.00","18,495.00","17,843.50",
11-25-2009,"17,800.00","17,881.00","17,885.00","17,783.50",
11-24-2009,"17,805.00","17,877.00","17,880.00","17,841.50",
11-23-2009,"17,873.00","17,873.00","17,877.00","17,863.00",
11-20-2009,"17,820.00","17,870.00","17,875.00","17,848.00",
11-19-2009,"17,872.00","17,872.00","17,875.00","17,861.50",
11-18-2009,"17,825.00","17,865.00","17,874.00","17,849.00",
11-17-2009,"17,863.00","17,868.00","17,871.00","17,861.50",
11-16-2009,"17,869.00","17,869.00","17,873.00","17,862.00",
11-13-2009,"17,867.00","17,867.00","17,871.00","17,861.00",
11-12-2009,"17,820.00","17,868.00","17,871.00","17,846.50",
11-11-2009,"17,860.00","17,865.00","17,868.00","17,860.00",
11-10-2009,"17,825.00","17,825.00","17,871.00","17,846.00",
11-09-2009,"17,864.00","17,859.00","17,868.00","17,859.50",
11-06-2009,"17,820.00","17,857.00","17,866.00","17,843.50",
11-05-2009,"17,825.00","17,854.00","17,862.00","17,844.50",
11-04-2009,"17,835.00","17,855.00","17,863.00","17,848.00",
11-03-2009,"17,841.00","17,853.00","17,862.00","17,850.50",
11-02-2009,"17,840.00","17,851.00","17,860.00","17,847.50",
10-30-2009,"17,840.00","17,852.00","17,861.00","17,848.50",
10-29-2009,"17,840.00","17,849.00","17,857.00","17,849.50",
10-28-2009,"17,840.00","17,847.00","17,857.00","17,846.00",
10-27-2009,"17,835.00","17,848.00","17,856.00","17,841.50",
10-26-2009,"17,825.00","17,850.00","17,854.00","17,835.00",
10-23-2009,"17,815.00","17,851.00","17,855.00","17,835.50",
10-22-2009,"17,825.00","17,847.00","17,856.00","17,841.00",
10-21-2009,"17,805.00","17,845.00","17,854.00","17,830.00",
10-20-2009,"17,805.00","17,844.00","17,853.00","17,829.50",
10-19-2009,"17,805.00","17,842.00","17,851.00","17,826.00",
10-16-2009,"17,800.00","17,843.00","17,852.00","17,826.50",
10-15-2009,"17,800.00","17,844.00","17,853.00","17,827.00",
10-14-2009,"17,815.00","17,847.00","17,850.00","17,833.50",
10-13-2009,"17,840.00","17,848.00","17,852.00","17,846.50",
10-12-2009,"17,850.00","17,841.00","17,850.00","17,843.00",
10-09-2009,"17,839.00","17,844.00","17,848.00","17,842.00",
10-08-2009,"17,846.00","17,838.00","17,846.00","17,841.50",
10-07-2009,"17,841.00","17,836.00","17,845.00","17,840.50",
10-06-2009,"17,837.00","17,842.00","17,846.00","17,841.00",
10-05-2009,"17,844.00","17,835.00","17,844.00","17,840.00",
10-02-2009,"17,834.00","17,834.00","17,843.00","17,839.00",
10-01-2009,"17,832.00","17,832.00","17,840.00","17,837.00",
09-30-2009,"17,840.00","17,831.00","17,840.00","17,836.00",
09-29-2009,"17,840.00","17,833.00","17,841.00","17,838.00",
09-28-2009,"17,840.00","17,834.00","17,842.00","17,839.00",
09-25-2009,"17,832.00","17,832.00","17,840.00","17,830.50",
09-24-2009,"17,836.00","17,831.00","17,840.00","17,830.50",
09-23-2009,"17,820.00","17,828.00","17,837.00","17,829.00",
09-22-2009,"17,838.00","17,830.00","17,839.00","17,830.00",
09-21-2009,"17,827.00","17,832.00","17,835.00","17,828.50",
09-18-2009,"17,833.00","17,825.00","17,834.00","17,827.50",
09-17-2009,"17,824.00","17,824.00","17,833.00","17,826.50",
09-16-2009,"17,832.00","17,826.00","17,834.00","17,826.50",
09-15-2009,"17,833.00","17,830.00","17,833.00","17,827.50",
09-14-2009,"17,832.00","17,823.00","17,832.00","17,826.50",
09-11-2009,"17,820.00","17,821.00","17,830.00","17,825.50",
09-10-2009,"17,827.00","17,822.00","17,831.00","17,826.00",
09-09-2009,"17,829.00","17,820.00","17,829.00","17,825.00",
09-08-2009,"17,826.00","17,817.00","17,826.00","17,821.00",
09-07-2009,"17,815.00","17,815.00","17,824.00","17,815.00",
09-04-2009,"17,819.00","17,814.00","17,823.00","17,815.00",
09-03-2009,"17,816.00","17,821.00","17,825.00","17,816.00",
09-02-2009,"17,815.00","17,815.00","17,815.00","17,815.00",
09-01-2009,"17,815.00","17,815.00","17,824.00","17,815.50",
08-31-2009,"17,815.00","17,813.00","17,822.00","17,814.50",
08-28-2009,"17,810.00","17,811.00","17,820.00","17,815.50",
08-27-2009,"17,821.00","17,812.00","17,821.00","17,815.50",
08-26-2009,"17,810.00","17,810.00","17,819.00","17,815.00",
08-25-2009,"17,816.00","17,811.00","17,819.00","17,813.00",
08-24-2009,"17,817.00","17,809.00","17,817.00","17,812.00",
08-21-2009,"17,812.00","17,806.00","17,814.00","17,811.00",
08-20-2009,"17,812.00","17,805.00","17,814.00","17,810.00",
08-19-2009,"17,807.00","17,807.00","17,815.00","17,810.00",
08-18-2009,"17,812.00","17,806.00","17,815.00","17,811.00",
08-17-2009,"17,813.00","17,804.00","17,817.00","17,773.00",
08-14-2009,"17,812.00","17,811.00","17,813.00","17,807.50",
08-13-2009,"17,817.00","17,810.00","17,817.00","17,807.00",
08-12-2009,"17,810.00","17,810.00","17,810.00","17,807.00",
08-11-2009,"17,810.00","17,812.00","17,817.00","17,808.00",
08-10-2009,"17,802.00","17,810.00","17,810.00","17,797.00",
08-07-2009,"17,812.00","17,812.00","17,817.00","17,808.50",
08-06-2009,"17,803.00","17,802.00","17,812.00","17,773.00",
08-05-2009,"17,804.00","17,814.00","17,814.00","17,809.00",
08-04-2009,"17,813.00","17,810.00","17,813.00","17,809.00",
08-03-2009,"17,806.00","17,814.00","17,814.00","17,810.00",
07-31-2009,"17,812.00","17,810.00","17,814.00","17,773.00",
07-30-2009,"17,814.00","17,816.00","17,817.00","17,811.00",
07-29-2009,"17,815.00","17,811.00","17,815.00","17,811.00",
07-28-2009,"17,816.00","17,816.00","17,816.00","17,811.50",
07-27-2009,"17,814.00","17,814.00","17,814.00","17,807.50",
07-24-2009,"17,811.00","17,811.00","17,811.00","17,806.00",
07-23-2009,"17,803.00","17,811.00","17,812.00","17,773.00",
07-22-2009,"17,806.00","17,810.00","17,810.00","17,792.50",
07-21-2009,"17,805.00","17,810.00","17,811.00","17,773.00",
07-20-2009,"17,800.00","17,808.00","17,809.00","17,773.00",
07-17-2009,"17,808.00","17,807.00","17,808.00","17,773.00",
07-16-2009,"17,803.00","17,804.00","17,805.00","17,790.50",
07-15-2009,"17,803.00","17,806.00","17,807.00","17,773.00",
07-14-2009,"17,800.00","17,805.00","17,806.00","17,773.00",
07-13-2009,"17,760.00","17,804.00","17,804.00","17,773.00",
07-10-2009,"17,805.00","17,804.00","17,805.00","17,773.00",
07-09-2009,"17,802.00","17,802.00","17,803.00","17,789.00",
07-08-2009,"17,800.00","17,803.00","17,804.00","17,773.00",
07-07-2009,"17,803.00","17,803.00","17,803.00","17,773.00",
07-06-2009,"17,801.00","17,801.00","17,802.00","17,789.00",
07-03-2009,"17,790.00","17,800.00","17,800.00","17,788.00",
07-02-2009,"17,798.00","17,790.00","17,800.00","17,785.00",
07-01-2009,"17,800.00","17,800.00","17,801.00","17,773.00",
06-30-2009,"17,760.00","17,800.00","17,800.00","17,773.00",
06-29-2009,"17,800.00","17,803.00","17,803.00","17,773.00",
06-26-2009,"17,801.00","17,800.00","17,801.00","17,773.00",
06-25-2009,"17,800.00","17,801.00","17,802.00","17,773.00",
06-24-2009,"17,760.00","17,799.00","17,800.00","17,773.00",
06-23-2009,"17,760.00","17,800.00","17,801.00","17,773.00",
06-22-2009,"17,760.00","17,798.00","17,799.00","17,773.00",
06-19-2009,"17,800.00","17,799.00","17,800.00","17,773.00",
06-18-2009,"17,789.00","17,797.00","17,798.00","17,773.00",
06-17-2009,"17,760.00","17,798.00","17,798.00","17,773.00",
06-16-2009,"17,794.00","17,796.00","17,797.00","17,783.00",
06-15-2009,"17,794.00","17,794.00","17,795.00","17,782.00",
06-12-2009,"17,793.00","17,792.00","17,793.00","17,773.00",
06-11-2009,"17,785.00","17,793.00","17,793.00","17,773.00",
06-10-2009,"17,782.00","17,791.00","17,792.00","17,781.00",
06-09-2009,"17,790.00","17,790.00","17,791.00","17,773.00",
06-08-2009,"17,788.00","17,788.00","17,788.00","17,780.00",
06-05-2009,"17,790.00","17,786.00","17,790.00","17,779.00",
06-04-2009,"17,769.00","17,787.00","17,787.00","17,773.00",
06-03-2009,"17,760.00","17,786.00","17,787.00","17,773.00",
06-02-2009,"17,760.00","17,784.00","17,785.00","17,773.00",
06-01-2009,"17,770.00","17,785.00","17,785.00","17,778.50",
05-29-2009,"17,765.00","17,783.00","17,784.00","17,772.50",
05-28-2009,"17,780.00","17,784.00","17,784.00","17,778.00",
05-27-2009,"17,763.00","17,781.00","17,782.00","17,771.50",
05-26-2009,"17,780.00","17,762.00","17,780.00","17,771.00",
05-25-2009,"17,783.00","17,782.00","17,783.00","17,772.00",
05-22-2009,"17,781.00","17,781.00","17,781.00","17,771.40",
05-21-2009,"17,780.00","17,780.00","17,780.00","17,771.00",
05-20-2009,"17,782.00","17,780.00","17,782.00","17,774.00",
05-19-2009,"17,780.00","17,763.00","17,781.00","17,766.50",
05-18-2009,"17,780.00","17,780.00","17,783.00","17,767.50",
05-15-2009,"17,782.00","17,764.00","17,782.00","17,767.00",
05-14-2009,"17,750.00","17,767.00","17,785.00","17,768.50",
05-13-2009,"17,760.00","17,765.00","17,783.00","17,767.00",
05-12-2009,"17,770.00","17,764.00","17,783.00","17,767.00",
05-11-2009,"17,785.00","17,780.00","17,785.00","17,767.50",
05-08-2009,"17,765.00","17,780.00","17,783.00","17,767.00",
05-07-2009,"17,760.00","17,780.00","17,785.00","17,767.50",
05-06-2009,"17,780.00","17,780.00","17,786.00","17,767.50",
05-05-2009,"17,775.00","17,780.00","17,784.00","17,766.50",
05-04-2009,"17,782.00","17,780.00","17,784.00","17,767.50",
05-01-2009,"17,780.00","17,780.00","17,780.00","17,781.50",
04-30-2009,"17,782.00","17,782.00","17,782.00","17,782.00",
04-29-2009,"17,782.00","17,763.00","17,782.00","17,766.50",
04-28-2009,"17,760.00","17,780.00","17,782.00","17,766.50",
04-27-2009,"17,771.00","17,761.00","17,780.00","17,765.00",
04-24-2009,"17,760.00","17,780.00","17,780.00","17,765.50",
04-23-2009,"17,775.00","17,780.00","17,782.00","17,767.00",
04-22-2009,"17,700.00","17,780.00","17,782.00","17,741.00",
04-21-2009,"17,785.00","17,785.00","17,785.00","17,742.50",
04-20-2009,"17,800.00","17,785.00","17,800.00","17,772.50",
04-17-2009,"17,780.00","17,785.00","17,785.00","17,772.50",
04-16-2009,"17,780.00","17,750.00","17,784.00","17,762.50",
04-15-2009,"17,770.00","17,730.00","17,784.00","17,738.00",
04-14-2009,"17,690.00","17,730.00","17,781.00","17,736.50",
04-13-2009,"17,730.00","17,783.00","17,783.00","17,757.50",
04-10-2009,"17,760.00","17,770.00","17,782.00","17,757.00",
04-09-2009,"17,700.00","17,784.00","17,784.00","17,743.00",
04-08-2009,"17,783.00","17,780.00","17,784.00","17,752.00",
04-07-2009,"17,710.00","17,760.00","17,785.00","17,748.50",
04-06-2009,"17,740.00","17,740.00","17,740.00","17,764.00",
04-03-2009,"17,770.00","17,770.00","17,783.00","17,744.00",
04-02-2009,"17,750.00","17,700.00","17,785.00","17,720.00",
04-01-2009,"17,680.00","17,770.00","17,785.00","17,735.00",
03-31-2009,"17,720.00","17,740.00","17,797.00","17,750.00",
03-30-2009,"17,700.00","17,700.00","17,801.00","17,750.00",
03-27-2009,"17,710.00","17,780.00","17,800.00","17,750.00",
03-26-2009,"17,750.00","17,750.00","17,820.00","17,762.00",
03-25-2009,"17,640.00","17,700.00","17,807.00","17,720.00",
03-24-2009,"17,590.00","17,450.00","17,700.00","17,500.00",
03-23-2009,"17,436.00","17,485.00","17,488.00","17,462.50",
03-20-2009,"17,435.00","17,480.00","17,489.00","17,460.00",
03-19-2009,"17,480.00","17,480.00","17,530.00","17,472.00",
03-18-2009,"17,432.00","17,483.00","17,484.00","17,458.50",
03-17-2009,"17,432.00","17,483.00","17,485.00","17,459.00",
03-16-2009,"17,432.00","17,483.00","17,483.00","17,457.50",
03-13-2009,"17,432.00","17,482.00","17,482.00","17,457.50",
03-12-2009,"17,434.00","17,484.00","17,484.00","17,458.50",
03-11-2009,"17,434.00","17,480.00","17,485.00","17,457.50",
03-10-2009,"17,428.00","17,482.00","17,483.00","17,456.00",
03-09-2009,"17,430.00","17,479.00","17,480.00","17,455.50",
03-06-2009,"17,430.00","17,477.00","17,481.00","17,456.00",
