Date,Close,High,Low,Open,Volume
,VND=X,VND=X,VND=X,VND=X,VND=X
2025-06-05,26071.0,26104.0,26050.0,26071.0,0
2025-06-06,26056.0,26090.0,26025.0,26056.0,0
