Date,Price,Open,High,Low,Vol.
01-16-2025,"25,370.00","25,387.50","25,388.50","25,372.50",
01-15-2025,"25,375.00","25,385.00","25,394.00","25,382.00",
01-14-2025,"25,380.00","25,395.00","25,400.00","25,375.00",
01-13-2025,"25,390.00","25,375.00","25,433.50","25,370.00",
01-10-2025,"25,360.00","25,382.50","25,385.00","25,367.50",
01-09-2025,"25,375.00","25,382.50","25,389.00","25,375.00",
01-08-2025,"25,370.00","25,385.00","25,395.00","25,376.00",
01-07-2025,"25,360.00","25,390.50","25,422.50","25,362.50",
01-06-2025,"25,370.00","25,390.00","25,455.00","25,375.00",
01-03-2025,"25,400.00","25,460.00","25,462.50","25,422.50",
01-02-2025,"25,450.00","25,460.00","25,485.00","25,446.50",
01-01-2025,"25,480.00","25,480.00","25,480.00","25,480.00",
12-31-2024,"25,480.00","25,495.00","25,512.50","25,446.50",
12-30-2024,"25,476.00","25,446.50","25,485.50","25,444.00",
12-27-2024,"25,445.00","25,445.00","25,456.50","25,425.00",
12-26-2024,"25,425.00","25,420.00","25,451.00","25,420.00",
12-25-2024,"25,420.00","25,437.50","25,455.00","25,415.00",
12-24-2024,"25,425.00","25,450.00","25,465.00","25,432.50",
12-23-2024,"25,440.00","25,440.00","25,465.00","25,425.50",
12-20-2024,"25,445.00","25,465.00","25,467.50","25,450.00",
12-19-2024,"25,450.00","25,465.00","25,469.00","25,450.00",
12-18-2024,"25,445.00","25,445.00","25,457.50","25,395.00",
12-17-2024,"25,430.00","25,392.50","25,440.00","25,346.50",
12-16-2024,"25,385.00","25,390.00","25,405.00","25,346.50",
12-13-2024,"25,400.00","25,404.50","25,410.00","25,385.00",
12-12-2024,"25,394.00","25,367.50","25,399.00","25,360.00",
12-11-2024,"25,380.00","25,360.00","25,390.00","25,346.50",
12-10-2024,"25,360.00","25,380.00","25,382.50","25,365.00",
12-09-2024,"25,370.00","25,373.50","25,395.00","25,365.00",
12-06-2024,"25,375.00","25,395.00","25,396.50","25,366.50",
12-05-2024,"25,380.00","25,410.00","25,414.00","25,346.50",
12-04-2024,"25,400.00","25,405.00","25,412.50","25,365.00",
12-03-2024,"25,395.00","25,400.00","25,408.00","25,346.50",
12-02-2024,"25,374.00","25,367.50","25,392.50","25,340.00",
11-29-2024,"25,344.00","25,340.00","25,405.00","25,340.00",
11-28-2024,"25,358.00","25,355.00","25,407.50","25,327.50",
11-27-2024,"25,375.00","25,405.00","25,417.50","25,385.00",
11-26-2024,"25,405.00","25,425.00","25,425.00","25,405.00",
11-25-2024,"25,410.00","25,415.00","25,425.00","25,388.50",
11-22-2024,"25,417.00","25,422.50","25,432.50","25,415.00",
11-21-2024,"25,415.00","25,425.00","25,434.00","25,403.50",
11-20-2024,"25,415.00","25,400.00","25,425.00","25,395.00",
11-19-2024,"25,395.00","25,395.00","25,417.50","25,375.00",
11-18-2024,"25,405.00","25,385.00","25,417.50","25,342.50",
11-15-2024,"25,380.00","25,385.00","25,397.50","25,375.00",
11-14-2024,"25,390.00","25,375.00","25,405.00","25,335.00",
11-13-2024,"25,330.00","25,350.00","25,363.50","25,295.00",
11-12-2024,"25,340.00","25,355.00","25,357.50","25,303.50",
11-11-2024,"25,310.00","25,285.00","25,332.50","25,255.00",
11-08-2024,"25,260.00","25,305.00","25,315.00","25,275.00",
11-07-2024,"25,350.00","25,415.00","25,420.00","25,365.00",
11-06-2024,"25,370.00","25,380.00","25,417.50","25,355.00",
11-05-2024,"25,330.00","25,322.50","25,365.00","25,290.00",
11-04-2024,"25,310.00","25,280.00","25,335.00","25,267.50",
11-01-2024,"25,280.00","25,280.00","25,345.00","25,260.00",
10-31-2024,"25,270.00","25,330.00","25,350.00","25,275.00",
10-30-2024,"25,280.00","25,345.00","25,405.00","25,290.00",
10-29-2024,"25,295.00","25,355.00","25,355.00","25,278.50",
10-28-2024,"25,345.00","25,400.00","25,435.00","25,350.00",
10-25-2024,"25,355.00","25,412.50","25,430.00","25,370.00",
10-24-2024,"25,385.00","25,394.00","25,455.00","25,385.00",
10-23-2024,"25,400.00","25,415.00","25,432.50","25,375.00",
10-22-2024,"25,390.00","25,390.00","25,405.00","25,360.00",
10-21-2024,"25,285.00","25,165.00","25,305.00","25,165.00",
10-18-2024,"25,150.00","25,225.00","25,275.00","25,165.00",
10-17-2024,"25,180.00","25,030.00","25,207.50","25,030.00",
10-16-2024,"24,970.00","24,975.00","25,010.00","24,895.00",
10-15-2024,"24,925.00","24,865.00","24,959.00","24,835.00",
10-14-2024,"24,840.00","24,817.00","24,852.50","24,805.00",
10-11-2024,"24,805.00","24,840.00","24,855.50","24,805.00",
10-10-2024,"24,830.00","24,870.00","24,870.00","24,825.00",
10-09-2024,"24,830.00","24,837.50","24,847.50","24,820.00",
10-08-2024,"24,835.00","24,845.00","24,855.00","24,831.50",
10-07-2024,"24,840.00","24,855.00","24,860.00","24,837.50",
10-04-2024,"24,755.00","24,770.00","24,772.50","24,720.00",
10-03-2024,"24,745.00","24,710.00","24,762.50","24,640.00",
10-02-2024,"24,652.00","24,630.00","24,675.00","24,591.00",
10-01-2024,"24,595.00","24,575.00","24,615.00","24,552.50",
09-30-2024,"24,555.00","24,580.00","24,615.00","24,545.00",
09-27-2024,"24,590.00","24,620.00","24,630.00","24,585.00",
09-26-2024,"24,615.00","24,625.00","24,640.00","24,552.50",
09-25-2024,"24,580.00","24,545.00","24,605.50","24,536.00",
09-24-2024,"24,590.00","24,655.00","24,655.00","24,585.00",
09-23-2024,"24,615.00","24,620.00","24,655.00","24,533.00",
09-20-2024,"24,590.00","24,570.00","24,635.00","24,528.00",
09-19-2024,"24,565.00","24,640.00","24,675.00","24,575.00",
09-18-2024,"24,600.00","24,655.00","24,687.50","24,611.50",
09-17-2024,"24,620.00","24,582.00","24,635.00","24,557.50",
09-16-2024,"24,530.00","24,545.00","24,618.00","24,540.00",
09-13-2024,"24,530.00","24,585.00","24,598.00","24,520.00",
09-12-2024,"24,575.00","24,585.00","24,605.00","24,527.50",
09-11-2024,"24,550.00","24,650.00","24,665.00","24,535.00",
09-10-2024,"24,660.00","24,700.00","24,705.00","24,620.00",
09-09-2024,"24,680.00","24,635.00","24,695.00","24,608.50",
09-06-2024,"24,600.00","24,665.00","24,712.50","24,590.00",
09-05-2024,"24,730.00","24,840.00","24,840.00","24,735.00",
09-04-2024,"24,852.00","24,885.00","24,897.50","24,850.00",
09-03-2024,"24,860.00","24,860.00","24,860.00","24,860.00",
09-02-2024,"24,860.00","24,860.00","24,860.00","24,860.00",
08-30-2024,"24,860.00","24,895.00","24,900.00","24,865.50",
08-29-2024,"24,870.00","24,895.00","24,905.00","24,825.00",
08-28-2024,"24,855.00","24,825.00","24,890.00","24,819.00",
08-27-2024,"24,820.00","24,852.50","24,867.00","24,810.00",
08-26-2024,"24,860.00","24,890.00","24,948.00","24,855.00",
08-23-2024,"24,965.00","24,933.00","25,017.50","24,933.00",
08-22-2024,"24,960.00","24,935.00","24,975.00","24,905.00",
08-21-2024,"24,930.00","24,915.00","24,945.00","24,902.50",
08-20-2024,"24,915.00","24,915.00","24,968.50","24,917.50",
08-19-2024,"24,960.00","25,069.00","25,069.00","24,970.00",
08-16-2024,"25,050.00","25,070.00","25,086.00","25,035.00",
08-15-2024,"25,035.00","25,040.00","25,095.00","25,027.50",
08-14-2024,"25,020.00","25,083.50","25,125.00","25,035.00",
08-13-2024,"25,115.00","25,130.00","25,132.50","25,085.00",
08-12-2024,"25,120.00","25,127.50","25,132.50","25,075.00",
08-09-2024,"25,090.00","25,155.00","25,160.00","25,102.50",
08-08-2024,"25,135.00","25,160.00","25,162.50","25,105.00",
08-07-2024,"25,155.00","25,155.00","25,179.00","25,105.00",
08-06-2024,"25,130.00","25,122.50","25,150.00","25,100.00",
08-05-2024,"25,080.00","25,110.00","25,125.00","25,075.00",
08-02-2024,"25,205.00","25,225.00","25,280.00","25,192.50",
08-01-2024,"25,215.00","25,215.00","25,252.50","25,190.00",
07-31-2024,"25,235.00","25,285.00","25,330.00","25,235.00",
07-30-2024,"25,275.00","25,290.00","25,305.00","25,267.00",
07-29-2024,"25,275.00","25,315.00","25,332.50","25,280.00",
07-26-2024,"25,300.00","25,335.00","25,339.00","25,294.50",
07-25-2024,"25,285.00","25,350.00","25,377.50","25,295.00",
07-24-2024,"25,350.00","25,367.50","25,411.50","25,330.00",
07-23-2024,"25,355.00","25,355.00","25,365.00","25,347.50",
07-22-2024,"25,325.00","25,335.00","25,342.50","25,322.50",
07-19-2024,"25,315.00","25,330.00","25,373.50","25,290.00",
07-18-2024,"25,310.00","25,305.00","25,375.00","25,273.00",
07-17-2024,"25,315.00","25,380.00","25,380.00","25,322.50",
07-16-2024,"25,375.00","25,375.00","25,430.00","25,375.00",
07-15-2024,"25,360.00","25,415.00","25,422.50","25,370.00",
07-12-2024,"25,410.00","25,420.00","25,447.50","25,415.00",
07-11-2024,"25,423.00","25,422.50","25,430.00","25,416.50",
07-10-2024,"25,415.00","25,420.00","25,447.50","25,414.00",
07-09-2024,"25,413.00","25,415.00","25,452.50","25,413.00",
07-08-2024,"25,415.00","25,410.00","25,452.50","25,405.00",
07-05-2024,"25,412.00","25,450.00","25,455.50","25,365.00",
07-04-2024,"25,450.00","25,454.00","25,456.50","25,445.00",
07-03-2024,"25,450.00","25,447.50","25,456.00","25,444.50",
07-02-2024,"25,450.00","25,447.50","25,457.00","25,447.50",
07-01-2024,"25,450.00","25,450.00","25,458.50","25,443.50",
06-28-2024,"25,445.00","25,460.00","25,465.00","25,443.00",
06-27-2024,"25,455.00","25,470.00","25,470.00","25,457.50",
06-26-2024,"25,465.00","25,454.50","25,469.00","25,450.50",
06-25-2024,"25,455.00","25,457.50","25,462.50","25,445.00",
06-24-2024,"25,455.00","25,453.00","25,458.50","25,450.50",
06-21-2024,"25,450.00","25,455.00","25,460.00","25,449.00",
06-20-2024,"25,450.00","25,455.00","25,456.50","25,430.00",
06-19-2024,"25,450.00","25,454.00","25,456.00","25,440.00",
06-18-2024,"25,445.00","25,455.00","25,457.50","25,447.00",
06-17-2024,"25,450.00","25,457.50","25,460.00","25,414.00",
06-14-2024,"25,450.00","25,452.50","25,455.00","25,415.00",
06-13-2024,"25,435.00","25,437.50","25,445.00","25,420.00",
06-12-2024,"25,435.00","25,442.50","25,451.00","25,415.00",
06-11-2024,"25,435.00","25,427.50","25,445.00","25,415.00",
06-10-2024,"25,415.00","25,420.00","25,456.00","25,410.00",
06-07-2024,"25,400.00","25,432.50","25,434.00","25,407.50",
06-06-2024,"25,420.00","25,425.00","25,432.50","25,404.50",
06-05-2024,"25,415.00","25,415.00","25,424.00","25,405.00",
06-04-2024,"25,410.00","25,412.50","25,430.50","25,405.00",
06-03-2024,"25,432.00","25,440.00","25,455.50","25,404.50",
05-31-2024,"25,440.00","25,460.00","25,460.50","25,445.00",
05-30-2024,"25,450.00","25,458.00","25,460.00","25,450.00",
05-29-2024,"25,450.00","25,457.50","25,460.00","25,447.50",
05-28-2024,"25,448.00","25,472.50","25,473.50","25,445.00",
05-27-2024,"25,445.00","25,450.00","25,475.00","25,448.50",
05-24-2024,"25,465.00","25,476.00","25,476.50","25,465.00",
05-23-2024,"25,469.00","25,467.50","25,470.00","25,445.00",
05-22-2024,"25,464.00","25,463.00","25,465.50","25,445.00",
05-21-2024,"25,461.00","25,458.00","25,462.50","25,430.00",
05-20-2024,"25,452.00","25,456.00","25,457.00","25,444.00",
05-17-2024,"25,448.00","25,453.50","25,453.50","25,437.50",
05-16-2024,"25,431.00","25,430.00","25,456.50","25,400.00",
05-15-2024,"25,445.00","25,450.00","25,457.00","25,445.00",
05-14-2024,"25,450.00","25,457.50","25,460.00","25,445.00",
05-13-2024,"25,453.00","25,449.50","25,456.50","25,435.00",
05-10-2024,"25,450.00","25,447.50","25,464.00","25,432.00",
05-09-2024,"25,440.00","25,445.00","25,447.50","25,425.00",
05-08-2024,"25,425.00","25,430.00","25,437.00","25,395.00",
05-07-2024,"25,400.00","25,405.00","25,412.50","25,375.00",
05-06-2024,"25,370.00","25,390.00","25,415.00","25,360.00",
05-03-2024,"25,400.00","25,415.00","25,423.00","25,407.50",
05-02-2024,"25,390.00","25,360.00","25,405.00","25,320.00",
05-01-2024,"25,330.00","25,330.00","25,330.00","25,330.00",
04-30-2024,"25,330.00","25,330.00","25,330.00","25,330.00",
04-29-2024,"25,330.00","25,330.00","25,330.00","25,330.00",
04-26-2024,"25,330.00","25,355.00","25,375.00","25,317.50",
04-25-2024,"25,350.00","25,395.00","25,445.00","25,315.00",
04-24-2024,"25,405.00","25,445.00","25,460.00","25,402.50",
04-23-2024,"25,440.00","25,460.00","25,464.00","25,445.00",
04-22-2024,"25,455.00","25,445.00","25,461.50","25,440.00",
04-19-2024,"25,440.00","25,461.00","25,463.00","25,405.00",
04-18-2024,"25,400.00","25,400.00","25,400.00","25,400.00",
04-17-2024,"25,400.00","25,350.00","25,430.00","25,345.00",
04-16-2024,"25,280.00","25,265.00","25,295.00","25,245.00",
04-15-2024,"25,180.00","25,035.00","25,195.00","24,994.50",
04-12-2024,"25,015.00","24,990.00","25,025.00","24,970.00",
04-11-2024,"24,980.00","25,000.00","25,012.50","24,950.00",
04-10-2024,"24,935.00","24,955.00","24,961.00","24,943.00",
04-09-2024,"24,945.00","24,965.00","25,010.00","24,943.00",
04-08-2024,"24,960.00","24,930.00","24,975.00","24,930.00",
04-05-2024,"24,950.00","24,970.00","25,005.00","24,949.50",
04-04-2024,"24,935.00","25,000.00","25,014.00","24,920.00",
04-03-2024,"25,000.00","24,935.00","25,010.00","24,915.00",
04-02-2024,"24,900.00","24,815.00","24,937.50","24,800.00",
04-01-2024,"24,795.00","24,817.50","24,818.50","24,770.00",
03-29-2024,"24,810.00","24,795.00","24,822.50","24,792.50",
03-28-2024,"24,790.00","24,810.00","24,818.50","24,772.50",
03-27-2024,"24,785.00","24,780.00","24,797.50","24,778.00",
03-26-2024,"24,770.00","24,770.00","24,792.50","24,750.00",
03-25-2024,"24,740.00","24,799.00","24,806.00","24,746.50",
03-22-2024,"24,768.00","24,805.00","24,821.50","24,756.00",
03-21-2024,"24,785.00","24,765.00","24,801.50","24,765.00",
03-20-2024,"24,775.00","24,770.00","24,790.00","24,715.00",
03-19-2024,"24,740.00","24,730.00","24,755.00","24,695.00",
03-18-2024,"24,715.00","24,745.00","24,745.00","24,690.00",
03-15-2024,"24,710.00","24,725.00","24,744.00","24,700.00",
03-14-2024,"24,690.00","24,685.00","24,707.50","24,636.50",
03-13-2024,"24,675.00","24,650.00","24,687.50","24,640.00",
03-12-2024,"24,645.00","24,655.00","24,680.00","24,625.00",
03-11-2024,"24,635.00","24,645.00","24,670.00","24,602.50",
03-08-2024,"24,640.00","24,685.00","24,700.00","24,632.50",
03-07-2024,"24,680.00","24,642.50","24,715.00","24,642.50",
03-06-2024,"24,665.00","24,707.50","24,721.50","24,642.50",
03-05-2024,"24,690.00","24,690.00","24,705.00","24,649.50",
03-04-2024,"24,676.00","24,660.00","24,700.00","24,649.50",
03-01-2024,"24,640.00","24,652.50","24,660.00","24,639.00",
02-29-2024,"24,640.00","24,645.00","24,657.50","24,639.00",
02-28-2024,"24,620.00","24,645.00","24,655.00","24,606.00",
02-27-2024,"24,625.00","24,670.00","24,674.00","24,632.50",
02-26-2024,"24,660.00","24,650.00","24,707.50","24,640.00",
02-23-2024,"24,630.00","24,610.00","24,660.00","24,597.50",
02-22-2024,"24,590.00","24,555.00","24,615.00","24,552.50",
02-21-2024,"24,525.00","24,532.50","24,550.00","24,490.00",
02-20-2024,"24,525.00","24,545.00","24,550.00","24,527.50",
02-19-2024,"24,530.00","24,530.00","24,540.00","24,490.00",
02-16-2024,"24,510.00","24,422.50","24,550.00","24,422.50",
02-15-2024,"24,450.00","24,455.00","24,465.00","24,400.00",
02-14-2024,"24,400.00","24,400.00","24,400.00","24,400.00",
02-13-2024,"24,400.00","24,400.00","24,400.00","24,400.00",
02-12-2024,"24,400.00","24,400.00","24,400.00","24,400.00",
02-09-2024,"24,400.00","24,400.00","24,400.00","24,400.00",
02-08-2024,"24,400.00","24,400.00","24,400.00","24,400.00",
02-07-2024,"24,400.00","24,375.00","24,465.00","24,370.00",
02-06-2024,"24,355.00","24,385.00","24,387.50","24,342.50",
02-05-2024,"24,370.00","24,415.00","24,417.50","24,360.00",
02-02-2024,"24,335.00","24,400.00","24,417.50","24,330.00",
02-01-2024,"24,400.00","24,414.50","24,430.00","24,362.50",
01-31-2024,"24,415.00","24,400.00","24,465.00","24,395.00",
01-30-2024,"24,395.00","24,510.00","24,510.00","24,395.00",
01-29-2024,"24,530.00","24,595.00","24,610.00","24,535.00",
01-26-2024,"24,595.00","24,620.00","24,625.00","24,600.00",
01-25-2024,"24,605.00","24,595.00","24,615.00","24,577.50",
01-24-2024,"24,600.00","24,575.00","24,617.50","24,541.00",
01-23-2024,"24,565.00","24,565.00","24,575.00","24,510.00",
01-22-2024,"24,550.00","24,535.00","24,565.00","24,510.00",
01-19-2024,"24,540.00","24,550.00","24,570.00","24,535.00",
01-18-2024,"24,545.00","24,520.00","24,580.00","24,520.00",
01-17-2024,"24,530.00","24,520.00","24,556.50","24,520.00",
01-16-2024,"24,500.00","24,505.00","24,547.50","24,470.00",
01-15-2024,"24,470.00","24,460.00","24,490.00","24,460.00",
01-12-2024,"24,490.00","24,495.00","24,535.00","24,480.00",
01-11-2024,"24,475.00","24,455.00","24,492.50","24,445.00",
01-10-2024,"24,405.00","24,370.00","24,420.00","24,345.00",
01-09-2024,"24,360.00","24,350.00","24,392.50","24,337.50",
01-08-2024,"24,330.00","24,370.00","24,390.00","24,327.50",
01-05-2024,"24,370.00","24,370.00","24,380.00","24,337.00",
01-04-2024,"24,360.00","24,365.00","24,400.00","24,357.50",
01-03-2024,"24,370.00","24,345.00","24,387.50","24,310.00",
01-02-2024,"24,325.00","24,265.00","24,337.50","24,250.00",
01-01-2024,"24,260.00","24,260.00","24,260.00","24,260.00",
12-29-2023,"24,260.00","24,270.00","24,300.00","24,240.00",
12-28-2023,"24,235.00","24,300.00","24,355.00","24,250.00",
12-27-2023,"24,345.00","24,375.00","24,391.00","24,315.00",
12-26-2023,"24,325.00","24,250.00","24,335.00","24,210.00",
12-25-2023,"24,230.00","24,220.00","24,265.00","24,180.00",
12-22-2023,"24,235.00","24,300.00","24,317.50","24,235.00",
12-21-2023,"24,320.00","24,342.50","24,357.50","24,320.00",
12-20-2023,"24,335.00","24,330.00","24,349.00","24,275.00",
12-19-2023,"24,350.00","24,360.00","24,378.00","24,340.00",
12-18-2023,"24,350.00","24,265.00","24,375.00","24,230.00",
12-15-2023,"24,260.00","24,245.00","24,275.00","24,220.00",
12-14-2023,"24,245.00","24,227.50","24,265.00","24,200.00",
12-13-2023,"24,279.00","24,262.50","24,283.00","24,257.50",
12-12-2023,"24,260.00","24,270.00","24,280.00","24,263.50",
12-11-2023,"24,250.00","24,210.00","24,277.50","24,180.00",
12-08-2023,"24,220.00","24,260.00","24,267.50","24,230.00",
12-07-2023,"24,275.00","24,280.00","24,290.00","24,267.50",
12-06-2023,"24,274.00","24,280.00","24,305.00","24,263.00",
12-05-2023,"24,266.00","24,255.00","24,283.50","24,237.50",
12-04-2023,"24,250.00","24,280.00","24,295.00","24,225.00",
12-01-2023,"24,290.00","24,300.00","24,315.00","24,260.00",
11-30-2023,"24,250.00","24,260.00","24,277.50","24,200.00",
11-29-2023,"24,260.00","24,190.00","24,270.00","24,182.00",
11-28-2023,"24,230.00","24,257.50","24,260.00","24,228.50",
11-27-2023,"24,230.00","24,230.00","24,270.00","24,221.50",
11-24-2023,"24,260.00","24,260.00","24,282.00","24,210.00",
11-23-2023,"24,240.00","24,210.00","24,247.50","24,165.00",
11-22-2023,"24,205.00","24,145.00","24,217.50","24,142.50",
11-21-2023,"24,130.00","24,110.00","24,172.50","24,097.00",
11-20-2023,"24,170.00","24,215.00","24,235.00","24,158.00",
11-17-2023,"24,250.00","24,300.00","24,305.00","24,225.00",
11-16-2023,"24,288.00","24,288.00","24,312.50","24,274.50",
11-15-2023,"24,290.00","24,378.00","24,381.00","24,269.00",
11-14-2023,"24,355.00","24,383.00","24,389.00","24,352.50",
11-13-2023,"24,383.00","24,320.00","24,395.50","24,320.00",
11-10-2023,"24,315.00","24,380.00","24,380.00","24,305.00",
11-09-2023,"24,340.00","24,375.00","24,395.00","24,330.00",
11-08-2023,"24,370.00","24,345.00","24,385.00","24,290.00",
11-07-2023,"24,310.00","24,360.00","24,377.50","24,262.50",
11-06-2023,"24,335.00","24,565.00","24,565.00","24,315.00",
11-03-2023,"24,520.00","24,575.00","24,580.00","24,535.00",
11-02-2023,"24,570.00","24,565.00","24,585.00","24,558.00",
11-01-2023,"24,585.00","24,575.00","24,593.00","24,560.00",
10-31-2023,"24,560.00","24,555.00","24,573.50","24,551.50",
10-30-2023,"24,558.00","24,570.00","24,590.00","24,555.00",
10-27-2023,"24,570.00","24,606.00","24,612.00","24,555.00",
10-26-2023,"24,590.00","24,590.00","24,620.00","24,570.00",
10-25-2023,"24,560.00","24,565.00","24,585.00","24,550.00",
10-24-2023,"24,550.00","24,560.00","24,597.50","24,525.00",
10-23-2023,"24,590.00","24,535.00","24,617.50","24,485.00",
10-20-2023,"24,520.00","24,565.00","24,582.50","24,480.00",
10-19-2023,"24,550.00","24,585.00","24,597.50","24,490.00",
10-18-2023,"24,555.00","24,487.50","24,577.50","24,479.50",
10-17-2023,"24,490.00","24,455.00","24,503.00","24,454.00",
10-16-2023,"24,460.00","24,452.50","24,481.50","24,445.00",
10-13-2023,"24,440.00","24,485.00","24,485.00","24,435.00",
10-12-2023,"24,435.00","24,440.00","24,460.00","24,425.00",
10-11-2023,"24,440.00","24,402.00","24,455.00","24,380.00",
10-10-2023,"24,390.00","24,392.50","24,425.00","24,372.00",
10-09-2023,"24,370.00","24,367.50","24,402.50","24,352.50",
10-06-2023,"24,360.00","24,375.00","24,426.50","24,363.50",
10-05-2023,"24,380.00","24,410.00","24,428.00","24,380.00",
10-04-2023,"24,420.00","24,395.00","24,440.00","24,379.00",
10-03-2023,"24,385.00","24,375.00","24,414.00","24,375.00",
10-02-2023,"24,340.00","24,305.00","24,387.50","24,297.50",
09-29-2023,"24,280.00","24,415.00","24,420.00","24,265.00",
09-28-2023,"24,385.00","24,435.00","24,445.00","24,390.00",
09-27-2023,"24,385.00","24,435.00","24,437.50","24,374.50",
09-26-2023,"24,380.00","24,352.50","24,442.50","24,352.50",
09-25-2023,"24,380.00","24,340.00","24,397.50","24,325.00",
09-22-2023,"24,360.00","24,320.00","24,375.00","24,285.00",
09-21-2023,"24,310.00","24,295.00","24,335.00","24,255.00",
09-20-2023,"24,270.00","24,372.50","24,380.00","24,285.00",
09-19-2023,"24,370.00","24,385.00","24,416.50","24,382.50",
09-18-2023,"24,370.00","24,275.00","24,385.00","24,255.00",
09-15-2023,"24,250.00","24,255.00","24,270.00","24,230.50",
09-14-2023,"24,220.00","24,165.00","24,240.00","24,160.00",
09-13-2023,"24,155.00","24,100.00","24,176.50","24,095.00",
09-12-2023,"24,100.00","24,085.00","24,115.00","24,079.00",
09-11-2023,"24,075.00","24,070.00","24,085.00","24,045.00",
09-08-2023,"24,055.00","24,055.00","24,125.00","24,055.00",
09-07-2023,"24,060.00","24,060.00","24,096.50","24,040.00",
09-06-2023,"24,055.00","24,085.00","24,105.00","23,995.00",
09-05-2023,"24,050.00","24,120.00","24,120.00","24,057.50",
09-04-2023,"24,060.00","24,060.00","24,060.00","24,060.00",
09-01-2023,"24,060.00","24,060.00","24,060.00","24,060.00",
08-31-2023,"24,060.00","24,100.00","24,122.50","24,055.00",
08-30-2023,"24,110.00","24,165.00","24,191.50","24,110.00",
08-29-2023,"24,180.00","24,175.00","24,200.00","24,150.00",
08-28-2023,"24,080.00","23,995.00","24,095.00","23,970.00",
08-25-2023,"24,024.00","24,040.00","24,040.00","23,980.00",
08-24-2023,"23,995.00","23,995.00","24,010.50","23,967.50",
08-23-2023,"23,985.00","24,000.00","24,021.00","23,965.00",
08-22-2023,"23,920.00","23,812.50","23,935.00","23,805.00",
08-21-2023,"23,805.00","23,795.00","23,819.00","23,747.50",
08-18-2023,"23,805.00","23,867.50","23,875.00","23,780.00",
08-17-2023,"23,850.00","23,965.00","23,975.00","23,865.00",
08-16-2023,"23,935.00","23,975.00","24,007.50","23,915.00",
08-15-2023,"23,965.00","23,855.00","23,980.00","23,830.00",
08-14-2023,"23,815.00","23,770.00","23,825.50","23,727.50",
08-11-2023,"23,750.00","23,750.00","23,760.00","23,687.50",
08-10-2023,"23,740.00","23,740.00","23,755.00","23,710.00",
08-09-2023,"23,735.00","23,735.00","23,750.50","23,681.00",
08-08-2023,"23,730.00","23,745.00","23,746.50","23,693.50",
08-07-2023,"23,720.00","23,710.00","23,750.00","23,676.50",
08-04-2023,"23,725.00","23,750.00","23,763.50","23,684.50",
08-03-2023,"23,750.00","23,770.00","23,775.50","23,745.00",
08-02-2023,"23,735.00","23,692.50","23,751.50","23,670.00",
08-01-2023,"23,680.00","23,677.50","23,695.00","23,664.50",
07-31-2023,"23,680.00","23,682.50","23,691.50","23,670.00",
07-28-2023,"23,685.00","23,661.50","23,698.50","23,661.50",
07-27-2023,"23,661.00","23,675.00","23,680.00","23,657.00",
07-26-2023,"23,665.00","23,667.50","23,682.50","23,661.50",
07-25-2023,"23,655.00","23,677.50","23,723.50","23,654.50",
07-24-2023,"23,665.00","23,665.00","23,676.50","23,645.50",
07-21-2023,"23,656.00","23,665.00","23,670.00","23,636.50",
07-20-2023,"23,647.00","23,697.50","23,697.50","23,635.50",
07-19-2023,"23,630.00","23,642.50","23,654.50","23,630.00",
07-18-2023,"23,635.00","23,635.00","23,650.50","23,625.00",
07-17-2023,"23,630.00","23,645.00","23,672.00","23,625.00",
07-14-2023,"23,630.00","23,660.00","23,665.00","23,627.50",
07-13-2023,"23,665.00","23,630.00","23,677.50","23,625.00",
07-12-2023,"23,660.00","23,700.00","23,700.00","23,655.00",
07-11-2023,"23,690.00","23,635.00","23,715.00","23,628.50",
07-10-2023,"23,640.00","23,630.00","23,672.50","23,603.00",
07-07-2023,"23,635.00","23,712.50","23,717.50","23,640.00",
07-06-2023,"23,710.00","23,772.50","23,772.50","23,710.00",
07-05-2023,"23,745.00","23,717.50","23,790.00","23,717.50",
07-04-2023,"23,700.00","23,690.00","23,710.00","23,655.00",
07-03-2023,"23,695.00","23,546.50","23,710.00","23,546.50",
06-30-2023,"23,575.00","23,585.00","23,596.50","23,530.00",
06-29-2023,"23,569.00","23,580.00","23,583.50","23,532.50",
06-28-2023,"23,555.00","23,537.50","23,562.50","23,526.50",
06-27-2023,"23,520.00","23,539.00","23,541.50","23,515.00",
06-26-2023,"23,530.00","23,525.00","23,540.00","23,490.00",
06-23-2023,"23,515.00","23,520.00","23,527.50","23,497.50",
06-22-2023,"23,515.00","23,502.50","23,527.50","23,502.00",
06-21-2023,"23,505.00","23,525.00","23,531.50","23,510.00",
06-20-2023,"23,520.00","23,536.00","23,536.00","23,517.50",
06-19-2023,"23,520.00","23,530.50","23,531.50","23,506.00",
06-16-2023,"23,520.00","23,530.00","23,542.50","23,512.50",
06-15-2023,"23,525.00","23,512.50","23,546.50","23,479.50",
06-14-2023,"23,500.00","23,505.50","23,514.00","23,503.00",
06-13-2023,"23,495.00","23,498.00","23,504.00","23,482.50",
06-12-2023,"23,480.00","23,472.50","23,488.50","23,470.50",
06-09-2023,"23,470.00","23,487.50","23,495.00","23,477.00",
06-08-2023,"23,490.00","23,487.50","23,499.00","23,482.50",
06-07-2023,"23,485.00","23,485.00","23,492.50","23,476.50",
06-06-2023,"23,485.00","23,495.00","23,500.00","23,470.00",
