gold,russell2000,dow_jones,msci_world,nasdaq100,s_p500,date
2333.89990,2070.12988,38686.31641,3445.19971,18536.65039,5277.50977,2024-06-01
2357.50000,2059.67993,38571.03125,3453.40015,18600.97070,5283.39990,2024-06-02
2335.69995,2033.93994,38711.28906,3453.69995,18654.83984,5291.33984,2024-06-03
2363.60010,2063.87012,38807.32422,3483.39990,19035.05078,5354.03027,2024-06-04
2378.89990,2049.43994,38886.16797,3489.89990,19021.18945,5352.95996,2024-06-05
2313.19995,2026.55005,38798.98828,3478.69971,19000.94922,5346.99023,2024-06-06
2313.19995,2026.55005,38798.98828,3478.69971,19000.94922,5346.99023,2024-06-07
2313.19995,2026.55005,38798.98828,3478.69971,19000.94922,5346.99023,2024-06-08
2315.10010,2031.60999,38868.03516,3482.19995,19074.66992,5360.79004,2024-06-09
2314.60010,2024.34998,38747.42188,3479.90015,19210.17969,5375.31982,2024-06-10
2342.69995,2057.10010,38712.21094,3516.30005,19465.17969,5421.02979,2024-06-11
2305.89990,2038.91016,38647.09766,3504.50000,19576.91992,5433.74023,2024-06-12
2337.00000,2006.16003,38589.15625,3492.10010,19659.80078,5431.60010,2024-06-13
2337.00000,2006.16003,38589.15625,3492.10010,19659.80078,5431.60010,2024-06-14
2337.00000,2006.16003,38589.15625,3492.10010,19659.80078,5431.60010,2024-06-15
2316.89990,2022.01001,38778.10156,3508.30005,19902.75000,5473.22998,2024-06-16
2334.80005,2025.22998,38834.85938,3522.69995,19908.85938,5487.02979,2024-06-17
2343.00000,2025.22998,38834.85938,3522.69995,19908.85938,5487.02979,2024-06-18
2357.00000,2017.39001,39134.76172,3519.69995,19752.30078,5473.16992,2024-06-19
2319.10010,2022.03003,39150.32812,3507.80005,19700.42969,5464.62012,2024-06-20
2319.10010,2022.03003,39150.32812,3507.80005,19700.42969,5464.62012,2024-06-21
2319.10010,2022.03003,39150.32812,3507.80005,19700.42969,5464.62012,2024-06-22
2332.39990,2030.81006,39411.21094,3509.00000,19474.61914,5447.86963,2024-06-23
2318.39990,2022.34998,39112.16016,3520.69995,19701.13086,5469.29980,2024-06-24
2301.00000,2018.12000,39127.79688,3520.19995,19751.05078,5477.89990,2024-06-25
2336.60010,2038.33997,39164.05469,3521.89990,19789.02930,5482.87012,2024-06-26
2339.60010,2047.68994,39118.85547,3511.79980,19682.86914,5460.47998,2024-06-27
2339.60010,2047.68994,39118.85547,3511.79980,19682.86914,5460.47998,2024-06-28
2339.60010,2047.68994,39118.85547,3511.79980,19682.86914,5460.47998,2024-06-29
2338.89990,2030.06995,39169.51562,3520.00024,19812.22070,5475.08984,2024-06-30
2333.39990,2033.87000,39331.84766,3537.50000,20011.89062,5509.01025,2024-07-01
2369.39990,2036.62000,39308.00000,3562.19995,20186.63086,5537.02002,2024-07-02
2364.60010,2036.62000,39308.00000,3562.19995,20186.63086,5537.02002,2024-07-03
2397.69995,2026.72998,39375.87109,3580.89966,20391.97070,5567.18994,2024-07-04
2397.69995,2026.72998,39375.87109,3580.89966,20391.97070,5567.18994,2024-07-05
2397.69995,2026.72998,39375.87109,3580.89966,20391.97070,5567.18994,2024-07-06
2363.50000,2038.67004,39344.78906,3582.70020,20439.53906,5572.85010,2024-07-07
2367.89990,2029.47009,39291.96875,3579.30005,20453.01953,5576.97998,2024-07-08
2379.69995,2051.75000,39721.35938,3613.60034,20675.38086,5633.91016,2024-07-09
2421.89990,2125.04004,39753.74609,3606.19995,20211.35938,5584.53955,2024-07-10
2420.69995,2148.27002,40000.89844,3627.49976,20331.49023,5615.34961,2024-07-11
2420.69995,2148.27002,40000.89844,3627.49976,20331.49023,5615.34961,2024-07-12
2420.69995,2148.27002,40000.89844,3627.49976,20331.49023,5615.34961,2024-07-13
2428.89990,2187.02002,40211.71484,3629.60010,20386.88086,5631.22021,2024-07-14
2467.80005,2263.66992,40954.48047,3643.00000,20398.61914,5667.20020,2024-07-15
2459.89990,2239.66992,41198.07812,3607.69995,19799.14062,5588.27002,2024-07-16
2456.39990,2198.29004,40665.01953,3579.80005,19705.08984,5544.58984,2024-07-17
2399.10010,2184.35010,40287.53125,3553.80005,19522.61914,5505.00000,2024-07-18
2399.10010,2184.35010,40287.53125,3553.80005,19522.61914,5505.00000,2024-07-19
2399.10010,2184.35010,40287.53125,3553.80005,19522.61914,5505.00000,2024-07-20
2394.69995,2220.64990,40415.43750,3584.69971,19822.86914,5564.41016,2024-07-21
2407.30005,2243.27002,40358.08984,3580.89966,19754.33984,5555.73975,2024-07-22
2415.69995,2195.37012,39853.86719,3516.00000,19032.39062,5427.13037,2024-07-23
2353.50000,2222.97998,39935.06641,3490.80029,18830.58008,5399.22021,2024-07-24
2381.00000,2260.07007,40589.33984,3524.10010,19023.66016,5459.10010,2024-07-25
2381.00000,2260.07007,40589.33984,3524.10010,19023.66016,5459.10010,2024-07-26
2381.00000,2260.07007,40589.33984,3524.10010,19023.66016,5459.10010,2024-07-27
2377.80005,2235.33008,40539.92969,3526.50024,19059.49023,5463.54004,2024-07-28
2417.60010,2243.13989,40743.32812,3514.39966,18796.26953,5436.43994,2024-07-29
2438.50000,2254.47998,40842.78516,3571.60010,19362.42969,5522.29980,2024-07-30
2445.89990,2186.15991,40347.96875,3518.00000,18890.39062,5446.68018,2024-07-31
2436.19995,2109.31006,39737.26172,3448.80005,18440.84961,5346.56006,2024-08-01
2436.19995,2109.31006,39737.26172,3448.80005,18440.84961,5346.56006,2024-08-02
2436.19995,2109.31006,39737.26172,3448.80005,18440.84961,5346.56006,2024-08-03
2411.80005,2039.16003,38703.26953,3342.69995,17895.16016,5186.32959,2024-08-04
2398.89990,2064.30005,38997.66016,3380.89966,18077.91992,5240.02930,2024-08-05
2400.00000,2035.11011,38763.44922,3372.29980,17867.36914,5199.50000,2024-08-06
2430.30005,2084.41992,39446.48828,3427.80005,18413.82031,5319.31006,2024-08-07
2439.80005,2080.91992,39497.53906,3447.80005,18513.09961,5344.16016,2024-08-08
2439.80005,2080.91992,39497.53906,3447.80005,18513.09961,5344.16016,2024-08-09
2439.80005,2080.91992,39497.53906,3447.80005,18513.09961,5344.16016,2024-08-10
2469.89990,2062.08008,39357.01172,3446.30005,18542.02930,5344.39014,2024-08-11
2473.89990,2095.18994,39765.64062,3501.89990,19006.42969,5434.43018,2024-08-12
2446.19995,2084.32007,40008.38672,3522.39990,19022.67969,5455.20996,2024-08-13
2458.60010,2135.46997,40563.05469,3568.09985,19490.15039,5543.22070,2024-08-14
2503.60010,2141.91992,40659.76172,3584.19971,19508.51953,5554.25000,2024-08-15
2503.60010,2141.91992,40659.76172,3584.19971,19508.51953,5554.25000,2024-08-16
2503.60010,2141.91992,40659.76172,3584.19971,19508.51953,5554.25000,2024-08-17
2506.80005,2167.50000,40896.53125,3618.39990,19766.49023,5608.25000,2024-08-18
2516.10010,2142.18994,40834.96484,3615.80005,19719.82031,5597.12012,2024-08-19
2512.80005,2170.56006,40890.48438,3630.69971,19824.83984,5620.85010,2024-08-20
2482.10010,2150.03003,40712.77734,3607.59985,19491.83984,5570.64014,2024-08-21
2511.19995,2218.69995,41175.07812,3649.60010,19720.86914,5634.60986,2024-08-22
2511.19995,2218.69995,41175.07812,3649.60010,19720.86914,5634.60986,2024-08-23
2511.19995,2218.69995,41175.07812,3649.60010,19720.86914,5634.60986,2024-08-24
2520.19995,2217.91992,41240.51953,3641.80005,19516.43945,5616.83984,2024-08-25
2517.69995,2203.00000,41250.50000,3647.30005,19581.51953,5625.79932,2024-08-26
2502.60010,2188.63989,41091.42188,3631.19971,19350.77930,5592.18066,2024-08-27
2536.69995,2202.97998,41335.04688,3632.19995,19325.44922,5591.95996,2024-08-28
2504.50000,2217.62988,41563.07422,3661.19995,19574.64062,5648.39990,2024-08-29
2504.50000,2217.62988,41563.07422,3661.19995,19574.64062,5648.39990,2024-08-30
2504.50000,2217.62988,41563.07422,3661.19995,19574.64062,5648.39990,2024-08-31
2504.50000,2217.62988,41563.07422,3661.19995,19574.64062,5648.39990,2024-09-01
2499.69995,2149.20996,40936.92969,3595.39990,18958.74023,5528.93066,2024-09-02
2502.69995,2145.21997,40974.96875,3580.10034,18921.40039,5520.06982,2024-09-03
2519.69995,2132.05005,40755.74609,3567.49976,18930.33008,5503.41016,2024-09-04
2501.50000,2091.40991,40345.40625,3518.60010,18421.31055,5408.41992,2024-09-05
2501.50000,2091.40991,40345.40625,3518.60010,18421.31055,5408.41992,2024-09-06
2501.50000,2091.40991,40345.40625,3518.60010,18421.31055,5408.41992,2024-09-07
2509.30005,2097.78003,40829.58984,3546.40015,18660.77930,5471.04980,2024-09-08
2519.50000,2097.43994,40736.95703,3552.00000,18829.14062,5495.52002,2024-09-09
2519.00000,2103.85010,40861.71094,3578.69995,19237.30078,5554.12939,2024-09-10
2557.10010,2129.42993,41096.76953,3611.29980,19423.07031,5595.75977,2024-09-11
2586.80005,2182.48999,41393.77734,3634.89990,19514.58984,5626.02002,2024-09-12
2586.80005,2182.48999,41393.77734,3634.89990,19514.58984,5626.02002,2024-09-13
2586.80005,2182.48999,41393.77734,3634.89990,19514.58984,5626.02002,2024-09-14
2585.19995,2189.16992,41622.07422,3640.69995,19423.06055,5633.08984,2024-09-15
2568.89990,2205.47998,41606.17969,3640.50024,19432.40039,5634.58008,2024-09-16
2574.89990,2206.34009,41503.10156,3629.70020,19344.49023,5618.25977,2024-09-17
2590.89990,2252.70996,42025.18750,3689.50000,19839.83008,5713.64014,2024-09-18
2622.39990,2227.88989,42063.35938,3676.80029,19791.49023,5702.54980,2024-09-19
2622.39990,2227.88989,42063.35938,3676.80029,19791.49023,5702.54980,2024-09-20
2622.39990,2227.88989,42063.35938,3676.80029,19791.49023,5702.54980,2024-09-21
2628.60010,2220.28003,42124.64453,3688.30005,19852.19922,5718.56982,2024-09-22
2653.00000,2223.98999,42208.21875,3702.30005,19944.83984,5732.93018,2024-09-23
2660.69995,2197.44995,41914.75000,3695.89990,19972.60938,5722.25977,2024-09-24
2670.39990,2209.87012,42175.10938,3720.49976,20115.53906,5745.37061,2024-09-25
2656.50000,2224.69995,42313.00000,3726.80005,20008.61914,5738.16992,2024-09-26
2656.50000,2224.69995,42313.00000,3726.80005,20008.61914,5738.16992,2024-09-27
2656.50000,2224.69995,42313.00000,3726.80005,20008.61914,5738.16992,2024-09-28
2647.89990,2229.96997,42330.14453,3723.00000,20060.68945,5762.47998,2024-09-29
2678.50000,2197.03003,42156.96484,3693.50024,19773.30078,5708.75049,2024-09-30
2658.10010,2195.01001,42196.51953,3685.90015,19802.58984,5709.54004,2024-10-01
2667.39990,2180.14990,42011.58594,3675.89990,19793.33984,5699.93994,2024-10-02
2656.00000,2212.80005,42352.75000,3698.39990,20035.01953,5751.06982,2024-10-03
2656.00000,2212.80005,42352.75000,3698.39990,20035.01953,5751.06982,2024-10-04
2656.00000,2212.80005,42352.75000,3698.39990,20035.01953,5751.06982,2024-10-05
2654.00000,2193.09009,41954.23828,3678.80005,19800.74023,5695.93994,2024-10-06
2623.50000,2194.97998,42080.36719,3694.30005,20107.77930,5751.12988,2024-10-07
2614.10010,2200.59009,42511.99609,3716.20020,20268.85938,5792.04004,2024-10-08
2627.39990,2188.41992,42454.12109,3710.69971,20241.75977,5780.04980,2024-10-09
2664.39990,2234.40991,42863.85547,3731.89990,20271.97070,5815.02979,2024-10-10
2664.39990,2234.40991,42863.85547,3731.89990,20271.97070,5815.02979,2024-10-11
2664.39990,2234.40991,42863.85547,3731.89990,20271.97070,5815.02979,2024-10-12
2653.69995,2248.63989,43065.21484,3753.50024,20439.05078,5859.85059,2024-10-13
2667.00000,2249.82007,42740.41797,3728.39990,20159.83008,5815.25977,2024-10-14
2679.30005,2286.67993,43077.69531,3735.30005,20174.05078,5842.47021,2024-10-15
2695.50000,2280.85010,43239.04688,3737.89990,20190.41992,5841.47021,2024-10-16
2718.00024,2276.09009,43275.90625,3753.00024,20324.03906,5864.66943,2024-10-17
2718.00024,2276.09009,43275.90625,3753.00024,20324.03906,5864.66943,2024-10-18
2718.00024,2276.09009,43275.90625,3753.00024,20324.03906,5864.66943,2024-10-19
2726.80005,2239.70996,42931.60156,3740.30005,20361.47070,5853.98047,2024-10-20
2747.40015,2231.53003,42924.89062,3731.29980,20390.46094,5851.20020,2024-10-21
2717.10010,2213.84009,42514.94531,3697.60010,20066.96094,5797.41992,2024-10-22
2736.50000,2218.91992,42374.35938,3707.19995,20232.86914,5809.85986,2024-10-23
2742.20020,2207.98999,42114.39844,3705.80005,20352.01953,5808.12012,2024-10-24
2742.20020,2207.98999,42114.39844,3705.80005,20352.01953,5808.12012,2024-10-25
2742.20020,2207.98999,42114.39844,3705.80005,20352.01953,5808.12012,2024-10-26
2743.60034,2244.07007,42387.57031,3716.60010,20351.07031,5823.52002,2024-10-27
2768.80029,2238.09009,42233.05078,3717.89990,20550.65039,5832.91992,2024-10-28
2800.80029,2233.04004,42141.53906,3706.30005,20387.69922,5813.66992,2024-10-29
2749.30005,2196.64990,41763.45703,3647.10034,19890.41992,5705.45020,2024-10-30
2749.19995,2210.12988,42052.19141,3660.00024,20033.14062,5728.79980,2024-10-31
2749.19995,2210.12988,42052.19141,3660.00024,20033.14062,5728.79980,2024-11-01
2749.19995,2210.12988,42052.19141,3660.00024,20033.14062,5728.79980,2024-11-02
2746.19995,2219.03003,41794.60156,3656.10010,19963.59961,5712.68994,2024-11-03
2749.69995,2260.84009,42221.87891,3693.00024,20227.46094,5782.75977,2024-11-04
2676.30005,2392.91992,43729.92969,3752.19995,20781.33008,5929.04004,2024-11-05
2705.80005,2382.68994,43729.33594,3787.30005,21101.57031,5973.10010,2024-11-06
2694.80005,2399.63989,43988.98828,3791.19971,21117.17969,5995.54004,2024-11-07
2694.80005,2399.63989,43988.98828,3791.19971,21117.17969,5995.54004,2024-11-08
2694.80005,2399.63989,43988.98828,3791.19971,21117.17969,5995.54004,2024-11-09
2617.69995,2434.97998,44293.12891,3795.30005,21106.58984,6001.35010,2024-11-10
2606.30005,2391.85010,43910.98047,3773.19995,21070.78906,5983.99023,2024-11-11
2586.50000,2369.37012,43958.19141,3767.10034,21036.16016,5985.37988,2024-11-12
2572.89990,2336.93994,43750.85547,3752.69995,20896.66992,5949.16992,2024-11-13
2570.10010,2303.84009,43444.98438,3710.50000,20394.13086,5870.62012,2024-11-14
2570.10010,2303.84009,43444.98438,3710.50000,20394.13086,5870.62012,2024-11-15
2570.10010,2303.84009,43444.98438,3710.50000,20394.13086,5870.62012,2024-11-16
2614.60010,2306.34009,43389.59766,3723.39990,20539.18945,5893.62012,2024-11-17
2631.00000,2324.83008,43268.93750,3739.00024,20684.58984,5916.97998,2024-11-18
2651.69995,2325.53003,43408.46875,3732.80005,20667.09961,5917.10986,2024-11-19
2674.89990,2364.02002,43870.35156,3753.50024,20740.77930,5948.70996,2024-11-20
2712.20020,2406.66992,44296.51172,3766.00024,20776.23047,5969.33984,2024-11-21
2712.20020,2406.66992,44296.51172,3766.00024,20776.23047,5969.33984,2024-11-22
2712.20020,2406.66992,44296.51172,3766.00024,20776.23047,5969.33984,2024-11-23
2618.50000,2442.03003,44736.56641,3781.80005,20804.89062,5987.37012,2024-11-24
2621.30005,2424.31006,44860.30859,3790.29980,20922.90039,6021.62988,2024-11-25
2652.30005,2426.18994,44722.05859,3786.00024,20744.49023,5998.74023,2024-11-26
2652.30005,2426.18994,44722.05859,3786.00024,20744.49023,5998.74023,2024-11-27
2669.00000,2434.72998,44910.64844,3810.10010,20930.36914,6032.37988,2024-11-28
2669.00000,2434.72998,44910.64844,3810.10010,20930.36914,6032.37988,2024-11-29
2669.00000,2434.72998,44910.64844,3810.10010,20930.36914,6032.37988,2024-11-30
2646.50000,2434.13989,44781.99609,3817.69971,21164.59961,6047.14990,2024-12-01
2655.89990,2416.35010,44705.52734,3830.10010,21229.32031,6049.87988,2024-12-02
2664.30005,2426.56006,45014.03906,3849.70020,21492.35938,6086.49023,2024-12-03
2636.10010,2396.16992,44765.70703,3848.50000,21425.22070,6075.10986,2024-12-04
2647.10010,2408.98999,44642.51562,3855.10010,21622.25000,6090.27002,2024-12-05
2647.10010,2408.98999,44642.51562,3855.10010,21622.25000,6090.27002,2024-12-06
2647.10010,2408.98999,44642.51562,3855.10010,21622.25000,6090.27002,2024-12-07
2673.30005,2392.84009,44401.92578,3837.60010,21440.82031,6052.85010,2024-12-08
2705.60010,2382.77002,44247.82812,3816.80029,21368.17969,6034.91016,2024-12-09
2741.50000,2394.15991,44148.55859,3842.39990,21763.98047,6084.18994,2024-12-10
2695.10010,2361.08008,43914.12109,3826.10034,21615.26953,6051.25000,2024-12-11
2662.39990,2346.89990,43828.05859,3817.19971,21780.25000,6051.08984,2024-12-12
2662.39990,2346.89990,43828.05859,3817.19971,21780.25000,6051.08984,2024-12-13
2662.39990,2346.89990,43828.05859,3817.19971,21780.25000,6051.08984,2024-12-14
2657.00000,2361.98999,43717.47656,3826.99976,22096.66016,6074.08008,2024-12-15
2649.60010,2334.08008,43449.89844,3812.10010,22001.08008,6050.60986,2024-12-16
2640.80005,2231.51001,42326.87109,3720.39966,21209.32031,5872.16016,2024-12-17
2596.00000,2221.50000,42342.23438,3696.10010,21110.50977,5867.08008,2024-12-18
2632.50000,2242.37012,42840.25781,3723.20020,21289.15039,5930.85010,2024-12-19
2632.50000,2242.37012,42840.25781,3723.20020,21289.15039,5930.85010,2024-12-20
2632.50000,2242.37012,42840.25781,3723.20020,21289.15039,5930.85010,2024-12-21
2615.50000,2237.43994,42906.94531,3745.10010,21503.16992,5974.06982,2024-12-22
2622.80005,2259.85010,43297.02734,3777.89990,21797.65039,6040.04004,2024-12-23
2622.80005,2259.85010,43297.02734,3777.89990,21797.65039,6040.04004,2024-12-24
2640.30005,2280.18994,43325.80078,3778.69995,21768.31055,6037.58984,2024-12-25
2618.39990,2244.59009,42992.20703,3755.39990,21473.01953,5970.83984,2024-12-26
2618.39990,2244.59009,42992.20703,3755.39990,21473.01953,5970.83984,2024-12-27
2618.39990,2244.59009,42992.20703,3755.39990,21473.01953,5970.83984,2024-12-28
2618.10010,2227.78003,42573.72656,3718.90015,21197.08984,5906.94043,2024-12-29
2641.00000,2230.15991,42544.21875,3707.80005,21012.16992,5881.62988,2024-12-30
2641.00000,2230.15991,42544.21875,3707.80005,21012.16992,5881.62988,2024-12-31
2669.00000,2231.66992,42392.26953,3702.70020,20975.61914,5868.55029,2025-01-01
2654.69995,2268.46997,42732.12891,3737.50000,21326.16016,5942.47021,2025-01-02
2654.69995,2268.46997,42732.12891,3737.50000,21326.16016,5942.47021,2025-01-03
2654.69995,2268.46997,42732.12891,3737.50000,21326.16016,5942.47021,2025-01-04
2647.39990,2266.64990,42706.55859,3763.20020,21559.50000,5975.37988,2025-01-05
2665.39990,2249.80005,42528.35547,3733.60034,21173.03906,5909.02979,2025-01-06
2672.39990,2238.95996,42635.19922,3732.19995,21180.97070,5918.25000,2025-01-07
2690.80005,2238.95996,42635.19922,3732.10010,21180.97070,5918.25000,2025-01-08
2715.00024,2189.22998,41938.44531,3678.19995,20847.58008,5827.04004,2025-01-09
2715.00024,2189.22998,41938.44531,3678.19995,20847.58008,5827.04004,2025-01-10
2715.00024,2189.22998,41938.44531,3678.19995,20847.58008,5827.04004,2025-01-11
2678.60010,2194.39990,42297.12109,3674.89990,20784.72070,5836.22021,2025-01-12
2682.30005,2219.23999,42518.28125,3682.50000,20757.41016,5842.91016,2025-01-13
2717.80029,2263.29004,43221.55078,3744.50000,21237.84961,5949.90967,2025-01-14
2750.89990,2266.79004,43153.12891,3746.89966,21091.25000,5937.33984,2025-01-15
2748.70020,2275.87988,43487.82812,3777.89990,21441.16016,5996.66064,2025-01-16
2748.70020,2275.87988,43487.82812,3777.89990,21441.16016,5996.66064,2025-01-17
2748.70020,2275.87988,43487.82812,3777.89990,21441.16016,5996.66064,2025-01-18
2748.70020,2275.87988,43487.82812,3777.89990,21441.16016,5996.66064,2025-01-19
2785.60010,2317.96997,44025.80469,3817.29980,21566.50977,6049.24023,2025-01-20
2797.39990,2303.71997,44156.72656,3838.19995,21853.00000,6086.37012,2025-01-21
2778.30005,2314.60010,44565.06641,3856.20020,21900.92969,6118.70996,2025-01-22
2792.69995,2307.73999,44424.24609,3856.79980,21774.00977,6101.24023,2025-01-23
2792.69995,2307.73999,44424.24609,3856.79980,21774.00977,6101.24023,2025-01-24
2792.69995,2307.73999,44424.24609,3856.79980,21774.00977,6101.24023,2025-01-25
2752.40015,2284.02002,44713.57812,3813.30005,21127.27930,6012.27979,2025-01-26
2781.00000,2288.86011,44850.35156,3836.30029,21463.03906,6067.70020,2025-01-27
2781.50000,2283.10010,44713.51562,3828.50000,21411.46094,6039.31006,2025-01-28
2845.19995,2307.44995,44882.12891,3853.49976,21508.11914,6071.16992,2025-01-29
2835.00024,2287.68994,44544.66016,3836.60010,21478.05078,6040.52979,2025-01-30
2835.00024,2287.68994,44544.66016,3836.60010,21478.05078,6040.52979,2025-01-31
2835.00024,2287.68994,44544.66016,3836.60010,21478.05078,6040.52979,2025-02-01
2857.10034,2258.41992,44421.90625,3796.50000,21297.58008,5994.56982,2025-02-02
2875.80005,2290.20996,44556.03516,3826.39966,21566.91992,6037.88037,2025-02-03
2893.00000,2316.22998,44873.27734,3848.70020,21658.16016,6061.47998,2025-02-04
2876.70020,2307.12012,44747.62500,3864.00000,21774.07031,6083.56982,2025-02-05
2887.60010,2279.70996,44303.39844,3832.80005,21491.31055,6025.99023,2025-02-06
2887.60010,2279.70996,44303.39844,3832.80005,21491.31055,6025.99023,2025-02-07
2887.60010,2279.70996,44303.39844,3832.80005,21491.31055,6025.99023,2025-02-08
2934.40015,2287.93994,44470.40625,3854.09985,21756.73047,6066.44043,2025-02-09
2932.60010,2275.69995,44593.64844,3855.00000,21693.51953,6068.50000,2025-02-10
2928.69995,2255.88989,44368.55859,3848.19995,21719.25977,6051.96973,2025-02-11
2945.40015,2282.17993,44711.42969,3894.19995,22030.71094,6115.06982,2025-02-12
2900.70020,2279.97998,44546.07812,3898.90015,22114.68945,6114.62988,2025-02-13
2900.70020,2279.97998,44546.07812,3898.90015,22114.68945,6114.62988,2025-02-14
2900.70020,2279.97998,44546.07812,3898.90015,22114.68945,6114.62988,2025-02-15
2900.70020,2279.97998,44546.07812,3898.90015,22114.68945,6114.62988,2025-02-16
2949.00000,2290.35010,44556.33594,3910.69971,22164.60938,6129.58008,2025-02-17
2936.10010,2282.45996,44627.58594,3906.80005,22175.59961,6144.14990,2025-02-18
2956.10034,2261.73999,44176.64453,3893.69995,22068.06055,6117.52002,2025-02-19
2953.20020,2195.35010,43428.01562,3843.10010,21614.08008,6013.12988,2025-02-20
2953.20020,2195.35010,43428.01562,3843.10010,21614.08008,6013.12988,2025-02-21
2953.20020,2195.35010,43428.01562,3843.10010,21614.08008,6013.12988,2025-02-22
2949.69995,2178.27002,43461.20703,3828.19995,21352.08008,5983.25000,2025-02-23
2906.00000,2170.08008,43621.15625,3814.39990,21087.25000,5955.25000,2025-02-24
2917.80029,2174.16992,43433.12109,3820.99976,21132.91992,5956.06055,2025-02-25
2895.90015,2139.65991,43239.49609,3767.39966,20550.94922,5861.56982,2025-02-26
2848.50000,2163.07007,43840.91016,3805.30005,20884.41016,5954.50000,2025-02-27
2848.50000,2163.07007,43840.91016,3805.30005,20884.41016,5954.50000,2025-02-28
2848.50000,2163.07007,43840.91016,3805.30005,20884.41016,5954.50000,2025-03-01
2901.10010,2102.23999,43191.23828,3770.30029,20425.58008,5849.71973,2025-03-02
2920.60034,2079.53003,42520.98828,3724.69971,20352.52930,5778.14990,2025-03-03
2926.00024,2100.75000,43006.58984,3777.60010,20628.46094,5842.62988,2025-03-04
2926.60010,2066.55005,42579.07812,3730.89990,20052.63086,5738.52002,2025-03-05
2926.11035,2075.47998,42801.71484,3740.39966,20201.36914,5738.52002,2025-03-06
