Date,Price,Open,High,Low
08-12-1993,5.746,5.746,5.746,5.746
08-11-1993,5.773,5.773,5.773,5.773
08-10-1993,5.801,5.801,5.801,5.801
08-09-1993,5.796,5.796,5.796,5.796
08-06-1993,5.835,5.835,5.835,5.835
08-05-1993,5.843,5.843,5.843,5.843
08-04-1993,5.839,5.839,5.839,5.839
08-03-1993,5.801,5.801,5.801,5.801
08-02-1993,5.833,5.833,5.833,5.833
07-30-1993,5.809,5.809,5.809,5.809
07-29-1993,5.787,5.787,5.787,5.787
07-28-1993,5.875,5.875,5.875,5.875
07-27-1993,5.893,5.893,5.893,5.893
07-26-1993,5.899,5.899,5.899,5.899
07-23-1993,5.933,5.933,5.933,5.933
07-22-1993,5.853,5.853,5.853,5.853
07-21-1993,5.81,5.81,5.81,5.81
07-20-1993,5.726,5.726,5.726,5.726
07-19-1993,5.687,5.687,5.687,5.687
07-16-1993,5.689,5.689,5.689,5.689
07-15-1993,5.697,5.697,5.697,5.697
07-14-1993,5.697,5.697,5.697,5.697
07-13-1993,5.744,5.744,5.744,5.744
07-12-1993,5.727,5.727,5.727,5.727
07-09-1993,5.735,5.735,5.735,5.735
07-08-1993,5.752,5.752,5.752,5.752
07-07-1993,5.78,5.78,5.78,5.78
07-06-1993,5.782,5.782,5.782,5.782
07-02-1993,5.744,5.744,5.744,5.744
07-01-1993,5.78,5.78,5.78,5.78
06-30-1993,5.778,5.778,5.778,5.778
06-29-1993,5.766,5.766,5.766,5.766
06-28-1993,5.774,5.774,5.774,5.774
06-25-1993,5.814,5.814,5.814,5.814
06-24-1993,5.854,5.854,5.854,5.854
06-23-1993,5.882,5.882,5.882,5.882
06-22-1993,5.854,5.854,5.854,5.854
06-21-1993,5.905,5.905,5.905,5.905
06-18-1993,5.939,5.939,5.939,5.939
06-17-1993,5.91,5.91,5.91,5.91
06-16-1993,5.931,5.931,5.931,5.931
06-15-1993,5.939,5.939,5.939,5.939
06-14-1993,5.952,5.952,5.952,5.952
06-11-1993,5.956,5.956,5.956,5.956
06-10-1993,6.05,6.05,6.05,6.05
06-09-1993,6.046,6.046,6.046,6.046
06-08-1993,6.084,6.084,6.084,6.084
06-07-1993,6.059,6.059,6.059,6.059
06-04-1993,6.089,6.089,6.089,6.089
06-03-1993,6.006,6.006,6.006,6.006
06-02-1993,6.029,6.029,6.029,6.029
06-01-1993,6.046,6.046,6.046,6.046
05-28-1993,6.11,6.11,6.11,6.11
05-27-1993,6.089,6.089,6.089,6.089
05-26-1993,6.078,6.078,6.078,6.078
05-25-1993,6.145,6.145,6.145,6.145
05-24-1993,6.149,6.149,6.149,6.149
05-21-1993,6.111,6.111,6.111,6.111
05-20-1993,6.068,6.068,6.068,6.068
05-19-1993,6.089,6.089,6.089,6.089
05-18-1993,6.121,6.121,6.121,6.121
05-17-1993,6.051,6.051,6.051,6.051
05-14-1993,6.009,6.009,6.009,6.009
05-13-1993,5.996,5.996,5.996,5.996
05-12-1993,5.92,5.92,5.92,5.92
05-11-1993,5.874,5.874,5.874,5.874
05-10-1993,5.872,5.872,5.872,5.872
05-07-1993,5.9,5.9,5.9,5.9
05-06-1993,5.87,5.87,5.87,5.87
05-05-1993,5.885,5.885,5.885,5.885
05-04-1993,5.904,5.904,5.904,5.904
05-03-1993,5.942,5.942,5.942,5.942
04-30-1993,6.009,6.009,6.009,6.009
04-29-1993,5.963,5.963,5.963,5.963
04-28-1993,6.022,6.022,6.022,6.022
04-27-1993,6.014,6.014,6.014,6.014
04-26-1993,5.934,5.934,5.934,5.934
04-23-1993,5.88,5.88,5.88,5.88
04-22-1993,5.843,5.843,5.843,5.843
04-21-1993,5.851,5.851,5.851,5.851
04-20-1993,5.857,5.857,5.857,5.857
04-19-1993,5.859,5.859,5.859,5.859
04-16-1993,5.885,5.885,5.885,5.885
04-15-1993,5.868,5.868,5.868,5.868
04-14-1993,5.885,5.885,5.885,5.885
04-13-1993,5.912,5.912,5.912,5.912
04-12-1993,5.914,5.914,5.914,5.914
04-09-1993,5.962,5.962,5.962,5.962
04-08-1993,5.963,5.963,5.963,5.963
04-07-1993,6.061,6.061,6.061,6.061
04-06-1993,6.074,6.074,6.074,6.074
04-05-1993,6.116,6.116,6.116,6.116
04-02-1993,6.129,6.129,6.129,6.129
04-01-1993,6.024,6.024,6.024,6.024
03-31-1993,6.024,6.024,6.024,6.024
03-30-1993,6.011,6.011,6.011,6.011
03-29-1993,6.037,6.037,6.037,6.037
03-26-1993,6.079,6.079,6.079,6.079
03-25-1993,5.97,5.97,5.97,5.97
03-24-1993,5.903,5.903,5.903,5.903
03-23-1993,5.904,5.904,5.904,5.904
03-22-1993,5.933,5.933,5.933,5.933
03-19-1993,5.951,5.951,5.951,5.951
03-18-1993,5.9,5.9,5.9,5.9
03-17-1993,6.096,6.096,6.096,6.096
03-16-1993,6.052,6.052,6.052,6.052
03-15-1993,6.139,6.139,6.139,6.139
03-12-1993,6.113,6.113,6.113,6.113
03-11-1993,5.961,5.961,5.961,5.961
03-10-1993,5.963,5.963,5.963,5.963
03-09-1993,5.888,5.888,5.888,5.888
03-08-1993,5.843,5.843,5.843,5.843
03-05-1993,5.893,5.893,5.893,5.893
03-04-1993,5.819,5.819,5.819,5.819
03-03-1993,5.876,5.876,5.876,5.876
03-02-1993,5.939,5.939,5.939,5.939
03-01-1993,5.939,5.939,5.939,5.939
02-26-1993,6.013,6.013,6.013,6.013
02-25-1993,6.03,6.03,6.03,6.03
02-24-1993,5.997,5.997,5.997,5.997
02-23-1993,5.91,5.91,5.91,5.91
02-22-1993,6.062,6.062,6.062,6.062
02-19-1993,6.152,6.152,6.152,6.152
02-18-1993,6.148,6.148,6.148,6.148
02-17-1993,6.275,6.275,6.275,6.275
02-16-1993,6.335,6.335,6.335,6.335
02-12-1993,6.335,6.335,6.335,6.335
02-11-1993,6.359,6.359,6.359,6.359
02-10-1993,6.45,6.45,6.45,6.45
02-09-1993,6.379,6.379,6.379,6.379
02-08-1993,6.344,6.344,6.344,6.344
02-05-1993,6.287,6.287,6.287,6.287
02-04-1993,6.372,6.372,6.372,6.372
02-03-1993,6.41,6.41,6.41,6.41
02-02-1993,6.428,6.428,6.428,6.428
02-01-1993,6.361,6.361,6.361,6.361
01-29-1993,6.361,6.361,6.361,6.361
01-28-1993,6.396,6.396,6.396,6.396
01-27-1993,6.454,6.454,6.454,6.454
01-26-1993,6.476,6.476,6.476,6.476
01-25-1993,6.463,6.463,6.463,6.463
01-22-1993,6.543,6.543,6.543,6.543
01-21-1993,6.574,6.574,6.574,6.574
01-20-1993,6.597,6.597,6.597,6.597
01-19-1993,6.572,6.572,6.572,6.572
01-18-1993,6.597,6.597,6.597,6.597
01-15-1993,6.583,6.583,6.583,6.583
01-14-1993,6.614,6.614,6.614,6.614
01-13-1993,6.678,6.678,6.678,6.678
01-12-1993,6.702,6.702,6.702,6.702
01-11-1993,6.677,6.677,6.677,6.677
01-08-1993,6.716,6.716,6.716,6.716
01-07-1993,6.704,6.704,6.704,6.704
01-06-1993,6.618,6.618,6.618,6.618
01-05-1993,6.591,6.591,6.591,6.591
01-04-1993,6.58,6.58,6.58,6.58
12-31-1992,6.69,6.69,6.69,6.69
12-30-1992,6.665,6.665,6.665,6.665
12-29-1992,6.64,6.64,6.64,6.64
12-28-1992,6.712,6.712,6.712,6.712
12-25-1992,6.678,6.678,6.678,6.678
12-24-1992,6.658,6.658,6.658,6.658
12-23-1992,6.662,6.662,6.662,6.662
12-22-1992,6.633,6.633,6.633,6.633
12-21-1992,6.698,6.698,6.698,6.698
12-18-1992,6.743,6.743,6.743,6.743
12-17-1992,6.711,6.711,6.711,6.711
12-16-1992,6.752,6.752,6.752,6.752
12-15-1992,6.788,6.788,6.788,6.788
12-14-1992,6.82,6.82,6.82,6.82
12-11-1992,6.793,6.793,6.793,6.793
12-10-1992,6.733,6.733,6.733,6.733
12-09-1992,6.742,6.742,6.742,6.742
12-08-1992,6.711,6.711,6.711,6.711
12-07-1992,6.774,6.774,6.774,6.774
12-04-1992,6.819,6.819,6.819,6.819
12-03-1992,6.873,6.873,6.873,6.873
12-02-1992,6.915,6.915,6.915,6.915
12-01-1992,6.919,6.919,6.919,6.919
11-30-1992,6.928,6.928,6.928,6.928
11-27-1992,6.914,6.914,6.914,6.914
11-26-1992,6.832,6.832,6.832,6.832
11-25-1992,6.832,6.832,6.832,6.832
11-24-1992,6.8,6.8,6.8,6.8
11-23-1992,6.85,6.85,6.85,6.85
11-20-1992,6.827,6.827,6.827,6.827
11-19-1992,6.781,6.781,6.781,6.781
11-18-1992,6.763,6.763,6.763,6.763
11-17-1992,6.831,6.831,6.831,6.831
11-16-1992,6.879,6.879,6.879,6.879
11-13-1992,6.804,6.804,6.804,6.804
11-12-1992,6.772,6.772,6.772,6.772
11-11-1992,6.858,6.858,6.858,6.858
11-10-1992,6.876,6.876,6.876,6.876
11-09-1992,6.944,6.944,6.944,6.944
11-06-1992,6.953,6.953,6.953,6.953
11-05-1992,6.857,6.857,6.857,6.857
11-04-1992,6.871,6.871,6.871,6.871
11-03-1992,6.857,6.857,6.857,6.857
11-02-1992,6.866,6.866,6.866,6.866
10-30-1992,6.789,6.789,6.789,6.789
10-29-1992,6.672,6.672,6.672,6.672
10-28-1992,6.723,6.723,6.723,6.723
10-27-1992,6.757,6.757,6.757,6.757
10-26-1992,6.802,6.802,6.802,6.802
10-23-1992,6.804,6.804,6.804,6.804
10-22-1992,6.725,6.725,6.725,6.725
10-21-1992,6.748,6.748,6.748,6.748
10-20-1992,6.851,6.851,6.851,6.851
10-19-1992,6.672,6.672,6.672,6.672
10-16-1992,6.561,6.561,6.561,6.561
10-15-1992,6.513,6.513,6.513,6.513
10-14-1992,6.497,6.497,6.497,6.497
10-13-1992,6.5,6.5,6.5,6.5
10-12-1992,6.495,6.495,6.495,6.495
10-09-1992,6.517,6.517,6.517,6.517
10-08-1992,6.397,6.397,6.397,6.397
10-07-1992,6.443,6.443,6.443,6.443
10-06-1992,6.29,6.29,6.29,6.29
10-05-1992,6.223,6.223,6.223,6.223
10-02-1992,6.241,6.241,6.241,6.241
10-01-1992,6.241,6.241,6.241,6.241
09-30-1992,6.354,6.354,6.354,6.354
09-29-1992,6.365,6.365,6.365,6.365
09-28-1992,6.365,6.365,6.365,6.365
09-25-1992,6.408,6.408,6.408,6.408
09-24-1992,6.469,6.469,6.469,6.469
09-23-1992,6.508,6.508,6.508,6.508
09-22-1992,6.491,6.491,6.491,6.491
09-21-1992,6.408,6.408,6.408,6.408
09-18-1992,6.408,6.408,6.408,6.408
09-16-1992,6.348,6.348,6.348,6.348
09-15-1992,6.372,6.372,6.372,6.372
09-14-1992,6.31,6.31,6.31,6.31
09-11-1992,6.342,6.342,6.342,6.342
09-10-1992,6.301,6.301,6.301,6.301
09-09-1992,6.314,6.314,6.314,6.314
09-08-1992,6.284,6.284,6.284,6.284
09-07-1992,6.357,6.357,6.357,6.357
09-04-1992,6.396,6.396,6.396,6.396
09-03-1992,6.528,6.528,6.528,6.528
09-01-1992,6.554,6.554,6.554,6.554
08-31-1992,6.604,6.604,6.604,6.604
08-28-1992,6.626,6.626,6.626,6.626
08-27-1992,6.615,6.615,6.615,6.615
08-26-1992,6.652,6.652,6.652,6.652
08-25-1992,6.727,6.727,6.727,6.727
08-24-1992,6.679,6.679,6.679,6.679
08-21-1992,6.519,6.519,6.519,6.519
08-20-1992,6.454,6.454,6.454,6.454
08-19-1992,6.461,6.461,6.461,6.461
08-18-1992,6.474,6.474,6.474,6.474
08-17-1992,6.532,6.532,6.532,6.532
08-14-1992,6.513,6.513,6.513,6.513
08-13-1992,6.552,6.552,6.552,6.552
08-11-1992,6.463,6.463,6.463,6.463
08-10-1992,6.501,6.501,6.501,6.501
08-06-1992,6.64,6.64,6.64,6.64
08-05-1992,6.598,6.598,6.598,6.598
08-04-1992,6.634,6.634,6.634,6.634
08-03-1992,6.713,6.713,6.713,6.713
07-31-1992,6.696,6.696,6.696,6.696
07-30-1992,6.658,6.658,6.658,6.658
07-28-1992,6.591,6.591,6.591,6.591
07-24-1992,6.727,6.727,6.727,6.727
07-23-1992,6.704,6.704,6.704,6.704
07-22-1992,6.839,6.839,6.839,6.839
07-21-1992,6.875,6.875,6.875,6.875
07-20-1992,6.893,6.893,6.893,6.893
07-17-1992,6.882,6.882,6.882,6.882
07-16-1992,6.859,6.859,6.859,6.859
07-15-1992,6.876,6.876,6.876,6.876
07-14-1992,6.958,6.958,6.958,6.958
07-13-1992,6.909,6.909,6.909,6.909
07-10-1992,6.892,6.892,6.892,6.892
07-09-1992,6.858,6.858,6.858,6.858
07-08-1992,6.888,6.888,6.888,6.888
07-07-1992,6.849,6.849,6.849,6.849
07-06-1992,6.893,6.893,6.893,6.893
07-03-1992,6.927,6.927,6.927,6.927
07-02-1992,6.921,6.921,6.921,6.921
07-01-1992,7.086,7.086,7.086,7.086
06-30-1992,7.123,7.123,7.123,7.123
06-29-1992,7.106,7.106,7.106,7.106
06-26-1992,7.141,7.141,7.141,7.141
06-25-1992,7.137,7.137,7.137,7.137
06-24-1992,7.197,7.197,7.197,7.197
06-23-1992,7.234,7.234,7.234,7.234
06-22-1992,7.225,7.225,7.225,7.225
06-19-1992,7.234,7.234,7.234,7.234
06-18-1992,7.182,7.182,7.182,7.182
06-17-1992,7.21,7.21,7.21,7.21
06-16-1992,7.228,7.228,7.228,7.228
06-15-1992,7.253,7.253,7.253,7.253
06-12-1992,7.279,7.279,7.279,7.279
06-11-1992,7.293,7.293,7.293,7.293
06-10-1992,7.351,7.351,7.351,7.351
06-09-1992,7.328,7.328,7.328,7.328
06-05-1992,7.306,7.306,7.306,7.306
06-04-1992,7.333,7.333,7.333,7.333
06-03-1992,7.342,7.342,7.342,7.342
06-02-1992,7.336,7.336,7.336,7.336
06-01-1992,7.373,7.373,7.373,7.373
05-29-1992,7.322,7.322,7.322,7.322
05-28-1992,7.356,7.356,7.356,7.356
05-27-1992,7.423,7.423,7.423,7.423
05-26-1992,7.445,7.445,7.445,7.445
05-25-1992,7.325,7.325,7.325,7.325
05-22-1992,7.334,7.334,7.334,7.334
05-21-1992,7.339,7.339,7.339,7.339
05-20-1992,7.25,7.25,7.25,7.25
05-19-1992,7.163,7.163,7.163,7.163
05-18-1992,7.224,7.224,7.224,7.224
05-15-1992,7.273,7.273,7.273,7.273
05-14-1992,7.344,7.344,7.344,7.344
05-13-1992,7.333,7.333,7.333,7.333
05-12-1992,7.357,7.357,7.357,7.357
05-11-1992,7.388,7.388,7.388,7.388
05-08-1992,7.406,7.406,7.406,7.406
05-07-1992,7.495,7.495,7.495,7.495
05-05-1992,7.523,7.523,7.523,7.523
05-04-1992,7.555,7.555,7.555,7.555
05-01-1992,7.541,7.541,7.541,7.541
04-30-1992,7.583,7.583,7.583,7.583
04-29-1992,7.584,7.584,7.584,7.584
04-28-1992,7.541,7.541,7.541,7.541
04-27-1992,7.553,7.553,7.553,7.553
04-24-1992,7.52,7.52,7.52,7.52
04-23-1992,7.555,7.555,7.555,7.555
04-22-1992,7.559,7.559,7.559,7.559
04-21-1992,7.557,7.557,7.557,7.557
04-20-1992,7.573,7.573,7.573,7.573
04-17-1992,7.443,7.443,7.443,7.443
04-16-1992,7.397,7.397,7.397,7.397
04-15-1992,7.361,7.361,7.361,7.361
04-13-1992,7.297,7.297,7.297,7.297
04-10-1992,7.351,7.351,7.351,7.351
04-09-1992,7.324,7.324,7.324,7.324
04-08-1992,7.411,7.411,7.411,7.411
04-07-1992,7.37,7.37,7.37,7.37
04-06-1992,7.397,7.397,7.397,7.397
04-03-1992,7.397,7.397,7.397,7.397
04-02-1992,7.445,7.445,7.445,7.445
04-01-1992,7.447,7.447,7.447,7.447
03-31-1992,7.53,7.53,7.53,7.53
03-30-1992,7.517,7.517,7.517,7.517
03-27-1992,7.521,7.521,7.521,7.521
03-26-1992,7.521,7.521,7.521,7.521
03-25-1992,7.516,7.516,7.516,7.516
03-24-1992,7.516,7.516,7.516,7.516
03-23-1992,7.6,7.6,7.6,7.6
03-20-1992,7.63,7.63,7.63,7.63
03-19-1992,7.558,7.558,7.558,7.558
03-18-1992,7.604,7.604,7.604,7.604
03-17-1992,7.609,7.609,7.609,7.609
03-16-1992,7.681,7.681,7.681,7.681
03-13-1992,7.683,7.683,7.683,7.683
03-12-1992,7.604,7.604,7.604,7.604
03-11-1992,7.498,7.498,7.498,7.498
03-10-1992,7.429,7.429,7.429,7.429
03-09-1992,7.406,7.406,7.406,7.406
03-06-1992,7.47,7.47,7.47,7.47
03-05-1992,7.502,7.502,7.502,7.502
03-04-1992,7.418,7.418,7.418,7.418
03-03-1992,7.411,7.411,7.411,7.411
03-02-1992,7.374,7.374,7.374,7.374
02-28-1992,7.252,7.252,7.252,7.252
02-27-1992,7.329,7.329,7.329,7.329
02-26-1992,7.443,7.443,7.443,7.443
02-25-1992,7.434,7.434,7.434,7.434
02-24-1992,7.47,7.47,7.47,7.47
02-21-1992,7.447,7.447,7.447,7.447
02-20-1992,7.393,7.393,7.393,7.393
02-19-1992,7.402,7.402,7.402,7.402
02-18-1992,7.456,7.456,7.456,7.456
02-17-1992,7.393,7.393,7.393,7.393
02-14-1992,7.386,7.386,7.386,7.386
02-13-1992,7.393,7.393,7.393,7.393
02-12-1992,7.273,7.273,7.273,7.273
02-11-1992,7.215,7.215,7.215,7.215
02-10-1992,7.186,7.186,7.186,7.186
02-07-1992,7.182,7.182,7.182,7.182
02-06-1992,7.196,7.196,7.196,7.196
02-05-1992,7.187,7.187,7.187,7.187
02-04-1992,7.267,7.267,7.267,7.267
02-03-1992,7.316,7.316,7.316,7.316
01-31-1992,7.276,7.276,7.276,7.276
01-30-1992,7.303,7.303,7.303,7.303
01-29-1992,7.241,7.241,7.241,7.241
01-28-1992,7.143,7.143,7.143,7.143
01-27-1992,7.236,7.236,7.236,7.236
01-24-1992,7.239,7.239,7.239,7.239
01-23-1992,7.205,7.205,7.205,7.205
01-22-1992,7.077,7.077,7.077,7.077
01-21-1992,7.016,7.016,7.016,7.016
01-20-1992,7.062,7.062,7.062,7.062
01-17-1992,7.073,7.073,7.073,7.073
01-16-1992,7.122,7.122,7.122,7.122
01-15-1992,7.043,7.043,7.043,7.043
01-14-1992,7.021,7.021,7.021,7.021
01-13-1992,6.913,6.913,6.913,6.913
01-10-1992,6.844,6.844,6.844,6.844
01-09-1992,6.738,6.738,6.738,6.738
01-08-1992,6.753,6.753,6.753,6.753
01-07-1992,6.751,6.751,6.751,6.751
01-06-1992,6.802,6.802,6.802,6.802
01-03-1992,6.837,6.837,6.837,6.837
01-02-1992,6.777,6.777,6.777,6.777
12-31-1991,6.699,6.699,6.699,6.699
12-30-1991,6.733,6.733,6.733,6.733
12-27-1991,6.819,6.819,6.819,6.819
12-26-1991,6.843,6.843,6.843,6.843
12-24-1991,6.873,6.873,6.873,6.873
12-23-1991,6.864,6.864,6.864,6.864
12-20-1991,6.959,6.959,6.959,6.959
12-19-1991,7.09,7.09,7.09,7.09
12-18-1991,7.186,7.186,7.186,7.186
12-17-1991,7.177,7.177,7.177,7.177
12-16-1991,7.191,7.191,7.191,7.191
12-13-1991,7.211,7.211,7.211,7.211
12-12-1991,7.184,7.184,7.184,7.184
12-11-1991,7.204,7.204,7.204,7.204
12-10-1991,7.209,7.209,7.209,7.209
12-09-1991,7.222,7.222,7.222,7.222
12-06-1991,7.236,7.236,7.236,7.236
12-05-1991,7.209,7.209,7.209,7.209
12-04-1991,7.174,7.174,7.174,7.174
12-03-1991,7.276,7.276,7.276,7.276
12-02-1991,7.302,7.302,7.302,7.302
11-29-1991,7.374,7.374,7.374,7.374
11-28-1991,7.414,7.414,7.414,7.414
11-27-1991,7.41,7.41,7.41,7.41
11-26-1991,7.41,7.41,7.41,7.41
11-25-1991,7.459,7.459,7.459,7.459
11-22-1991,7.437,7.437,7.437,7.437
11-21-1991,7.388,7.388,7.388,7.388
11-20-1991,7.365,7.365,7.365,7.365
11-19-1991,7.365,7.365,7.365,7.365
11-18-1991,7.335,7.335,7.335,7.335
11-15-1991,7.31,7.31,7.31,7.31
11-14-1991,7.348,7.348,7.348,7.348
11-13-1991,7.406,7.406,7.406,7.406
11-12-1991,7.35,7.35,7.35,7.35
11-11-1991,7.404,7.404,7.404,7.404
11-08-1991,7.393,7.393,7.393,7.393
11-07-1991,7.424,7.424,7.424,7.424
11-05-1991,7.498,7.498,7.498,7.498
11-04-1991,7.489,7.489,7.489,7.489
11-01-1991,7.467,7.467,7.467,7.467
10-31-1991,7.422,7.422,7.422,7.422
10-30-1991,7.463,7.463,7.463,7.463
10-29-1991,7.494,7.494,7.494,7.494
10-28-1991,7.638,7.638,7.638,7.638
10-25-1991,7.675,7.675,7.675,7.675
10-24-1991,7.634,7.634,7.634,7.634
10-23-1991,7.675,7.675,7.675,7.675
10-22-1991,7.666,7.666,7.666,7.666
10-21-1991,7.612,7.612,7.612,7.612
10-18-1991,7.513,7.513,7.513,7.513
10-17-1991,7.544,7.544,7.544,7.544
10-16-1991,7.446,7.446,7.446,7.446
10-15-1991,7.426,7.426,7.426,7.426
10-14-1991,7.453,7.453,7.453,7.453
10-11-1991,7.471,7.471,7.471,7.471
10-10-1991,7.567,7.567,7.567,7.567
10-09-1991,7.505,7.505,7.505,7.505
10-08-1991,7.42,7.42,7.42,7.42
10-07-1991,7.394,7.394,7.394,7.394
10-04-1991,7.385,7.385,7.385,7.385
10-03-1991,7.461,7.461,7.461,7.461
10-02-1991,7.465,7.465,7.465,7.465
10-01-1991,7.439,7.439,7.439,7.439
09-30-1991,7.452,7.452,7.452,7.452
09-27-1991,7.488,7.488,7.488,7.488
09-26-1991,7.542,7.542,7.542,7.542
09-25-1991,7.573,7.573,7.573,7.573
09-24-1991,7.56,7.56,7.56,7.56
09-23-1991,7.546,7.546,7.546,7.546
09-20-1991,7.569,7.569,7.569,7.569
09-19-1991,7.605,7.605,7.605,7.605
09-18-1991,7.609,7.609,7.609,7.609
09-17-1991,7.61,7.61,7.61,7.61
09-16-1991,7.623,7.623,7.623,7.623
09-13-1991,7.644,7.644,7.644,7.644
09-12-1991,7.637,7.637,7.637,7.637
09-11-1991,7.734,7.734,7.734,7.734
09-10-1991,7.723,7.723,7.723,7.723
09-09-1991,7.718,7.718,7.718,7.718
09-06-1991,7.755,7.755,7.755,7.755
09-05-1991,7.837,7.837,7.837,7.837
09-04-1991,7.812,7.812,7.812,7.812
09-03-1991,7.798,7.798,7.798,7.798
09-02-1991,7.814,7.814,7.814,7.814
08-30-1991,7.814,7.814,7.814,7.814
08-29-1991,7.742,7.742,7.742,7.742
08-28-1991,7.81,7.81,7.81,7.81
08-27-1991,7.883,7.883,7.883,7.883
08-26-1991,7.916,7.916,7.916,7.916
08-23-1991,7.872,7.872,7.872,7.872
08-22-1991,7.783,7.783,7.783,7.783
08-21-1991,7.788,7.788,7.788,7.788
08-20-1991,7.806,7.806,7.806,7.806
08-19-1991,7.834,7.834,7.834,7.834
08-16-1991,7.824,7.824,7.824,7.824
08-15-1991,7.838,7.838,7.838,7.838
08-14-1991,7.818,7.818,7.818,7.818
08-13-1991,7.912,7.912,7.912,7.912
08-12-1991,7.944,7.944,7.944,7.944
08-09-1991,7.976,7.976,7.976,7.976
08-08-1991,7.985,7.985,7.985,7.985
