Date,Close,High,Low,Open,Volume
,CL=F,CL=F,CL=F,CL=F,CL=F
2025-03-07,67.04000091552734,68.22000122070312,66.12000274658203,66.33999633789062,329710
2025-03-10,66.02999877929688,67.5999984741211,65.80000305175781,67.11000061035156,249633
2025-03-11,66.25,67.16999816894531,65.29000091552734,65.94999694824219,222511
2025-03-12,67.68000030517578,67.87999725341797,66.1500015258789,66.62000274658203,246675
2025-03-13,66.55000305175781,67.94000244140625,66.37000274658203,67.69000244140625,268590
2025-03-14,67.18000030517578,67.4800033569336,66.58999633789062,66.77999877929688,180495
2025-03-17,67.58000183105469,68.37000274658203,67.25,67.3499984741211,161298
2025-03-18,66.9000015258789,68.72000122070312,66.55999755859375,67.4000015258789,110338
2025-03-19,67.16000366210938,67.62999725341797,66.20999908447266,66.72000122070312,73077
2025-03-20,68.26000213623047,68.47000122070312,66.87999725341797,67.29000091552734,283376
2025-03-21,68.27999877929688,68.6500015258789,67.6500015258789,68.3499984741211,198964
2025-03-24,69.11000061035156,69.33000183105469,67.94999694824219,68.3499984741211,247024
2025-03-25,69.0,69.68000030517578,68.5199966430664,69.16000366210938,258411
2025-03-26,69.6500015258789,70.22000122070312,69.05999755859375,69.16000366210938,262413
2025-03-27,69.91999816894531,69.97000122070312,69.12000274658203,69.95999908447266,211825
2025-03-28,69.36000061035156,70.08999633789062,68.87000274658203,69.91000366210938,246650
2025-03-31,71.4800033569336,71.83000183105469,68.80999755859375,69.43000030517578,313087
2025-04-01,71.19999694824219,72.0999984741211,71.02999877929688,71.38999938964844,272832
2025-04-02,71.70999908447266,72.27999877929688,70.58999633789062,71.19999694824219,286501
2025-04-03,66.94999694824219,70.41000366210938,65.9800033569336,70.37999725341797,459238
2025-04-04,61.9900016784668,66.9000015258789,60.45000076293945,66.63999938964844,559638
2025-04-07,60.70000076293945,63.900001525878906,58.95000076293945,61.119998931884766,597617
2025-04-08,59.58000183105469,61.75,57.880001068115234,61.029998779296875,557655
2025-04-09,62.349998474121094,62.93000030517578,55.119998931884766,58.31999969482422,592250
2025-04-10,60.06999969482422,63.34000015258789,58.7599983215332,62.709999084472656,391826
2025-04-11,61.5,61.869998931884766,59.43000030517578,60.20000076293945,306231
2025-04-14,61.529998779296875,62.68000030517578,60.59000015258789,61.70000076293945,238068
2025-04-15,61.33000183105469,62.060001373291016,60.880001068115234,61.58000183105469,197404
2025-04-16,62.470001220703125,62.97999954223633,60.439998626708984,61.540000915527344,213194
2025-04-17,64.68000030517578,64.86000061035156,62.61000061035156,62.630001068115234,111479
2025-04-21,63.08000183105469,64.41999816894531,62.45000076293945,64.30000305175781,82671
2025-04-22,64.30999755859375,65.08999633789062,63.43000030517578,63.43000030517578,297928
2025-04-23,62.27000045776367,64.87000274658203,61.529998779296875,64.0,397841
2025-04-24,62.790000915527344,63.310001373291016,61.9900016784668,62.34000015258789,264908
2025-04-25,63.02000045776367,63.40999984741211,61.79999923706055,62.86000061035156,283758
2025-04-28,62.04999923706055,63.91999816894531,61.47999954223633,63.4900016784668,276116
2025-04-29,60.41999816894531,62.06999969482422,60.119998931884766,61.869998931884766,312373
2025-04-30,58.209999084472656,60.43000030517578,57.90999984741211,60.15999984741211,419549
2025-05-01,59.2400016784668,59.5,56.38999938964844,58.15999984741211,364216
2025-05-02,58.290000915527344,59.869998931884766,57.7400016784668,58.9900016784668,322096
2025-05-05,57.130001068115234,57.70000076293945,55.29999923706055,56.7599983215332,308387
2025-05-06,59.09000015258789,59.84000015258789,57.029998779296875,57.25,343893
2025-05-07,58.06999969482422,60.2599983215332,57.810001373291016,58.97999954223633,295238
2025-05-08,59.90999984741211,60.290000915527344,57.7400016784668,57.93000030517578,281000
2025-05-09,61.02000045776367,61.45000076293945,59.88999938964844,60.25,239640
2025-05-12,61.95000076293945,63.61000061035156,61.02000045776367,61.38999938964844,325865
2025-05-13,63.66999816894531,63.900001525878906,61.650001525878906,62.0,258795
2025-05-14,63.150001525878906,63.68000030517578,62.75,63.619998931884766,225626
2025-05-15,61.619998931884766,62.90999984741211,60.470001220703125,62.880001068115234,258404
2025-05-16,62.4900016784668,62.709999084472656,61.25,61.70000076293945,121556
2025-05-19,62.689998626708984,63.400001525878906,61.56999969482422,62.75,95570
2025-05-20,62.560001373291016,63.16999816894531,62.189998626708984,62.68000030517578,250414
2025-05-21,61.56999969482422,64.19000244140625,61.279998779296875,62.27000045776367,302702
2025-05-22,61.20000076293945,61.75,60.25,61.33000183105469,258549
2025-05-23,61.529998779296875,61.880001068115234,60.02000045776367,60.810001373291016,273392
2025-05-27,60.88999938964844,62.13999938964844,60.2599983215332,61.70000076293945,291317
2025-05-28,61.84000015258789,62.540000915527344,60.849998474121094,61.040000915527344,291317
