gold,russell2000,dow_jones,msci_world,nasdaq100,s_p500,date
2654.7,2268.47,42732.13,3737.5,21326.16,5942.47,2024-12-28
2647.4,2266.65,42706.56,3763.2002,21559.5,5975.38,2024-12-29
2665.4,2249.8,42528.355,3733.6003,21173.04,5909.03,2024-12-30
2672.4,2238.96,42635.2,3732.2,21180.97,5918.25,2024-12-31
2690.8,2238.96,42635.2,3732.1,21180.97,5918.25,2025-01-01
2715.0002,2189.23,41938.445,3678.2,20847.58,5827.0396,2025-01-02
2715.0002,2189.23,41938.445,3678.2,20847.58,5827.0396,2025-01-03
2715.0002,2189.23,41938.445,3678.2,20847.58,5827.0396,2025-01-04
2678.6,2194.4,42297.12,3674.9,20784.72,5836.22,2025-01-05
2682.3,2219.24,42518.28,3682.5,20757.41,5842.91,2025-01-06
2717.8003,2263.29,43221.55,3744.5,21237.85,5949.91,2025-01-07
2750.9,2266.79,43153.13,3746.8997,21091.25,5937.34,2025-01-08
2748.7002,2275.88,43487.83,3777.9,21441.16,5996.66,2025-01-09
2748.7002,2275.88,43487.83,3777.9,21441.16,5996.66,2025-01-10
2748.7002,2275.88,43487.83,3777.9,21441.16,5996.66,2025-01-11
2748.7002,2275.88,43487.83,3777.9,21441.16,5996.66,2025-01-12
2785.6,2317.97,44025.805,3817.2998,21566.51,6049.24,2025-01-13
2797.4,2303.72,44156.727,3838.2,21853.0,6086.37,2025-01-14
2778.3,2314.6,44565.066,3856.2002,21900.93,6118.71,2025-01-15
2792.7,2307.74,44424.246,3856.7998,21774.01,6101.24,2025-01-16
2792.7,2307.74,44424.246,3856.7998,21774.01,6101.24,2025-01-17
2792.7,2307.74,44424.246,3856.7998,21774.01,6101.24,2025-01-18
2752.4001,2284.02,44713.58,3813.3,21127.28,6012.28,2025-01-19
2781.0,2288.86,44850.35,3836.3003,21463.04,6067.7,2025-01-20
2781.5,2283.1,44713.516,3828.5,21411.46,6039.31,2025-01-21
2845.2,2307.45,44882.13,3853.4998,21508.12,6071.17,2025-01-22
2835.0002,2287.69,44544.66,3836.6,21478.05,6040.53,2025-01-23
2835.0002,2287.69,44544.66,3836.6,21478.05,6040.53,2025-01-24
2835.0002,2287.69,44544.66,3836.6,21478.05,6040.53,2025-01-25
2857.1003,2258.42,44421.906,3796.5,21297.58,5994.5693,2025-01-26
2875.8,2290.21,44556.035,3826.3997,21566.92,6037.8804,2025-01-27
2893.0,2316.23,44873.277,3848.7002,21658.16,6061.48,2025-01-28
2876.7002,2307.12,44747.625,3864.0,21774.07,6083.57,2025-01-29
2887.6,2279.71,44303.4,3832.8,21491.31,6025.99,2025-01-30
2887.6,2279.71,44303.4,3832.8,21491.31,6025.99,2025-01-31
2887.6,2279.71,44303.4,3832.8,21491.31,6025.99,2025-02-01
2934.4001,2287.94,44470.406,3854.0999,21756.73,6066.44,2025-02-02
2932.6,2275.7,44593.65,3855.0,21693.52,6068.5,2025-02-03
2928.7,2255.89,44368.56,3848.2,21719.26,6051.97,2025-02-04
2945.4001,2282.18,44711.43,3894.2,22030.71,6115.07,2025-02-05
2900.7002,2279.98,44546.08,3898.9001,22114.69,6114.63,2025-02-06
2900.7002,2279.98,44546.08,3898.9001,22114.69,6114.63,2025-02-07
2900.7002,2279.98,44546.08,3898.9001,22114.69,6114.63,2025-02-08
2900.7002,2279.98,44546.08,3898.9001,22114.69,6114.63,2025-02-09
2949.0,2290.35,44556.336,3910.6997,22164.61,6129.5796,2025-02-10
2936.1,2282.46,44627.586,3906.8,22175.6,6144.15,2025-02-11
2956.1003,2261.74,44176.645,3893.7,22068.06,6117.52,2025-02-12
2953.2002,2195.35,43428.016,3843.1,21614.08,6013.13,2025-02-13
2953.2002,2195.35,43428.016,3843.1,21614.08,6013.13,2025-02-14
2953.2002,2195.35,43428.016,3843.1,21614.08,6013.13,2025-02-15
2949.7,2178.27,43461.207,3828.2,21352.08,5983.25,2025-02-16
2906.0,2170.08,43621.156,3814.4,21087.25,5955.25,2025-02-17
2917.8003,2174.17,43433.12,3820.9998,21132.92,5956.06,2025-02-18
2895.9001,2139.66,43239.496,3767.3997,20550.95,5861.57,2025-02-19
2848.5,2163.07,43840.91,3805.3,20884.41,5954.5,2025-02-20
2848.5,2163.07,43840.91,3805.3,20884.41,5954.5,2025-02-21
2848.5,2163.07,43840.91,3805.3,20884.41,5954.5,2025-02-22
2901.1,2102.24,43191.24,3770.3003,20425.58,5849.7197,2025-02-23
2920.6003,2079.53,42520.99,3724.6997,20352.53,5778.15,2025-02-24
2926.0002,2100.75,43006.59,3777.6,20628.46,5842.6294,2025-02-25
2926.6,2066.55,42579.08,3730.9,20052.63,5738.52,2025-02-26
2904.7,2075.48,42801.715,3740.3997,18196.22,5770.2,2025-02-27
2904.7,2075.48,42801.715,3740.3997,18196.22,5770.2,2025-02-28
2904.7,2075.48,42801.715,3740.3997,18196.22,5770.2,2025-03-01
2891.0002,2019.07,41911.707,3651.5,17468.32,5614.5605,2025-03-02
2912.9,2023.5898,41433.48,3623.2002,17436.1,5572.07,2025-03-03
2939.1,2026.47,41350.926,3643.0,17648.45,5599.3,2025-03-04
2984.3,1993.69,40813.566,3599.7,17303.01,5521.5205,2025-03-05
2994.5002,2044.1,41488.19,3665.7,17754.09,5638.94,2025-03-06
2994.5002,2044.1,41488.19,3665.7,17754.09,5638.94,2025-03-07
2994.5002,2044.1,41488.19,3665.7,17754.09,5638.94,2025-03-08
3000.0,2068.33,41841.625,3697.1997,17808.66,5675.12,2025-03-09
3035.1,2049.94,41581.305,3672.6,17504.12,5614.6597,2025-03-10
3035.9,2082.08,41964.625,3701.9,17750.79,5675.29,2025-03-11
3040.0,2068.63,41953.32,3693.6003,17691.63,5662.89,2025-03-12
3018.2,2056.98,41985.35,3689.9,17784.05,5667.5596,2025-03-13
3018.2,2056.98,41985.35,3689.9,17784.05,5667.5596,2025-03-14
3018.2,2056.98,41985.35,3689.9,17784.05,5667.5596,2025-03-15
3013.1,2109.38,42583.32,3735.7002,18188.59,5767.57,2025-03-16
3023.7002,2095.38,42587.5,3746.8997,18271.86,5776.65,2025-03-17
3020.9001,2073.83,42454.79,3709.2002,17899.02,5712.2,2025-03-18
3060.2,2065.7,42299.7,3696.2002,17804.03,5693.31,2025-03-19
3086.5,2023.27,41583.9,3634.7,17322.99,5580.94,2025-03-20
3086.5,2023.27,41583.9,3634.7,17322.99,5580.94,2025-03-21
3086.5,2023.27,41583.9,3634.7,17322.99,5580.94,2025-03-22
3122.8003,2011.9099,42001.76,3628.5999,17299.29,5611.8496,2025-03-23
3118.9,2012.24,41989.96,3649.6,17449.89,5633.07,2025-03-24
3139.9,2045.3601,42225.32,3668.5,17601.05,5670.97,2025-03-25
3097.0002,1910.55,40545.926,3668.5,16550.61,5396.52,2025-03-26
3012.0,1827.03,38314.86,3326.3,15587.791,5074.0806,2025-03-27
3012.0,1827.03,38314.86,3326.3,15587.791,5074.0806,2025-03-28
3012.0,1827.03,38314.86,3326.3,15587.791,5074.0806,2025-03-29
2951.3003,1810.14,37965.6,3267.0,15603.261,5062.25,2025-03-30
2968.4,1760.7098,37645.59,3254.2,15267.91,4982.77,2025-03-31
3056.5,1913.16,40608.445,3464.7998,17124.97,5456.9004,2025-04-01
3155.2002,1831.39,39593.656,3421.8997,16387.31,5268.05,2025-04-02
3222.2002,1860.2,40212.707,3471.2998,16724.46,5363.36,2025-04-03
3222.2002,1860.2,40212.707,3471.2998,16724.46,5363.36,2025-04-04
3222.2002,1860.2,40212.707,3471.2998,16724.46,5363.36,2025-04-05
3204.8,1880.88,40524.785,3514.2,16831.48,5405.97,2025-04-06
3218.7002,1882.92,40368.96,3522.8,16823.17,5396.63,2025-04-07
3326.6,1863.48,39669.39,3468.4998,16307.159,5275.7,2025-04-08
3308.7002,1880.6199,39142.23,3474.1003,16286.45,5282.7,2025-04-09
3308.7002,1880.6199,39142.23,3474.1003,16286.45,5282.7,2025-04-10
3308.7002,1880.6199,39142.23,3474.1003,16286.45,5282.7,2025-04-11
3308.7002,1880.6199,39142.23,3474.1003,16286.45,5282.7,2025-04-12
3406.2002,1840.32,38170.41,3424.3003,15870.899,5158.2,2025-04-13
3400.7998,1890.28,39186.98,3487.9998,16300.42,5287.76,2025-04-14
3276.3003,1919.1401,39606.566,3538.0,16708.05,5375.86,2025-04-15
3331.9998,1957.5898,40093.4,3596.2002,17166.04,5484.77,2025-04-16
3282.4,1957.62,40113.496,3618.5,17382.94,5525.21,2025-04-17
3282.4,1957.62,40113.496,3618.5,17382.94,5525.21,2025-04-18
3282.4,1957.62,40113.496,3618.5,17382.94,5525.21,2025-04-19
3332.5002,1965.5502,40227.586,3628.5,17366.13,5528.75,2025-04-20
3318.8,1976.5201,40527.62,3647.2,17461.32,5560.83,2025-04-21
3304.9998,1964.12,40669.36,3655.5,17446.34,5569.06,2025-04-22
3210.0,1975.86,40752.96,3663.6997,17710.74,5604.14,2025-04-23
3231.9001,2020.74,41317.426,3724.6,17977.73,5686.6704,2025-04-24
3231.9001,2020.74,41317.426,3724.6,17977.73,5686.6704,2025-04-25
3231.9001,2020.74,41317.426,3724.6,17977.73,5686.6704,2025-04-26
3311.2998,2004.26,41218.824,3707.3997,17844.24,5650.38,2025-04-27
3411.4,1983.1901,40828.996,3687.2,17689.66,5606.91,2025-04-28
3381.4,1989.6602,41113.97,3697.5,17738.16,5631.28,2025-04-29
3296.5999,2026.41,41368.45,3707.8997,17928.14,5663.9404,2025-04-30
3335.4,2023.07,41249.38,3711.7,17928.92,5659.91,2025-05-01
3335.4,2023.07,41249.38,3711.7,17928.92,5659.91,2025-05-02
3335.4,2023.07,41249.38,3711.7,17928.92,5659.91,2025-05-03
3220.0002,2092.2,42410.1,3793.7,18708.34,5844.19,2025-05-04
3240.3,2102.35,42140.43,3823.1,19010.09,5886.55,2025-05-05
3181.4,2083.8,42051.055,3830.6997,19146.81,5892.58,2025-05-06
3220.7002,2094.69,42322.75,3842.2002,19112.32,5916.93,2025-05-07
3182.0002,2113.25,42654.734,3863.3003,19211.1,5958.38,2025-05-08
3182.0002,2113.25,42654.734,3863.3003,19211.1,5958.38,2025-05-09
3182.0002,2113.25,42654.734,3863.3003,19211.1,5958.38,2025-05-10
3228.9001,2104.43,42792.066,3874.0999,19215.46,5963.6,2025-05-11
3280.3,2105.58,42677.234,3870.0,19142.71,5940.4604,2025-05-12
3309.3,2046.56,41860.438,3829.8003,18872.64,5844.61,2025-05-13
3292.3003,2045.56,41859.09,3818.9001,18925.74,5842.01,2025-05-14
3363.5999,2039.8501,41603.066,3802.8003,18737.21,5802.8203,2025-05-15
3363.5999,2039.8501,41603.066,3802.8003,18737.21,5802.8203,2025-05-16
3363.5999,2039.8501,41603.066,3802.8003,18737.21,5802.8203,2025-05-17
3363.5999,2039.8501,41603.066,3813.8997,18737.21,5802.8203,2025-05-18
3299.1,2090.4,42343.65,3869.1,19199.16,5921.54,2025-05-19
3293.6003,2067.8,42098.695,3845.7,19100.94,5888.55,2025-05-20
3317.1,2074.78,42215.73,3862.3003,19175.87,5912.17,2025-05-21
3288.9,2066.29,42270.07,3863.5,19113.77,5911.69,2025-05-22
3313.1,2066.2866,42270.07,3863.5,19113.766,5911.69,2025-05-23
3313.1,2066.2866,42270.07,3863.5,19113.766,5911.69,2025-05-24
