gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
1678.3,11.569999,100.374,23460.0,256.032,-0.8,0.050000034,2020-04-18
1727.4,20.69,100.528,23479.0,256.032,-0.8,0.050000034,2020-04-19
1733.4,21.440002,100.534996,23485.0,256.032,-0.8,0.050000034,2020-04-20
1724.2,21.22,100.434006,23505.0,256.032,-0.8,0.050000034,2020-04-21
1724.2,21.22,100.434006,23505.0,256.032,-0.8,0.050000034,2020-04-22
1724.2,21.22,100.434006,23505.0,256.032,-0.8,0.050000034,2020-04-23
1712.5999,18.08,100.097,23455.0,256.032,-0.8,0.050000034,2020-04-24
1710.6,17.599998,99.934006,23442.0,256.032,-0.8,0.050000034,2020-04-25
1713.4,19.120003,99.644,23428.0,256.032,-0.8,0.050000034,2020-04-26
1694.1998,21.85,99.028,23428.0,256.032,-0.8,0.050000034,2020-04-27
1700.9,22.29,99.1,23428.0,255.80202,-0.099999994,0.050000034,2020-04-28
1700.9,22.29,99.1,23428.0,255.80202,-0.1,0.050000034,2020-04-29
1700.9,22.29,99.1,23428.0,255.80202,-0.1,0.050000034,2020-04-30
1713.3,22.779999,99.567,23445.0,255.80202,-0.1,0.050000034,2020-05-01
1710.6,26.489998,99.762,23421.0,255.80202,-0.1,0.050000034,2020-05-02
1688.4999,25.62,100.136,23423.0,255.80202,-0.1,0.050000034,2020-05-03
1725.7999,24.829998,99.906,23425.0,255.80202,-0.1,0.050000034,2020-05-04
1713.8999,26.17,99.769,23377.0,255.80202,-0.1,0.050000034,2020-05-05
1713.8999,26.17,99.769,23377.0,255.80202,-0.1,0.050000034,2020-05-06
1713.8999,26.17,99.769,23377.0,255.80202,-0.1,0.050000034,2020-05-07
1697.9999,25.08,100.27,23322.0,255.80202,-0.1,0.050000034,2020-05-08
1706.8002,26.33,99.956,23330.0,255.80202,-0.1,0.050000034,2020-05-09
1716.3999,25.679998,100.29099,23347.0,255.80202,-0.1,0.050000034,2020-05-10
1740.9,27.879997,100.507,23350.0,255.80202,-0.1,0.050000034,2020-05-11
1756.2999,29.520002,100.434006,23355.0,255.80202,-0.1,0.050000034,2020-05-12
1756.2999,29.520002,100.434006,23355.0,255.80202,-0.1,0.050000034,2020-05-13
1756.2999,29.520002,100.434006,23355.0,255.80202,-0.1,0.050000034,2020-05-14
1734.4,31.650002,99.681,23338.0,255.80202,-0.1,0.050000034,2020-05-15
1745.6,31.959997,99.366,23295.0,255.80202,-0.1,0.050000034,2020-05-16
1752.1,33.94,99.135,23270.0,255.80202,-0.1,0.050000034,2020-05-17
1721.8999,34.34,99.403,23275.0,255.80202,-0.1,0.050000034,2020-05-18
1735.5,33.65,99.888,23267.0,255.80202,-0.1,0.050000034,2020-05-19
1735.5,33.65,99.888,23267.0,255.80202,-0.1,0.050000034,2020-05-20
1735.5,32.9,99.888,23267.0,255.80202,-0.1,0.050000034,2020-05-21
1705.6,33.92,99.888,23312.0,255.80202,-0.1,0.050000034,2020-05-22
1705.6,34.77,98.906,23336.0,255.80202,-0.1,0.050000034,2020-05-23
1710.7,33.230003,99.058,23325.0,255.80202,-0.1,0.050000034,2020-05-24
1719.8,34.06,98.372,23300.0,255.80202,-0.1,0.050000034,2020-05-25
1742.9001,35.84,98.341,23280.0,255.80202,-0.1,0.050000034,2020-05-26
1742.9001,35.84,98.341,23280.0,255.80202,-0.1,0.050000034,2020-05-27
1742.9001,35.84,98.341,23280.0,255.80202,-0.1,0.050000034,2020-05-28
1743.3,35.79,97.82,23260.0,257.042,0.5,0.0799999,2020-05-29
1728.9,37.06,97.659,23253.0,257.042,0.5,0.0799999,2020-05-30
1701.0,37.59,97.259,23260.0,257.042,0.5,0.0799999,2020-05-31
1721.7999,37.720005,96.657,23263.0,257.042,0.5,0.0799999,2020-06-01
1678.5,39.8,96.922,23255.0,257.042,0.5,0.0799999,2020-06-02
1678.5,39.8,96.922,23255.0,257.042,0.5,0.0799999,2020-06-03
1678.5,39.8,96.922,23255.0,257.042,0.5,0.0799999,2020-06-04
1699.9,38.43,96.608,23255.0,257.042,0.5,0.0799999,2020-06-05
1717.0,39.16,96.321,23205.0,257.042,0.5,0.0799999,2020-06-06
1715.5,39.78,95.95,23190.0,257.042,0.5,0.0799999,2020-06-07
1734.7,36.57,96.739,23215.0,257.042,0.5,0.0799999,2020-06-08
1732.0,36.51,97.305,23206.0,257.042,0.5,0.0799999,2020-06-09
1732.0,36.51,97.305,23206.0,257.042,0.5,0.0799999,2020-06-10
1732.0,36.51,97.305,23206.0,257.042,0.5,0.0799999,2020-06-11
1721.7999,37.43,96.978,23220.0,257.042,0.5,0.0799999,2020-06-12
1731.5,38.65,96.933,23210.0,257.042,0.5,0.0799999,2020-06-13
1730.3,38.21,97.144,23196.0,257.042,0.5,0.0799999,2020-06-14
1725.9999,39.05,97.4,23210.0,257.042,0.5,0.0799999,2020-06-15
1747.1001,39.83,97.577,23215.0,257.042,0.5,0.0799999,2020-06-16
1747.1001,39.83,97.577,23215.0,257.042,0.5,0.0799999,2020-06-17
1747.1001,39.83,97.577,23215.0,257.042,0.5,0.0799999,2020-06-18
1758.4,40.73,96.985,23210.0,257.042,0.5,0.0799999,2020-06-19
1774.0999,40.51,96.608,23213.0,257.042,0.5,0.0799999,2020-06-20
1768.1,38.21,97.129,23195.0,257.042,0.5,0.0799999,2020-06-21
1763.1001,38.91,97.388,23208.0,257.042,0.5,0.0799999,2020-06-22
1773.3,38.65,97.404,23210.0,257.042,0.5,0.0799999,2020-06-23
1773.3,38.65,97.404,23210.0,257.042,0.5,0.0799999,2020-06-24
1773.3,38.65,97.404,23210.0,257.042,0.5,0.0799999,2020-06-25
1781.2,39.81,97.501,23198.0,257.042,0.5,0.0799999,2020-06-26
1800.5001,39.34,97.349,23204.0,257.042,0.5,0.0799999,2020-06-27
1779.9,39.92,97.155,23203.0,258.352,0.5,0.08999998,2020-06-28
1789.9999,40.76,97.301,23202.0,258.352,0.5,0.08999998,2020-06-29
1793.5,40.28,97.301,23199.0,258.352,0.5,0.08999998,2020-06-30
1793.5,40.28,97.301,23199.0,258.352,0.5,0.08999998,2020-07-01
1793.5,40.28,97.301,23199.0,258.352,0.5,0.08999998,2020-07-02
1793.5,40.73,96.682,23201.0,258.352,0.5,0.08999998,2020-07-03
1809.8999,40.7,96.839,23180.0,258.352,0.5,0.08999998,2020-07-04
1820.6001,41.04,96.368,23188.0,258.352,0.5,0.08999998,2020-07-05
1803.8,39.83,96.673,23184.0,258.352,0.5,0.08999998,2020-07-06
1801.8999,40.76,96.614,23177.0,258.352,0.5,0.08999998,2020-07-07
1801.8999,40.76,96.614,23177.0,258.352,0.5,0.08999998,2020-07-08
1801.8999,40.76,96.614,23177.0,258.352,0.5,0.08999998,2020-07-09
1814.0999,40.32,96.407,23179.0,258.352,0.5,0.08999998,2020-07-10
1813.4,40.55,96.207,23181.0,258.352,0.5,0.08999998,2020-07-11
1813.7999,41.4,96.039,23183.0,258.352,0.5,0.08999998,2020-07-12
1800.3002,40.93,96.319,23184.0,258.352,0.5,0.08999998,2020-07-13
1809.9999,40.75,95.889,23191.0,258.352,0.5,0.08999998,2020-07-14
1809.9999,40.75,95.889,23191.0,258.352,0.5,0.08999998,2020-07-15
1809.9999,40.75,95.889,23191.0,258.352,0.5,0.08999998,2020-07-16
1817.4,40.92,95.772,23188.0,258.352,0.5,0.08999998,2020-07-17
1843.9,41.92,95.06,23180.0,258.352,0.5,0.08999998,2020-07-18
1865.1,42.04,94.93,23184.0,258.352,0.5,0.08999998,2020-07-19
1889.9999,41.21,94.649,23180.0,258.352,0.5,0.08999998,2020-07-20
1897.5,41.45,94.38,23175.0,258.352,0.5,0.08999998,2020-07-21
1897.5,41.45,94.38,23175.0,258.352,0.5,0.08999998,2020-07-22
1897.5,41.45,94.38,23175.0,258.352,0.5,0.08999998,2020-07-23
1931.0,41.8,93.615,23181.0,258.352,0.5,0.08999998,2020-07-24
1944.6001,41.28,93.647,23170.0,258.352,0.5,0.08999998,2020-07-25
1953.4,41.54,93.432,23175.0,258.352,0.5,0.08999998,2020-07-26
1949.5,40.239998,93.009,23175.0,258.352,0.5,0.08999998,2020-07-27
1968.0,40.57,93.321,23170.0,258.352,0.5,0.08999998,2020-07-28
1968.0,40.57,93.321,23170.0,259.316,0.4,0.10000007,2020-07-29
1968.0,40.57,93.321,23170.0,259.316,0.4,0.10000007,2020-07-30
1969.5,41.31,93.507,23170.0,259.316,0.4,0.10000007,2020-07-31
2004.2,41.91,93.378,23175.0,259.316,0.4,0.10000007,2020-08-01
2032.9,42.43,92.85,23174.0,259.316,0.4,0.10000007,2020-08-02
2054.6,42.2,92.768,23173.0,259.316,0.4,0.10000007,2020-08-03
2014.3,41.49,93.412,23173.0,259.316,0.4,0.10000007,2020-08-04
2014.3,41.49,93.412,23173.0,259.316,0.4,0.10000007,2020-08-05
2014.3,41.49,93.412,23173.0,259.316,0.4,0.10000007,2020-08-06
2027.2999,42.17,93.569,23170.0,259.316,0.4,0.10000007,2020-08-07
1935.6998,41.87,93.6,23174.0,259.316,0.4,0.10000007,2020-08-08
1937.5,42.95,93.408,23175.0,259.316,0.4,0.10000007,2020-08-09
1959.2999,42.52,93.317,23174.0,259.316,0.4,0.10000007,2020-08-10
1938.8,42.31,93.085,23174.0,259.316,0.4,0.10000007,2020-08-11
1938.8,42.31,93.085,23174.0,259.316,0.4,0.10000007,2020-08-12
1938.8,42.31,93.085,23174.0,259.316,0.4,0.10000007,2020-08-13
1987.1,43.17,92.847,23174.0,259.316,0.4,0.10000007,2020-08-14
2001.6,43.12,92.259,23174.0,259.316,0.4,0.10000007,2020-08-15
1960.5001,43.11,92.88,23174.0,259.316,0.4,0.10000007,2020-08-16
1935.3999,42.82,92.778,23174.0,259.316,0.4,0.10000007,2020-08-17
1936.0,42.62,93.24,23175.0,259.316,0.4,0.10000007,2020-08-18
1936.0,42.62,93.24,23175.0,259.316,0.4,0.10000007,2020-08-19
1936.0,42.62,93.24,23175.0,259.316,0.4,0.10000007,2020-08-20
1928.6001,42.93,93.289,23177.0,259.316,0.4,0.10000007,2020-08-21
1912.5001,43.65,93.019,23170.0,259.316,0.4,0.10000007,2020-08-22
1941.7,43.69,92.996,23174.0,259.316,0.4,0.10000007,2020-08-23
1922.3,43.31,92.991,23174.0,259.316,0.4,0.10000007,2020-08-24
1966.8,43.29,92.379,23174.0,259.316,0.4,0.10000007,2020-08-25
1966.8,43.29,92.379,23174.0,259.316,0.4,0.10000007,2020-08-26
1966.8,43.29,92.379,23174.0,259.316,0.4,0.10000007,2020-08-27
1970.5,42.9,92.131,23174.0,259.316,0.4,0.10000007,2020-08-28
1970.8,43.08,92.337,23174.0,259.997,0.3,0.08999998,2020-08-29
1936.9,41.85,92.834,23174.0,259.997,0.3,0.08999998,2020-08-30
1930.1998,41.72,92.733,23174.0,259.997,0.3,0.08999998,2020-08-31
1926.1998,40.15,92.719,23178.0,259.997,0.3,0.08999998,2020-09-01
1926.1998,40.15,92.719,23178.0,259.997,0.3,0.08999998,2020-09-02
1926.1998,38.75,92.719,23178.0,259.997,0.3,0.08999998,2020-09-03
1943.2,39.2,92.719,23174.0,259.997,0.3,0.08999998,2020-09-04
1935.1,37.19,93.441,23176.0,259.997,0.3,0.08999998,2020-09-05
1946.8,38.41,93.258,23175.0,259.997,0.3,0.08999998,2020-09-06
1956.0,37.66,93.331,23172.5,259.997,0.3,0.08999998,2020-09-07
1939.4999,37.65,93.32,23174.0,259.997,0.3,0.08999998,2020-09-08
1939.4999,37.65,93.32,23174.0,259.997,0.3,0.08999998,2020-09-09
1939.4999,37.65,93.32,23174.0,259.997,0.3,0.08999998,2020-09-10
1954.7,37.56,92.912,23175.0,259.997,0.3,0.08999998,2020-09-11
1957.9999,38.55,93.085,23175.0,259.997,0.3,0.08999998,2020-09-12
1961.9999,40.41,93.231,23178.0,259.997,0.3,0.08999998,2020-09-13
1941.3,41.22,92.969,23170.0,259.997,0.3,0.08999998,2020-09-14
1953.2,41.32,92.952,23170.0,259.997,0.3,0.08999998,2020-09-15
1953.2,41.32,92.952,23170.0,259.997,0.3,0.08999998,2020-09-16
1953.2,41.32,92.952,23170.0,259.997,0.3,0.08999998,2020-09-17
1902.0999,39.54,93.684,23178.0,259.997,0.3,0.08999998,2020-09-18
1899.3,39.8,94.018,23177.0,259.997,0.3,0.08999998,2020-09-19
1860.5001,40.22,94.443,23185.0,259.997,0.3,0.08999998,2020-09-20
1868.9,40.58,94.394,23184.0,259.997,0.3,0.08999998,2020-09-21
1857.7999,40.51,94.682,23191.0,259.997,0.3,0.08999998,2020-09-22
1857.7999,40.51,94.682,23191.0,259.997,0.3,0.08999998,2020-09-23
1857.7999,40.51,94.682,23191.0,259.997,0.3,0.08999998,2020-09-24
1872.8,40.870003,94.302,23188.0,259.997,0.3,0.08999998,2020-09-25
1898.7,39.56,93.927,23190.0,259.997,0.3,0.08999998,2020-09-26
1891.3,40.47,93.927,23181.0,259.997,0.3,0.08999998,2020-09-27
1912.3002,39.01,93.762,23188.0,260.319,0.099999994,0.08999998,2020-09-28
1903.8,37.34,93.909,23191.0,260.319,0.099999994,0.08999998,2020-09-29
1903.8,37.34,93.909,23191.0,260.319,0.099999994,0.08999998,2020-09-30
1903.8,37.34,93.909,23191.0,260.319,0.099999994,0.08999998,2020-10-01
1916.1,39.5,93.545,23203.0,260.319,0.099999994,0.08999998,2020-10-02
1904.8,40.93,93.744,23205.0,260.319,0.099999994,0.08999998,2020-10-03
1886.8002,40.229996,93.678,23205.0,260.319,0.099999994,0.08999998,2020-10-04
1891.0001,41.47,93.648,23191.0,260.319,0.099999994,0.08999998,2020-10-05
1921.8999,40.91,93.065,23180.0,260.319,0.099999994,0.08999998,2020-10-06
1921.8999,40.91,93.065,23180.0,260.319,0.099999994,0.08999998,2020-10-07
1921.8999,40.91,93.065,23180.0,260.319,0.099999994,0.08999998,2020-10-08
1924.3002,39.73,93.104,23178.0,260.319,0.099999994,0.08999998,2020-10-09
1890.1998,40.49,93.536,23177.0,260.319,0.099999994,0.08999998,2020-10-10
1903.1001,41.34,93.366,23175.0,260.319,0.099999994,0.08999998,2020-10-11
1904.9,41.24,93.864,23170.0,260.319,0.099999994,0.08999998,2020-10-12
1902.4,41.12,93.679,23175.0,260.319,0.099999994,0.08999998,2020-10-13
1902.4,41.12,93.679,23175.0,260.319,0.099999994,0.08999998,2020-10-14
1902.4,41.12,93.679,23175.0,260.319,0.099999994,0.08999998,2020-10-15
1907.7,41.06,93.429,23175.0,260.319,0.099999994,0.08999998,2020-10-16
1911.6,41.7,93.051,23179.0,260.319,0.099999994,0.08999998,2020-10-17
1925.7,40.31,92.599,23177.0,260.319,0.099999994,0.08999998,2020-10-18
1901.6,40.94,92.964,23176.0,260.319,0.099999994,0.08999998,2020-10-19
1902.3,40.15,92.765,23176.0,260.319,0.099999994,0.08999998,2020-10-20
1902.3,40.15,92.765,23176.0,260.319,0.099999994,0.08999998,2020-10-21
1902.3,40.15,92.765,23176.0,260.319,0.099999994,0.08999998,2020-10-22
1903.1001,38.89,93.044,23175.0,260.319,0.099999994,0.08999998,2020-10-23
1909.2,39.87,92.927,23175.0,260.319,0.099999994,0.08999998,2020-10-24
1876.5001,37.720005,93.409,23176.0,260.319,0.099999994,0.08999998,2020-10-25
1868.0,36.51,93.977,23170.0,260.319,0.099999994,0.08999998,2020-10-26
1879.9,36.15,94.042,23180.0,260.319,0.099999994,0.08999998,2020-10-27
1879.9,36.15,94.042,23180.0,260.319,0.099999994,0.08999998,2020-10-28
1879.9,36.15,94.042,23180.0,260.911,0.19999999,0.08999998,2020-10-29
1892.5001,37.18,94.145,23177.0,260.911,0.19999999,0.08999998,2020-10-30
1910.4,37.99,93.56,23176.0,260.911,0.19999999,0.08999998,2020-10-31
1896.2,39.47,93.411,23176.0,260.911,0.19999999,0.08999998,2020-11-01
1946.8,39.11,92.516,23175.0,260.911,0.19999999,0.08999998,2020-11-02
1951.6998,37.49,92.225,23176.0,260.911,0.19999999,0.08999998,2020-11-03
1951.6998,37.49,92.225,23176.0,260.911,0.19999999,0.08999998,2020-11-04
1951.6998,37.49,92.225,23176.0,260.911,0.19999999,0.08999998,2020-11-05
1854.4,40.62,92.715,23170.0,260.911,0.19999999,0.08999998,2020-11-06
1876.4001,41.67,92.736,23173.0,260.911,0.19999999,0.08999998,2020-11-07
1861.6,41.74,93.024,23175.0,260.911,0.19999999,0.08999998,2020-11-08
1873.3,41.41,92.956,23175.0,260.911,0.19999999,0.08999998,2020-11-09
1886.1998,40.4,92.75,23175.0,260.911,0.19999999,0.08999998,2020-11-10
1886.1998,40.4,92.75,23175.0,260.911,0.19999999,0.08999998,2020-11-11
1886.1998,40.4,92.75,23175.0,260.911,0.19999999,0.08999998,2020-11-12
1887.8,41.57,92.63,23175.0,260.911,0.19999999,0.08999998,2020-11-13
1885.1,41.65,92.398,23163.0,260.911,0.19999999,0.08999998,2020-11-14
1873.8999,42.01,92.311,23160.0,260.911,0.19999999,0.08999998,2020-11-15
1861.5,41.9,92.284,23176.0,260.911,0.19999999,0.08999998,2020-11-16
1872.4001,42.42,92.395,23176.0,260.911,0.19999999,0.08999998,2020-11-17
1872.4001,42.42,92.395,23176.0,260.911,0.19999999,0.08999998,2020-11-18
1872.4001,42.42,92.395,23176.0,260.911,0.19999999,0.08999998,2020-11-19
1837.7999,43.28,92.494,23177.0,260.911,0.19999999,0.08999998,2020-11-20
1804.6001,45.11,92.22,23151.0,260.911,0.19999999,0.08999998,2020-11-21
1805.5,45.91,91.966,23160.0,260.911,0.19999999,0.08999998,2020-11-22
1788.1,44.98,91.966,23164.0,260.911,0.19999999,0.08999998,2020-11-23
1784.8,45.74,91.801,23160.0,260.911,0.19999999,0.08999998,2020-11-24
1784.8,45.74,91.801,23160.0,260.911,0.19999999,0.08999998,2020-11-25
1784.8,45.74,91.801,23160.0,260.911,0.19999999,0.08999998,2020-11-26
1777.9999,45.51,91.858,23140.0,260.911,0.19999999,0.08999998,2020-11-27
1816.6001,44.73,91.297,23129.0,262.045,0.4,0.08999998,2020-11-28
1827.6,45.44,91.115,23129.0,262.045,0.4,0.08999998,2020-11-29
1838.4,45.79,90.718,23125.0,262.045,0.4,0.08999998,2020-11-30
1837.5,46.42,90.694,23130.0,262.045,0.4,0.08999998,2020-12-01
1837.5,46.42,90.694,23130.0,262.045,0.4,0.08999998,2020-12-02
1837.5,46.42,90.694,23130.0,262.045,0.4,0.08999998,2020-12-03
1863.3,45.950005,90.789,23127.0,262.045,0.4,0.08999998,2020-12-04
1872.3002,45.8,90.968,23128.0,262.045,0.4,0.08999998,2020-12-05
1836.1,45.72,91.083,23128.0,262.045,0.4,0.08999998,2020-12-06
1835.2001,46.96,90.82,23128.0,262.045,0.4,0.08999998,2020-12-07
1841.4,46.75,90.97,23128.0,262.045,0.4,0.08999998,2020-12-08
1841.4,46.75,90.97,23128.0,262.045,0.4,0.08999998,2020-12-09
1841.4,46.75,90.97,23128.0,262.045,0.4,0.08999998,2020-12-10
1829.7999,47.15,90.731,23126.0,262.045,0.4,0.08999998,2020-12-11
1853.2,47.78,90.409,23126.0,262.045,0.4,0.08999998,2020-12-12
1857.0,48.0,90.359,23126.0,262.045,0.4,0.08999998,2020-12-13
1887.9,48.54,89.741,23120.0,262.045,0.4,0.08999998,2020-12-14
1886.5,49.24,89.953,23124.0,262.045,0.4,0.08999998,2020-12-15
1886.5,49.24,89.953,23124.0,262.045,0.4,0.08999998,2020-12-16
1886.5,49.24,89.953,23124.0,262.045,0.4,0.08999998,2020-12-17
1880.3002,47.97,89.949,23120.0,262.045,0.4,0.08999998,2020-12-18
1867.7,47.16,90.546,23127.0,262.045,0.4,0.08999998,2020-12-19
1875.6,48.24,90.34,23130.0,262.045,0.4,0.08999998,2020-12-20
1880.7001,48.35,90.25,23125.0,262.045,0.4,0.08999998,2020-12-21
1880.7001,48.35,90.25,23130.0,262.045,0.4,0.08999998,2020-12-22
1880.7001,48.35,90.25,23130.0,262.045,0.4,0.08999998,2020-12-23
1880.7001,48.35,90.25,23130.0,262.045,0.4,0.08999998,2020-12-24
1877.8999,47.77,90.275,23125.0,262.045,0.4,0.08999998,2020-12-25
1880.5001,48.14,89.918,23120.0,262.045,0.4,0.08999998,2020-12-26
1893.4,48.5,89.649,23088.0,262.045,0.4,0.08999998,2020-12-27
1895.1001,48.63,89.894,23070.0,262.045,0.4,0.08999998,2020-12-28
1895.1001,48.63,89.894,23070.0,262.639,0.19999999,0.08999998,2020-12-29
1895.1001,48.63,89.894,23070.0,262.639,0.19999999,0.08999998,2020-12-30
1895.1001,48.63,89.894,23070.0,262.639,0.19999999,0.08999998,2020-12-31
1946.6,47.76,89.845,23070.0,262.639,0.19999999,0.08999998,2021-01-01
1954.4,50.01,89.409,23080.0,262.639,0.19999999,0.08999998,2021-01-02
1908.6001,50.69,89.502,23090.0,262.639,0.19999999,0.08999998,2021-01-03
1913.6,50.87,89.791,23078.0,262.639,0.19999999,0.08999998,2021-01-04
1835.4,52.259995,90.068,23066.0,262.639,0.19999999,0.08999998,2021-01-05
1835.4,52.259995,90.068,23066.0,262.639,0.19999999,0.08999998,2021-01-06
1835.4,52.259995,90.068,23066.0,262.639,0.19999999,0.08999998,2021-01-07
1850.8002,52.269997,90.442,23050.0,262.639,0.19999999,0.08999998,2021-01-08
1844.2,53.24,90.064,23065.0,262.639,0.19999999,0.08999998,2021-01-09
1854.9001,52.96,90.334,23064.0,262.639,0.19999999,0.08999998,2021-01-10
1851.4,53.62,90.215,23064.0,262.639,0.19999999,0.08999998,2021-01-11
1829.8999,52.42,90.754,23065.0,262.639,0.19999999,0.08999998,2021-01-12
1829.8999,52.42,90.754,23065.0,262.639,0.19999999,0.08999998,2021-01-13
1829.8999,52.2,90.754,23065.0,262.639,0.19999999,0.08999998,2021-01-14
1840.2,52.36,90.754,23069.0,262.639,0.19999999,0.08999998,2021-01-15
1840.2,52.98,90.476,23069.0,262.639,0.19999999,0.08999998,2021-01-16
1866.5,53.31,90.469,23072.0,262.639,0.19999999,0.08999998,2021-01-17
1865.8999,53.05,90.127,23060.0,262.639,0.19999999,0.08999998,2021-01-18
1856.2,52.19,90.212,23070.0,262.639,0.19999999,0.08999998,2021-01-19
1856.2,52.19,90.212,23070.0,262.639,0.19999999,0.08999998,2021-01-20
1856.2,52.19,90.212,23070.0,262.639,0.19999999,0.08999998,2021-01-21
1855.2001,52.67,90.373,23060.0,262.639,0.19999999,0.08999998,2021-01-22
1850.9001,52.52,90.148,23069.0,262.639,0.19999999,0.08999998,2021-01-23
1844.9,52.73,90.64,23069.0,262.639,0.19999999,0.08999998,2021-01-24
1839.4,52.24,90.427,23059.0,262.639,0.19999999,0.08999998,2021-01-25
1849.0,52.08,90.569,23048.0,262.639,0.19999999,0.08999998,2021-01-26
1849.0,52.08,90.569,23048.0,262.639,0.19999999,0.08999998,2021-01-27
1849.0,52.08,90.569,23048.0,262.639,0.19999999,0.08999998,2021-01-28
1862.1998,53.42,90.975,23045.0,263.573,0.4,0.0799999,2021-01-29
1832.4001,54.62,91.189,23027.0,263.573,0.4,0.0799999,2021-01-30
1833.7999,55.54,91.148,23020.0,263.573,0.4,0.0799999,2021-01-31
1790.3,56.069996,91.52,23015.0,263.573,0.4,0.0799999,2021-02-01
1811.9,56.7,91.032,23000.0,263.573,0.4,0.0799999,2021-02-02
1811.9,56.7,91.032,23000.0,263.573,0.4,0.0799999,2021-02-03
1811.9,56.7,91.032,23000.0,263.573,0.4,0.0799999,2021-02-04
1833.0,57.83,90.919,22970.0,263.573,0.4,0.0799999,2021-02-05
1836.2,58.25,90.429,23010.0,263.573,0.4,0.0799999,2021-02-06
1841.6,58.57,90.363,23010.0,263.573,0.4,0.0799999,2021-02-07
1825.6,58.14,90.413,23010.0,263.573,0.4,0.0799999,2021-02-08
1821.9999,59.38,90.47,23010.0,263.573,0.4,0.0799999,2021-02-09
1821.9999,59.38,90.47,23010.0,263.573,0.4,0.0799999,2021-02-10
1821.9999,60.37,90.47,23010.0,263.573,0.4,0.0799999,2021-02-11
1799.0001,60.09,90.47,23010.0,263.573,0.4,0.0799999,2021-02-12
1797.8999,60.08,90.503,23010.0,263.573,0.4,0.0799999,2021-02-13
1771.8,61.160004,90.949,23010.0,263.573,0.4,0.0799999,2021-02-14
1773.9999,60.53,90.6,23015.0,263.573,0.4,0.0799999,2021-02-15
1776.2999,59.26,90.363,23018.0,263.573,0.4,0.0799999,2021-02-16
1776.2999,59.26,90.363,23018.0,263.573,0.4,0.0799999,2021-02-17
1776.2999,59.26,90.363,23018.0,263.573,0.4,0.0799999,2021-02-18
1807.2001,61.7,89.999,23020.0,263.573,0.4,0.0799999,2021-02-19
1804.8,61.43,90.167,23025.0,263.573,0.4,0.0799999,2021-02-20
1796.6001,63.0,90.17,23020.0,263.573,0.4,0.0799999,2021-02-21
1775.4,63.22,90.135,23025.0,263.573,0.4,0.0799999,2021-02-22
1728.8,61.23,90.882,23015.0,263.573,0.4,0.0799999,2021-02-23
1728.8,61.23,90.882,23015.0,263.573,0.4,0.0799999,2021-02-24
1728.8,61.23,90.882,23015.0,263.573,0.4,0.0799999,2021-02-25
1723.0001,60.42,91.036,23020.0,264.847,0.5,0.07000001,2021-02-26
1733.6,59.57,90.79,23022.0,264.847,0.5,0.07000001,2021-02-27
1715.8,61.1,90.942,23020.0,264.847,0.5,0.07000001,2021-02-28
1700.6998,63.62,91.644,23019.0,264.847,0.5,0.07000001,2021-03-01
1698.5,65.92,91.99,23033.0,264.847,0.5,0.07000001,2021-03-02
1698.5,65.92,91.99,23033.0,264.847,0.5,0.07000001,2021-03-03
1698.5,65.92,91.99,23033.0,264.847,0.5,0.07000001,2021-03-04
1677.9999,64.93,92.334,23025.0,264.847,0.5,0.07000001,2021-03-05
1716.9,63.99,91.964,23060.0,264.847,0.5,0.07000001,2021-03-06
1721.7999,64.42,91.828,23052.0,264.847,0.5,0.07000001,2021-03-07
1722.6,66.0,91.418,23051.0,264.847,0.5,0.07000001,2021-03-08
1719.8,65.64,91.678,23055.0,264.847,0.5,0.07000001,2021-03-09
1719.8,65.64,91.678,23055.0,264.847,0.5,0.07000001,2021-03-10
1719.8,65.64,91.678,23055.0,264.847,0.5,0.07000001,2021-03-11
1729.2,65.44,91.852,23081.0,264.847,0.5,0.07000001,2021-03-12
1730.9001,64.86,91.88,23082.0,264.847,0.5,0.07000001,2021-03-13
1727.1001,64.63,91.435,23045.0,264.847,0.5,0.07000001,2021-03-14
1732.4999,60.06,91.87,23065.0,264.847,0.5,0.07000001,2021-03-15
1741.7,61.44,91.925,23073.0,264.847,0.5,0.07000001,2021-03-16
1741.7,61.44,91.925,23073.0,264.847,0.5,0.07000001,2021-03-17
1741.7,61.44,91.925,23073.0,264.847,0.5,0.07000001,2021-03-18
1738.0999,61.56,91.741,23076.0,264.847,0.5,0.07000001,2021-03-19
1725.1,57.78,92.347,23070.0,264.847,0.5,0.07000001,2021-03-20
1733.2,61.160004,92.53,23080.0,264.847,0.5,0.07000001,2021-03-21
1725.1,58.57,92.826,23084.0,264.847,0.5,0.07000001,2021-03-22
1732.2999,60.96,92.775,23084.0,264.847,0.5,0.07000001,2021-03-23
1732.2999,60.96,92.775,23084.0,264.847,0.5,0.07000001,2021-03-24
1732.2999,60.96,92.775,23084.0,264.847,0.5,0.07000001,2021-03-25
1712.2,61.53,92.956,23070.0,264.847,0.5,0.07000001,2021-03-26
1685.1,60.56,93.321,23070.0,264.847,0.5,0.07000001,2021-03-27
1714.4,59.18,93.236,23074.0,264.847,0.5,0.07000001,2021-03-28
1727.3,61.48,92.947,23065.0,266.625,0.6999999,0.07000001,2021-03-29
