gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
1880.70007,48.35000,90.25000,23130.00000,262.04501,0.40000,0.09000,2020-12-29
1880.70007,48.35000,90.25000,23130.00000,262.04501,0.40000,0.09000,2020-12-30
1880.70007,48.35000,90.25000,23130.00000,262.04501,0.40000,0.09000,2020-12-31
1877.89990,47.77000,90.27500,23125.00000,262.04501,0.40000,0.09000,2021-01-01
1880.50012,48.14000,89.91800,23120.00000,262.04501,0.40000,0.09000,2021-01-02
1893.40002,48.50000,89.64900,23088.00000,262.04501,0.40000,0.09000,2021-01-03
1895.10010,48.63000,89.89400,23070.00000,262.04501,0.40000,0.09000,2021-01-04
1895.10010,48.63000,89.89400,23070.00000,262.63901,0.20000,0.09000,2021-01-05
1895.10010,48.63000,89.89400,23070.00000,262.63901,0.20000,0.09000,2021-01-06
1895.10010,48.63000,89.89400,23070.00000,262.63901,0.20000,0.09000,2021-01-07
1946.59998,47.76000,89.84500,23070.00000,262.63901,0.20000,0.09000,2021-01-08
1954.40002,50.01000,89.40900,23080.00000,262.63901,0.20000,0.09000,2021-01-09
1908.60010,50.69000,89.50200,23090.00000,262.63901,0.20000,0.09000,2021-01-10
1913.59998,50.87000,89.79100,23078.00000,262.63901,0.20000,0.09000,2021-01-11
1835.40002,52.25999,90.06800,23066.00000,262.63901,0.20000,0.09000,2021-01-12
1835.40002,52.25999,90.06800,23066.00000,262.63901,0.20000,0.09000,2021-01-13
1835.40002,52.25999,90.06800,23066.00000,262.63901,0.20000,0.09000,2021-01-14
1850.80017,52.27000,90.44200,23050.00000,262.63901,0.20000,0.09000,2021-01-15
1844.19995,53.24000,90.06400,23065.00000,262.63901,0.20000,0.09000,2021-01-16
1854.90015,52.96000,90.33400,23064.00000,262.63901,0.20000,0.09000,2021-01-17
1851.40002,53.62000,90.21500,23064.00000,262.63901,0.20000,0.09000,2021-01-18
1829.89990,52.42000,90.75400,23065.00000,262.63901,0.20000,0.09000,2021-01-19
1829.89990,52.42000,90.75400,23065.00000,262.63901,0.20000,0.09000,2021-01-20
1829.89990,52.20000,90.75400,23065.00000,262.63901,0.20000,0.09000,2021-01-21
1840.19995,52.36000,90.75400,23069.00000,262.63901,0.20000,0.09000,2021-01-22
1840.19995,52.98000,90.47600,23069.00000,262.63901,0.20000,0.09000,2021-01-23
1866.50000,53.31000,90.46900,23072.00000,262.63901,0.20000,0.09000,2021-01-24
1865.89990,53.05000,90.12700,23060.00000,262.63901,0.20000,0.09000,2021-01-25
1856.19995,52.19000,90.21200,23070.00000,262.63901,0.20000,0.09000,2021-01-26
1856.19995,52.19000,90.21200,23070.00000,262.63901,0.20000,0.09000,2021-01-27
1856.19995,52.19000,90.21200,23070.00000,262.63901,0.20000,0.09000,2021-01-28
1855.20007,52.67000,90.37300,23060.00000,262.63901,0.20000,0.09000,2021-01-29
1850.90015,52.52000,90.14800,23069.00000,262.63901,0.20000,0.09000,2021-01-30
1844.90002,52.73000,90.64000,23069.00000,262.63901,0.20000,0.09000,2021-01-31
1839.40002,52.24000,90.42700,23059.00000,262.63901,0.20000,0.09000,2021-02-01
1849.00000,52.08000,90.56900,23048.00000,262.63901,0.20000,0.09000,2021-02-02
1849.00000,52.08000,90.56900,23048.00000,262.63901,0.20000,0.09000,2021-02-03
1849.00000,52.08000,90.56900,23048.00000,262.63901,0.20000,0.09000,2021-02-04
1862.19983,53.42000,90.97500,23045.00000,263.57300,0.40000,0.08000,2021-02-05
1832.40015,54.62000,91.18900,23027.00000,263.57300,0.40000,0.08000,2021-02-06
1833.79993,55.54000,91.14800,23020.00000,263.57300,0.40000,0.08000,2021-02-07
1790.30005,56.07000,91.52000,23015.00000,263.57300,0.40000,0.08000,2021-02-08
1811.90002,56.70000,91.03200,23000.00000,263.57300,0.40000,0.08000,2021-02-09
1811.90002,56.70000,91.03200,23000.00000,263.57300,0.40000,0.08000,2021-02-10
1811.90002,56.70000,91.03200,23000.00000,263.57300,0.40000,0.08000,2021-02-11
1833.00000,57.83000,90.91900,22970.00000,263.57300,0.40000,0.08000,2021-02-12
1836.19995,58.25000,90.42900,23010.00000,263.57300,0.40000,0.08000,2021-02-13
1841.59998,58.57000,90.36300,23010.00000,263.57300,0.40000,0.08000,2021-02-14
1825.59998,58.14000,90.41300,23010.00000,263.57300,0.40000,0.08000,2021-02-15
1821.99988,59.38000,90.47000,23010.00000,263.57300,0.40000,0.08000,2021-02-16
1821.99988,59.38000,90.47000,23010.00000,263.57300,0.40000,0.08000,2021-02-17
1821.99988,60.37000,90.47000,23010.00000,263.57300,0.40000,0.08000,2021-02-18
1799.00012,60.09000,90.47000,23010.00000,263.57300,0.40000,0.08000,2021-02-19
1797.89990,60.08000,90.50300,23010.00000,263.57300,0.40000,0.08000,2021-02-20
1771.80005,61.16000,90.94900,23010.00000,263.57300,0.40000,0.08000,2021-02-21
1773.99988,60.53000,90.60000,23015.00000,263.57300,0.40000,0.08000,2021-02-22
1776.29993,59.26000,90.36300,23018.00000,263.57300,0.40000,0.08000,2021-02-23
1776.29993,59.26000,90.36300,23018.00000,263.57300,0.40000,0.08000,2021-02-24
1776.29993,59.26000,90.36300,23018.00000,263.57300,0.40000,0.08000,2021-02-25
1807.20007,61.70000,89.99900,23020.00000,263.57300,0.40000,0.08000,2021-02-26
1804.80005,61.43000,90.16700,23025.00000,263.57300,0.40000,0.08000,2021-02-27
1796.60010,63.00000,90.17000,23020.00000,263.57300,0.40000,0.08000,2021-02-28
1775.40002,63.22000,90.13500,23025.00000,263.57300,0.40000,0.08000,2021-03-01
1728.80005,61.23000,90.88200,23015.00000,263.57300,0.40000,0.08000,2021-03-02
1728.80005,61.23000,90.88200,23015.00000,263.57300,0.40000,0.08000,2021-03-03
1728.80005,61.23000,90.88200,23015.00000,263.57300,0.40000,0.08000,2021-03-04
1723.00012,60.42000,91.03600,23020.00000,264.84698,0.50000,0.07000,2021-03-05
1733.59998,59.57000,90.79000,23022.00000,264.84698,0.50000,0.07000,2021-03-06
1715.80005,61.10000,90.94200,23020.00000,264.84698,0.50000,0.07000,2021-03-07
1700.69983,63.62000,91.64400,23019.00000,264.84698,0.50000,0.07000,2021-03-08
1698.50000,65.92000,91.99000,23033.00000,264.84698,0.50000,0.07000,2021-03-09
1698.50000,65.92000,91.99000,23033.00000,264.84698,0.50000,0.07000,2021-03-10
1698.50000,65.92000,91.99000,23033.00000,264.84698,0.50000,0.07000,2021-03-11
1677.99988,64.93000,92.33400,23025.00000,264.84698,0.50000,0.07000,2021-03-12
1716.90002,63.99000,91.96400,23060.00000,264.84698,0.50000,0.07000,2021-03-13
1721.79993,64.42000,91.82800,23052.00000,264.84698,0.50000,0.07000,2021-03-14
1722.59998,66.00000,91.41800,23051.00000,264.84698,0.50000,0.07000,2021-03-15
1719.80005,65.64000,91.67800,23055.00000,264.84698,0.50000,0.07000,2021-03-16
1719.80005,65.64000,91.67800,23055.00000,264.84698,0.50000,0.07000,2021-03-17
1719.80005,65.64000,91.67800,23055.00000,264.84698,0.50000,0.07000,2021-03-18
1729.19995,65.44000,91.85200,23081.00000,264.84698,0.50000,0.07000,2021-03-19
1730.90015,64.86000,91.88000,23082.00000,264.84698,0.50000,0.07000,2021-03-20
1727.10010,64.63000,91.43500,23045.00000,264.84698,0.50000,0.07000,2021-03-21
1732.49988,60.06000,91.87000,23065.00000,264.84698,0.50000,0.07000,2021-03-22
1741.69995,61.44000,91.92500,23073.00000,264.84698,0.50000,0.07000,2021-03-23
1741.69995,61.44000,91.92500,23073.00000,264.84698,0.50000,0.07000,2021-03-24
1741.69995,61.44000,91.92500,23073.00000,264.84698,0.50000,0.07000,2021-03-25
1738.09985,61.56000,91.74100,23076.00000,264.84698,0.50000,0.07000,2021-03-26
1725.09998,57.78000,92.34700,23070.00000,264.84698,0.50000,0.07000,2021-03-27
1733.19995,61.16000,92.53000,23080.00000,264.84698,0.50000,0.07000,2021-03-28
1725.09998,58.57000,92.82600,23084.00000,264.84698,0.50000,0.07000,2021-03-29
1732.29993,60.96000,92.77500,23084.00000,264.84698,0.50000,0.07000,2021-03-30
1732.29993,60.96000,92.77500,23084.00000,264.84698,0.50000,0.07000,2021-03-31
1732.29993,60.96000,92.77500,23084.00000,264.84698,0.50000,0.07000,2021-04-01
1712.19995,61.53000,92.95600,23070.00000,264.84698,0.50000,0.07000,2021-04-02
1685.09998,60.56000,93.32100,23070.00000,264.84698,0.50000,0.07000,2021-04-03
1714.40002,59.18000,93.23600,23074.00000,264.84698,0.50000,0.07000,2021-04-04
1727.30005,61.48000,92.94700,23065.00000,266.62500,0.70000,0.07000,2021-04-05
1727.30005,61.48000,93.05100,23073.00000,266.62500,0.70000,0.07000,2021-04-06
1727.30005,61.48000,93.05100,23073.00000,266.62500,0.70000,0.07000,2021-04-07
1727.30005,61.48000,93.05100,23073.00000,266.62500,0.70000,0.07000,2021-04-08
1727.69995,58.68000,92.59500,23079.00000,266.62500,0.70000,0.07000,2021-04-09
1741.99988,59.37000,92.34800,23090.00000,266.62500,0.70000,0.07000,2021-04-10
1740.49988,59.81000,92.47200,23090.00000,266.62500,0.70000,0.07000,2021-04-11
1757.09998,59.63000,92.06900,23085.00000,266.62500,0.70000,0.07000,2021-04-12
1743.80005,59.35000,92.16000,23065.00000,266.62500,0.70000,0.07000,2021-04-13
1743.80005,59.35000,92.16000,23065.00000,266.62500,0.70000,0.07000,2021-04-14
1743.80005,59.35000,92.16000,23065.00000,266.62500,0.70000,0.07000,2021-04-15
1731.59998,59.75000,92.14400,23067.00000,266.62500,0.70000,0.07000,2021-04-16
1746.50000,60.24000,91.84400,23069.00000,266.62500,0.70000,0.07000,2021-04-17
1735.30005,63.22000,91.67400,23078.00000,266.62500,0.70000,0.07000,2021-04-18
1765.79993,63.51000,91.61800,23073.00000,266.62500,0.70000,0.07000,2021-04-19
1779.30005,63.19000,91.54400,23067.00000,266.62500,0.70000,0.07000,2021-04-20
1779.30005,63.19000,91.54400,23067.00000,266.62500,0.70000,0.07000,2021-04-21
1779.30005,63.19000,91.54400,23067.00000,266.62500,0.70000,0.07000,2021-04-22
1769.69995,63.43000,91.05000,23073.00000,266.62500,0.70000,0.07000,2021-04-23
1777.59998,62.67000,91.22700,23074.00000,266.62500,0.70000,0.07000,2021-04-24
1792.70007,61.27000,91.12900,23074.00000,266.62500,0.70000,0.07000,2021-04-25
1781.50000,61.34000,91.32100,23070.00000,266.62500,0.70000,0.07000,2021-04-26
1777.30005,62.02000,90.83900,23070.00000,266.62500,0.70000,0.07000,2021-04-27
1777.30005,62.02000,90.83900,23070.00000,266.62500,0.70000,0.07000,2021-04-28
1777.30005,62.02000,90.83900,23070.00000,266.62500,0.70000,0.07000,2021-04-29
1779.40002,61.80000,90.78000,23040.00000,266.62500,0.70000,0.07000,2021-04-30
1778.19983,62.80000,90.89200,23042.00000,266.62500,0.70000,0.07000,2021-05-01
1773.50000,63.75000,90.59300,23047.00000,266.62500,0.70000,0.07000,2021-05-02
1768.29993,64.88000,90.59300,23054.00000,266.62500,0.70000,0.07000,2021-05-03
1767.69995,63.48000,91.27000,23054.00000,266.62500,0.70000,0.07000,2021-05-04
1767.69995,63.48000,91.27000,23054.00000,268.40399,0.70000,0.06000,2021-05-05
1767.69995,63.48000,91.27000,23054.00000,268.40399,0.70000,0.06000,2021-05-06
1791.80005,64.41000,90.92700,23054.00000,268.40399,0.70000,0.06000,2021-05-07
1776.00000,65.61000,91.27500,23050.00000,268.40399,0.70000,0.06000,2021-05-08
1784.29993,65.59000,91.29300,23060.00000,268.40399,0.70000,0.06000,2021-05-09
1815.69995,64.67000,90.93600,23067.00000,268.40399,0.70000,0.06000,2021-05-10
1831.30005,64.88000,90.21600,23060.00000,268.40399,0.70000,0.06000,2021-05-11
1831.30005,64.88000,90.21600,23060.00000,268.40399,0.70000,0.06000,2021-05-12
1831.30005,64.88000,90.21600,23060.00000,268.40399,0.70000,0.06000,2021-05-13
1837.59998,64.93000,90.18500,23060.00000,268.40399,0.70000,0.06000,2021-05-14
1836.09998,65.30000,90.12400,23055.00000,268.40399,0.70000,0.06000,2021-05-15
1822.80017,66.10000,90.68600,23053.00000,268.40399,0.70000,0.06000,2021-05-16
1824.00000,63.84000,90.73500,23040.00000,268.40399,0.70000,0.06000,2021-05-17
1838.09985,65.36000,90.31800,23048.00000,268.40399,0.70000,0.06000,2021-05-18
1838.09985,65.36000,90.31800,23048.00000,268.40399,0.70000,0.06000,2021-05-19
1838.09985,65.36000,90.31800,23048.00000,268.40399,0.70000,0.06000,2021-05-20
1867.59998,66.28000,90.14200,23046.00000,268.40399,0.70000,0.06000,2021-05-21
1868.00000,65.50000,89.73400,23040.00000,268.40399,0.70000,0.06000,2021-05-22
1881.50000,63.35000,90.19100,23045.00000,268.40399,0.70000,0.06000,2021-05-23
1881.89990,61.94000,89.79500,23045.00000,268.40399,0.70000,0.06000,2021-05-24
1876.70007,63.36000,90.00500,23054.00000,268.40399,0.70000,0.06000,2021-05-25
1876.70007,63.36000,90.00500,23054.00000,268.40399,0.70000,0.06000,2021-05-26
1876.70007,63.36000,90.00500,23054.00000,268.40399,0.70000,0.06000,2021-05-27
1884.50012,65.78000,89.83800,23056.00000,268.40399,0.70000,0.06000,2021-05-28
1897.99988,65.79000,89.62800,23060.00000,268.40399,0.70000,0.06000,2021-05-29
1901.19995,65.96000,90.03000,23055.00000,268.40399,0.70000,0.06000,2021-05-30
1896.90002,66.60000,89.95900,23045.00000,268.40399,0.70000,0.06000,2021-05-31
1904.00000,66.10000,89.99300,23045.00000,268.40399,0.70000,0.06000,2021-06-01
1904.00000,66.10000,89.99300,23045.00000,268.40399,0.70000,0.06000,2021-06-02
1904.00000,66.59000,89.99300,23045.00000,268.40399,0.70000,0.06000,2021-06-03
1905.00000,66.96000,89.99300,23040.00000,268.40399,0.70000,0.06000,2021-06-04
1903.69995,67.52000,89.81900,23044.00000,270.70999,0.90000,0.08000,2021-06-05
1908.70007,68.63000,89.90100,23040.00000,270.70999,0.90000,0.08000,2021-06-06
1872.09998,68.60000,90.50100,23041.00000,270.70999,0.90000,0.08000,2021-06-07
1890.80017,69.39000,90.13300,23044.00000,270.70999,0.90000,0.08000,2021-06-08
1890.80017,69.39000,90.13300,23044.00000,270.70999,0.90000,0.08000,2021-06-09
1890.80017,69.39000,90.13300,23044.00000,270.70999,0.90000,0.08000,2021-06-10
1897.59998,69.04000,89.94600,23000.00000,270.70999,0.90000,0.08000,2021-06-11
1893.09998,69.87000,90.07600,22952.00000,270.70999,0.90000,0.08000,2021-06-12
1894.19983,69.79000,90.12100,22955.00000,270.70999,0.90000,0.08000,2021-06-13
1895.20007,70.09000,90.07800,22947.00000,270.70999,0.90000,0.08000,2021-06-14
1878.40002,70.60000,90.55000,22945.00000,270.70999,0.90000,0.08000,2021-06-15
1878.40002,70.60000,90.55000,22945.00000,270.70999,0.90000,0.08000,2021-06-16
1878.40002,70.60000,90.55000,22945.00000,270.70999,0.90000,0.08000,2021-06-17
1864.60010,70.63000,90.47500,22944.00000,270.70999,0.90000,0.08000,2021-06-18
1855.20007,71.86000,90.50200,22947.00000,270.70999,0.90000,0.08000,2021-06-19
1860.19995,71.95000,91.20800,22946.00000,270.70999,0.90000,0.08000,2021-06-20
1774.50000,70.78000,91.87300,22960.00000,270.70999,0.90000,0.08000,2021-06-21
1768.39990,71.29000,92.20900,22995.00000,270.70999,0.90000,0.08000,2021-06-22
1768.39990,71.29000,92.20900,22995.00000,270.70999,0.90000,0.08000,2021-06-23
1768.39990,71.29000,92.20900,22995.00000,270.70999,0.90000,0.08000,2021-06-24
1782.30005,73.12000,91.88100,23014.00000,270.70999,0.90000,0.08000,2021-06-25
1776.49988,72.84999,91.75100,23025.00000,270.70999,0.90000,0.08000,2021-06-26
1782.50000,72.36000,91.78500,23020.00000,270.70999,0.90000,0.08000,2021-06-27
1775.80005,72.63000,91.79500,23003.00000,270.70999,0.90000,0.08000,2021-06-28
1777.00000,73.33000,91.84400,23020.00000,270.70999,0.90000,0.08000,2021-06-29
1777.00000,73.33000,91.84400,23020.00000,270.70999,0.90000,0.08000,2021-06-30
1777.00000,73.33000,91.84400,23020.00000,270.70999,0.90000,0.08000,2021-07-01
1779.80005,72.20000,91.87600,23020.00000,270.70999,0.90000,0.08000,2021-07-02
1763.59998,72.31000,92.04100,23020.00000,270.70999,0.90000,0.08000,2021-07-03
1771.59998,72.77000,92.43100,23014.00000,270.70999,0.90000,0.08000,2021-07-04
1776.80005,74.33000,92.59400,23010.00000,271.96500,0.50000,0.10000,2021-07-05
1783.30005,74.36000,92.41300,22998.00000,271.96500,0.50000,0.10000,2021-07-06
1783.30005,74.36000,92.41300,22998.00000,271.96500,0.50000,0.10000,2021-07-07
1783.30005,75.14000,92.41300,22998.00000,271.96500,0.50000,0.10000,2021-07-08
1794.19983,76.25000,92.41300,22996.00000,271.96500,0.50000,0.10000,2021-07-09
1794.19983,72.58000,92.54300,23007.00000,271.96500,0.50000,0.10000,2021-07-10
1802.09985,71.50000,92.64500,23015.00000,271.96500,0.50000,0.10000,2021-07-11
1800.19995,72.22000,92.40600,23007.00000,271.96500,0.50000,0.10000,2021-07-12
1810.59998,73.81000,92.11600,23000.00000,271.96500,0.50000,0.10000,2021-07-13
1810.59998,73.81000,92.11600,23000.00000,271.96500,0.50000,0.10000,2021-07-14
1810.59998,73.81000,92.11600,23000.00000,271.96500,0.50000,0.10000,2021-07-15
1805.89990,73.44000,92.25600,23020.00000,271.96500,0.50000,0.10000,2021-07-16
1809.89990,74.69000,92.75900,23010.00000,271.96500,0.50000,0.10000,2021-07-17
1825.00000,72.64000,92.40500,23011.00000,271.96500,0.50000,0.10000,2021-07-18
1829.00000,71.38000,92.63100,23009.00000,271.96500,0.50000,0.10000,2021-07-19
1815.00012,71.55999,92.68700,23011.00000,271.96500,0.50000,0.10000,2021-07-20
1815.00012,71.55999,92.68700,23011.00000,271.96500,0.50000,0.10000,2021-07-21
1815.00012,71.55999,92.68700,23011.00000,271.96500,0.50000,0.10000,2021-07-22
1809.19995,66.35000,92.90000,23020.00000,271.96500,0.50000,0.10000,2021-07-23
1811.40002,67.20000,92.97900,23026.00000,271.96500,0.50000,0.10000,2021-07-24
1803.40002,69.57000,92.75900,23022.00000,271.96500,0.50000,0.10000,2021-07-25
1805.40002,71.14000,92.83000,23010.00000,271.96500,0.50000,0.10000,2021-07-26
1801.79993,71.38000,92.92800,23005.00000,271.96500,0.50000,0.10000,2021-07-27
1801.79993,71.38000,92.92800,23005.00000,271.96500,0.50000,0.10000,2021-07-28
1801.79993,71.38000,92.92800,23005.00000,271.96500,0.50000,0.10000,2021-07-29
1799.20007,71.34000,92.65100,23008.00000,271.96500,0.50000,0.10000,2021-07-30
1799.80005,71.14000,92.43600,23005.00000,271.96500,0.50000,0.10000,2021-07-31
1799.69995,71.79000,92.31700,22999.00000,271.96500,0.50000,0.10000,2021-08-01
1832.30017,72.98000,91.87100,22965.00000,271.96500,0.50000,0.10000,2021-08-02
1813.50000,73.23000,92.18800,22950.00000,271.96500,0.50000,0.10000,2021-08-03
1813.50000,73.23000,92.18800,22950.00000,271.96500,0.50000,0.10000,2021-08-04
1813.50000,73.23000,92.18800,22950.00000,272.75201,0.30000,0.09000,2021-08-05
1818.69995,70.61000,92.06500,22950.00000,272.75201,0.30000,0.09000,2021-08-06
1810.69995,70.03000,92.08800,22950.00000,272.75201,0.30000,0.09000,2021-08-07
1811.20007,67.78999,92.27400,22945.00000,272.75201,0.30000,0.09000,2021-08-08
1805.69995,68.74000,92.25200,22936.00000,272.75201,0.30000,0.09000,2021-08-09
1760.29993,68.10000,92.80000,22927.00000,272.75201,0.30000,0.09000,2021-08-10
1760.29993,68.10000,92.80000,22927.00000,272.75201,0.30000,0.09000,2021-08-11
1760.29993,68.10000,92.80000,22927.00000,272.75201,0.30000,0.09000,2021-08-12
1723.80005,66.30000,92.93800,22925.00000,272.75201,0.30000,0.09000,2021-08-13
1729.00000,68.06000,93.05500,22887.00000,272.75201,0.30000,0.09000,2021-08-14
1750.80017,69.01999,92.91800,22809.00000,272.75201,0.30000,0.09000,2021-08-15
1749.30005,68.90000,93.03800,22805.00000,272.75201,0.30000,0.09000,2021-08-16
1775.50000,68.21000,92.51200,22830.00000,272.75201,0.30000,0.09000,2021-08-17
1775.50000,68.21000,92.51200,22830.00000,272.75201,0.30000,0.09000,2021-08-18
1775.50000,68.21000,92.51200,22830.00000,272.75201,0.30000,0.09000,2021-08-19
1787.20007,67.05000,92.61900,22830.00000,272.75201,0.30000,0.09000,2021-08-20
1785.50000,66.34000,93.14500,22830.00000,272.75201,0.30000,0.09000,2021-08-21
1782.09985,65.21000,93.14400,22807.00000,272.75201,0.30000,0.09000,2021-08-22
1780.59985,63.50000,93.58800,22812.00000,272.75201,0.30000,0.09000,2021-08-23
1781.40002,62.14000,93.50800,22820.00000,272.75201,0.30000,0.09000,2021-08-24
1781.40002,62.14000,93.50800,22820.00000,272.75201,0.30000,0.09000,2021-08-25
1781.40002,62.14000,93.50800,22820.00000,272.75201,0.30000,0.09000,2021-08-26
1803.59998,65.34000,92.97100,22825.00000,272.75201,0.30000,0.09000,2021-08-27
1805.89990,67.25000,92.90100,22820.00000,272.75201,0.30000,0.09000,2021-08-28
1788.19995,68.06000,92.83200,22790.00000,272.75201,0.30000,0.09000,2021-08-29
1792.40015,67.10000,93.07800,22785.00000,272.75201,0.30000,0.09000,2021-08-30
1816.60010,68.48000,92.69400,22789.00000,272.75201,0.30000,0.09000,2021-08-31
1816.60010,68.48000,92.69400,22789.00000,272.75201,0.30000,0.09000,2021-09-01
1816.60010,68.48000,92.69400,22789.00000,272.75201,0.30000,0.09000,2021-09-02
1809.79993,68.93000,92.65200,22775.00000,272.75201,0.30000,0.09000,2021-09-03
1815.80005,68.26000,92.63500,22775.00000,272.75201,0.30000,0.09000,2021-09-04
1813.79993,68.32000,92.44900,22760.00000,273.94199,0.40000,0.08000,2021-09-05
1809.40002,69.73000,92.22800,22760.00000,273.94199,0.40000,0.08000,2021-09-06
1831.50000,69.07001,92.03300,22760.00000,273.94199,0.40000,0.08000,2021-09-07
1831.50000,69.07001,92.03300,22760.00000,273.94199,0.40000,0.08000,2021-09-08
1831.50000,68.75000,92.03300,22760.00000,273.94199,0.40000,0.08000,2021-09-09
1798.50000,68.80000,92.03300,22760.00000,273.94199,0.40000,0.08000,2021-09-10
1796.30017,68.13000,92.51400,22758.00000,273.94199,0.40000,0.08000,2021-09-11
1791.20007,69.05000,92.65000,22757.00000,273.94199,0.40000,0.08000,2021-09-12
1797.79993,67.92000,92.48000,22765.00000,273.94199,0.40000,0.08000,2021-09-13
1789.89990,69.47000,92.59000,22757.00000,273.94199,0.40000,0.08000,2021-09-14
1789.89990,69.47000,92.59000,22757.00000,273.94199,0.40000,0.08000,2021-09-15
1789.89990,69.47000,92.59000,22757.00000,273.94199,0.40000,0.08000,2021-09-16
1792.30017,70.19000,92.65200,22759.00000,273.94199,0.40000,0.08000,2021-09-17
1805.00000,70.23000,92.61400,22759.00000,273.94199,0.40000,0.08000,2021-09-18
1792.60010,72.33000,92.53400,22758.00000,273.94199,0.40000,0.08000,2021-09-19
1754.59998,72.37000,92.91900,22753.00000,273.94199,0.40000,0.08000,2021-09-20
1749.40002,71.82000,93.17600,22770.00000,273.94199,0.40000,0.08000,2021-09-21
1749.40002,71.82000,93.17600,22770.00000,273.94199,0.40000,0.08000,2021-09-22
1749.40002,71.82000,93.17600,22770.00000,273.94199,0.40000,0.08000,2021-09-23
1761.79993,70.14000,93.25600,22769.00000,273.94199,0.40000,0.08000,2021-09-24
1776.09998,70.49000,93.20000,22755.00000,273.94199,0.40000,0.08000,2021-09-25
1776.69983,71.89000,93.46000,22760.00000,273.94199,0.40000,0.08000,2021-09-26
1747.69995,72.95000,93.03000,22762.00000,273.94199,0.40000,0.08000,2021-09-27
1749.69995,73.61000,93.33500,22760.00000,273.94199,0.40000,0.08000,2021-09-28
1749.69995,73.61000,93.33500,22760.00000,273.94199,0.40000,0.08000,2021-09-29
1749.69995,73.61000,93.33500,22760.00000,273.94199,0.40000,0.08000,2021-09-30
1749.99988,75.08000,93.38100,22766.00000,273.94199,0.40000,0.08000,2021-10-01
1735.90002,74.90000,93.78000,22761.00000,273.94199,0.40000,0.08000,2021-10-02
1722.19983,74.50000,94.35300,22753.00000,273.94199,0.40000,0.08000,2021-10-03
1756.29993,74.70000,94.24000,22750.00000,273.94199,0.40000,0.08000,2021-10-04
1757.69995,75.58000,94.04700,22757.00000,276.52802,0.90000,0.08000,2021-10-05
1757.69995,75.58000,94.04700,22757.00000,276.52802,0.90000,0.08000,2021-10-06
1757.69995,75.58000,94.04700,22757.00000,276.52802,0.90000,0.08000,2021-10-07
1766.90015,77.33000,93.78000,22757.00000,276.52802,0.90000,0.08000,2021-10-08
1760.19995,78.57000,93.96700,22754.00000,276.52802,0.90000,0.08000,2021-10-09
1761.19995,77.06000,94.27200,22750.00000,276.52802,0.90000,0.08000,2021-10-10
1758.59998,77.96001,94.22100,22750.00000,276.52802,0.90000,0.08000,2021-10-11
1756.80005,78.76000,94.07900,22757.00000,276.52802,0.90000,0.08000,2021-10-12
1756.80005,78.76000,94.07900,22757.00000,276.52802,0.90000,0.08000,2021-10-13
1756.80005,78.76000,94.07900,22757.00000,276.52802,0.90000,0.08000,2021-10-14
1755.10010,79.92000,94.32600,22750.00000,276.52802,0.90000,0.08000,2021-10-15
1758.69995,79.92000,94.51900,22757.00000,276.52802,0.90000,0.08000,2021-10-16
1794.09985,79.82000,94.08000,22757.00000,276.52802,0.90000,0.08000,2021-10-17
1797.30005,80.77000,93.96100,22757.00000,276.52802,0.90000,0.08000,2021-10-18
1767.69995,81.73000,93.93800,22758.00000,276.52802,0.90000,0.08000,2021-10-19
1767.69995,81.73000,93.93800,22758.00000,276.52802,0.90000,0.08000,2021-10-20
1767.69995,81.73000,93.93800,22758.00000,276.52802,0.90000,0.08000,2021-10-21
1765.09998,81.69000,93.94500,22758.00000,276.52802,0.90000,0.08000,2021-10-22
1769.89990,82.44000,93.72800,22755.00000,276.52802,0.90000,0.08000,2021-10-23
1784.39990,83.42000,93.53500,22755.00000,276.52802,0.90000,0.08000,2021-10-24
1781.30005,81.36000,93.75800,22750.00000,276.52802,0.90000,0.08000,2021-10-25
1795.69995,82.50000,93.62500,22754.00000,276.52802,0.90000,0.08000,2021-10-26
1795.69995,82.50000,93.62500,22754.00000,276.52802,0.90000,0.08000,2021-10-27
1795.69995,82.50000,93.62500,22754.00000,276.52802,0.90000,0.08000,2021-10-28
1806.19983,82.61000,93.80900,22745.00000,276.52802,0.90000,0.08000,2021-10-29
1792.50012,83.36000,93.94100,22757.00000,276.52802,0.90000,0.08000,2021-10-30
1797.79993,81.48000,93.79800,22755.00000,276.52802,0.90000,0.08000,2021-10-31
1802.59998,81.46000,93.32600,22750.00000,276.52802,0.90000,0.08000,2021-11-01
1783.90002,81.78000,94.12100,22750.00000,276.52802,0.90000,0.08000,2021-11-02
1783.90002,81.78000,94.12100,22750.00000,276.52802,0.90000,0.08000,2021-11-03
1783.90002,81.78000,94.12100,22750.00000,276.52802,0.90000,0.08000,2021-11-04
1795.80005,82.45000,93.87900,22750.00000,278.82401,0.80000,0.08000,2021-11-05
1789.40002,82.44000,94.07900,22748.00000,278.82401,0.80000,0.08000,2021-11-06
1763.90002,79.57000,93.85300,22747.00000,278.82401,0.80000,0.08000,2021-11-07
1793.50000,77.70000,94.34100,22680.00000,278.82401,0.80000,0.08000,2021-11-08
1816.80005,80.13000,94.31700,22680.00000,278.82401,0.80000,0.08000,2021-11-09
1816.80005,80.13000,94.31700,22680.00000,278.82401,0.80000,0.08000,2021-11-10
