gold,us_2_year_bond,us_3_month_bond,us_5_year_bond,us_10_year_bond,date
1850.8002,0.14900012,0.08599992,0.5060001,1.144,2020-12-24
1844.2,0.147,0.08599992,0.49800012,1.129,2020-12-25
1854.9001,0.14499986,0.08599992,0.47500002,1.0919999,2020-12-26
1851.4,0.14499986,0.08099994,0.48400006,1.129,2020-12-27
1829.8999,0.13500012,0.08099994,0.45199996,1.0869999,2020-12-28
1829.8999,0.13500012,0.08099994,0.45199996,1.0869999,2020-12-29
1829.8999,0.13500012,0.08099994,0.45199996,1.0869999,2020-12-30
1840.2,0.1369998,0.08099994,0.46,1.1,2020-12-31
1840.2,0.13299999,0.08900006,0.44699997,1.0919999,2021-01-01
1866.5,0.12900019,0.08099994,0.44099995,1.0770003,2021-01-02
1865.8999,0.12499993,0.08099994,0.44699997,1.1089998,2021-01-03
1856.2,0.12499993,0.078999914,0.4329999,1.0860001,2021-01-04
1856.2,0.12499993,0.078999914,0.4329999,1.0860001,2021-01-05
1856.2,0.12499993,0.078999914,0.4329999,1.0860001,2021-01-06
1855.2001,0.12100012,0.07599997,0.40499985,1.0330001,2021-01-07
1850.9001,0.1229998,0.078999914,0.40899986,1.0330001,2021-01-08
1844.9,0.118999995,0.07099999,0.40999985,1.013,2021-01-09
1839.4,0.12100012,0.06300006,0.43199992,1.052,2021-01-10
1849.0,0.110999934,0.058000084,0.4259999,1.071,2021-01-11
1849.0,0.110999934,0.058000084,0.4259999,1.071,2021-01-12
1849.0,0.110999934,0.058000084,0.4259999,1.071,2021-01-13
1862.1998,0.110999934,0.056000054,0.4239999,1.0790001,2021-01-14
1832.4001,0.11300006,0.056000054,0.43799993,1.095,2021-01-15
1833.7999,0.118999995,0.045999907,0.46400002,1.139,2021-01-16
1790.3,0.11300006,0.037999984,0.458,1.1359999,2021-01-17
1811.9,0.105,0.033000004,0.46600002,1.1690001,2021-01-18
1811.9,0.105,0.033000004,0.46600002,1.1690001,2021-01-19
1811.9,0.105,0.033000004,0.46600002,1.1690001,2021-01-20
1833.0,0.11300006,0.030000057,0.48200005,1.1759998,2021-01-21
1836.2,0.116999865,0.04099993,0.47500002,1.16,2021-01-22
1841.6,0.110999934,0.04099993,0.45099998,1.124,2021-01-23
1825.6,0.1089998,0.04099993,0.46400002,1.165,2021-01-24
1821.9999,0.110999934,0.04099993,0.4930001,1.2100002,2021-01-25
1821.9999,0.110999934,0.04099993,0.4930001,1.2100002,2021-01-26
1821.9999,0.110999934,0.04099993,0.4930001,1.2100002,2021-01-27
1799.0001,0.11500019,0.04099993,0.5220002,1.25,2021-01-28
1797.8999,0.1229998,0.04099993,0.5720001,1.311,2021-01-29
1771.8,0.1089998,0.04099993,0.554,1.2820001,2021-01-30
1773.9999,0.1089998,0.037999984,0.554,1.2970002,2021-01-31
1776.2999,0.1089998,0.033000004,0.5769999,1.34,2021-02-01
1776.2999,0.1089998,0.033000004,0.5769999,1.34,2021-02-02
1776.2999,0.1089998,0.033000004,0.5769999,1.34,2021-02-03
1807.2001,0.11500019,0.030000057,0.59999996,1.3690001,2021-02-04
1804.8,0.110999934,0.033000004,0.5699999,1.3430002,2021-02-05
1796.6001,0.12499993,0.033000004,0.60199994,1.3720001,2021-02-06
1775.4,0.17799996,0.04299996,0.81999993,1.53,2021-02-07
1728.8,0.12900019,0.04099993,0.7299999,1.407,2021-02-08
1728.8,0.12900019,0.04099993,0.7299999,1.407,2021-02-09
1728.8,0.12900019,0.04099993,0.7299999,1.407,2021-02-10
1723.0001,0.12100012,0.035000034,0.698,1.426,2021-02-11
1733.6,0.1229998,0.04099993,0.6629999,1.398,2021-02-12
1715.8,0.14300019,0.04099993,0.7319999,1.484,2021-02-13
1700.6998,0.147,0.037999984,0.78200006,1.557,2021-02-14
1698.5,0.14100006,0.037999984,0.8030001,1.577,2021-02-15
1698.5,0.14100006,0.037999984,0.8030001,1.577,2021-02-16
1698.5,0.14100006,0.037999984,0.8030001,1.577,2021-02-17
1677.9999,0.16500002,0.04099993,0.86,1.603,2021-02-18
1716.9,0.16300012,0.04099993,0.8080001,1.5279999,2021-02-19
1721.7999,0.15500006,0.04099993,0.78900003,1.5209999,2021-02-20
1722.6,0.14300019,0.037999984,0.7860001,1.5349998,2021-02-21
1719.8,0.14900012,0.030000057,0.842,1.6249999,2021-02-22
1719.8,0.14900012,0.030000057,0.842,1.6249999,2021-02-23
1719.8,0.14900012,0.030000057,0.842,1.6249999,2021-02-24
1729.2,0.15299992,0.025000079,0.82899994,1.6070001,2021-02-25
1730.9001,0.1509998,0.018000072,0.82899994,1.621,2021-02-26
1727.1001,0.1369998,0.018000072,0.8020001,1.6459999,2021-02-27
1732.4999,0.15700018,0.014999933,0.86,1.7060001,2021-02-28
1741.7,0.15299992,0.009999955,0.8869999,1.73,2021-03-01
1741.7,0.15299992,0.009999955,0.8869999,1.73,2021-03-02
1741.7,0.15299992,0.009999955,0.8869999,1.73,2021-03-03
1738.0999,0.1509998,0.009999955,0.86300004,1.695,2021-03-04
1725.1,0.147,0.014999933,0.8159999,1.622,2021-03-05
1733.2,0.15000018,0.01999991,0.8140001,1.6140001,2021-03-06
1725.1,0.13899992,0.01999991,0.835,1.633,2021-03-07
1732.2999,0.14100006,0.01999991,0.864,1.674,2021-03-08
1732.2999,0.14100006,0.01999991,0.864,1.674,2021-03-09
1732.2999,0.14100006,0.01999991,0.864,1.674,2021-03-10
1712.2,0.14300019,0.014999933,0.8919999,1.7170001,2021-03-11
1685.1,0.14800006,0.02300005,0.8989999,1.7100002,2021-03-12
1714.4,0.16200006,0.02300005,0.938,1.744,2021-03-13
1727.3,0.16200006,0.018000072,0.90599996,1.673,2021-03-14
1727.3,0.16200006,0.01999991,0.90599996,1.673,2021-03-15
1727.3,0.16200006,0.01999991,0.90599996,1.673,2021-03-16
1727.3,0.16200006,0.01999991,0.90599996,1.673,2021-03-17
1727.7,0.17000012,0.01999991,0.93,1.707,2021-03-18
1741.9999,0.16200006,0.01999991,0.87000006,1.658,2021-03-19
1740.4999,0.15500006,0.014999933,0.8740001,1.679,2021-03-20
1757.1,0.1509998,0.014999933,0.838,1.626,2021-03-21
1743.8,0.15900008,0.013000094,0.86600006,1.662,2021-03-22
1743.8,0.15900008,0.013000094,0.86600006,1.662,2021-03-23
1743.8,0.15900008,0.013000094,0.86600006,1.662,2021-03-24
1731.6,0.16900006,0.018000072,0.8849999,1.6689999,2021-03-25
1746.5,0.161,0.01999991,0.839,1.6199999,2021-03-26
1735.3,0.16300012,0.01999991,0.86,1.634,2021-03-27
1765.7999,0.161,0.014999933,0.8159999,1.5739999,2021-03-28
1779.3,0.16300012,0.018000072,0.83699995,1.5900002,2021-03-29
1779.3,0.16300012,0.018000072,0.83699995,1.5900002,2021-03-30
1779.3,0.16300012,0.018000072,0.83699995,1.5900002,2021-03-31
1769.7,0.161,0.01999991,0.834,1.61,2021-04-01
1777.6,0.15299992,0.025000079,0.7980001,1.566,2021-04-02
1792.7001,0.14900012,0.02300005,0.8000001,1.559,2021-04-03
1781.5,0.1509998,0.01999991,0.7940001,1.5420002,2021-04-04
1777.3,0.15999992,0.01999991,0.8159999,1.559,2021-04-05
1777.3,0.15999992,0.01999991,0.8159999,1.559,2021-04-06
1777.3,0.15999992,0.01999991,0.8159999,1.559,2021-04-07
1779.4,0.17000012,0.014999933,0.831,1.5680001,2021-04-08
1778.1998,0.182,0.014999933,0.88099986,1.6249999,2021-04-09
1773.5,0.16600008,0.018000072,0.852,1.611,2021-04-10
1768.2999,0.16399996,0.013000094,0.86700004,1.6410002,2021-04-11
1767.7,0.16200006,0.013000094,0.84900004,1.626,2021-04-12
1767.7,0.16200006,0.013000094,0.84900004,1.626,2021-04-13
1767.7,0.16200006,0.013000094,0.84900004,1.626,2021-04-14
1791.8,0.16200006,0.014999933,0.8249999,1.599,2021-04-15
1776.0,0.16200006,0.014999933,0.8190001,1.5909998,2021-04-16
1784.2999,0.15500006,0.018000072,0.7950001,1.571,2021-04-17
1815.7,0.15700018,0.014999933,0.8030001,1.57,2021-04-18
1831.3,0.147,0.014999933,0.774,1.5789999,2021-04-19
1831.3,0.147,0.014999933,0.774,1.5789999,2021-04-20
1831.3,0.147,0.014999933,0.774,1.5789999,2021-04-21
1837.6,0.15500006,0.009999955,0.785,1.604,2021-04-22
1836.1,0.161,0.014999933,0.8010001,1.622,2021-04-23
1822.8002,0.16699992,0.014999933,0.864,1.693,2021-04-24
1824.0,0.15700018,0.013000094,0.82899994,1.659,2021-04-25
1838.0999,0.14900012,0.009999955,0.81800014,1.635,2021-04-26
1838.0999,0.14900012,0.009999955,0.81800014,1.635,2021-04-27
1838.0999,0.14900012,0.009999955,0.81800014,1.635,2021-04-28
1867.6,0.15500006,0.009999955,0.83599997,1.652,2021-04-29
1868.0,0.1509998,0.014999933,0.8190001,1.64,2021-04-30
1881.5,0.15900008,0.014999933,0.86,1.6759999,2021-05-01
1881.8999,0.147,0.007999926,0.8150001,1.628,2021-05-02
1876.7001,0.15500006,0.0049999775,0.8209999,1.6229999,2021-05-03
1876.7001,0.15500006,0.0049999775,0.8209999,1.6229999,2021-05-04
1876.7001,0.15500006,0.0049999775,0.8209999,1.6229999,2021-05-05
1884.5001,0.1509998,0.009999955,0.8030001,1.603,2021-05-06
1897.9999,0.14499986,0.014999933,0.774,1.56,2021-05-07
1901.2,0.14800006,0.009999955,0.78200006,1.5809999,2021-05-08
1896.9,0.147,0.009999955,0.8140001,1.606,2021-05-09
1904.0,0.14100006,0.013000094,0.78800005,1.5809999,2021-05-10
1904.0,0.14100006,0.013000094,0.78800005,1.5809999,2021-05-11
1904.0,0.14100006,0.013000094,0.78800005,1.5809999,2021-05-12
1905.0,0.14499986,0.014999933,0.8080001,1.61,2021-05-13
1903.7,0.14900012,0.014999933,0.8030001,1.606,2021-05-14
1908.7001,0.147,0.01999991,0.7950001,1.589,2021-05-15
1872.1,0.15800002,0.01999991,0.84,1.6249999,2021-05-16
1890.8002,0.14900012,0.01999991,0.78000003,1.557,2021-05-17
1890.8002,0.14900012,0.01999991,0.78000003,1.557,2021-05-18
1890.8002,0.14900012,0.01999991,0.78000003,1.557,2021-05-19
1897.6,0.15700018,0.025000079,0.79300004,1.569,2021-05-20
1893.1,0.15500006,0.025000079,0.776,1.5379999,2021-05-21
1894.1998,0.15700018,0.025000079,0.74999994,1.492,2021-05-22
1895.2001,0.147,0.025000079,0.7160001,1.437,2021-05-23
1878.4,0.14900012,0.028000027,0.7439999,1.454,2021-05-24
1878.4,0.14900012,0.028000027,0.7439999,1.454,2021-05-25
1878.4,0.14900012,0.028000027,0.7439999,1.454,2021-05-26
1864.6001,0.161,0.025000079,0.78700006,1.497,2021-05-27
1855.2001,0.16500002,0.025000079,0.77900004,1.4889998,2021-05-28
1860.2,0.20700002,0.047999937,0.89699996,1.5809999,2021-05-29
1774.5,0.21299995,0.037999984,0.88099986,1.511,2021-05-30
1768.3999,0.25199997,0.04099993,0.87599987,1.4429998,2021-05-31
1768.3999,0.25199997,0.04099993,0.87599987,1.4429998,2021-06-01
1768.3999,0.25199997,0.04099993,0.87599987,1.4429998,2021-06-02
1782.3,0.256,0.04099993,0.8879999,1.497,2021-06-03
1776.4999,0.22999993,0.04299996,0.85700005,1.467,2021-06-04
1782.5,0.2640001,0.045999907,0.8799999,1.485,2021-06-05
1775.8,0.27,0.052999914,0.91499996,1.4989998,2021-06-06
1777.0,0.26800013,0.052999914,0.925,1.524,2021-06-07
1777.0,0.26800013,0.052999914,0.925,1.524,2021-06-08
1777.0,0.26800013,0.052999914,0.925,1.524,2021-06-09
1779.8,0.256,0.051000077,0.8989999,1.4819999,2021-06-10
1763.6,0.25199997,0.051000077,0.8909999,1.4749999,2021-06-11
1771.6,0.25199997,0.045999907,0.8909999,1.4679999,2021-06-12
1776.8,0.25499997,0.047999937,0.8929999,1.4590001,2021-06-13
1783.3,0.23799999,0.051000077,0.859,1.4309999,2021-06-14
1783.3,0.23799999,0.051000077,0.859,1.4309999,2021-06-15
1783.3,0.23799999,0.051000077,0.859,1.4309999,2021-06-16
1794.1998,0.23399995,0.045999907,0.86100006,1.4359999,2021-06-17
1794.1998,0.21999995,0.047999937,0.79700005,1.352,2021-06-18
1802.0999,0.21800005,0.052999914,0.785,1.3230001,2021-06-19
1800.2,0.196,0.052999914,0.7419999,1.294,2021-06-20
1810.6,0.21500008,0.052999914,0.78700006,1.361,2021-06-21
1810.6,0.21500008,0.052999914,0.78700006,1.361,2021-06-22
1810.6,0.21500008,0.052999914,0.78700006,1.361,2021-06-23
1805.8999,0.22699995,0.052999914,0.7950001,1.368,2021-06-24
1809.8999,0.25499997,0.051000077,0.846,1.4180001,2021-06-25
1825.0,0.22500005,0.051000077,0.7940001,1.349,2021-06-26
1829.0,0.22699995,0.047999937,0.78000003,1.301,2021-06-27
1815.0001,0.22800002,0.045999907,0.781,1.2999998,2021-06-28
1815.0001,0.22800002,0.045999907,0.781,1.2999998,2021-06-29
1815.0001,0.22800002,0.045999907,0.781,1.2999998,2021-06-30
1809.2,0.21800005,0.045999907,0.707,1.199,2021-07-01
1811.4,0.20199993,0.051000077,0.685,1.2220001,2021-07-02
1803.4,0.21,0.051000077,0.7379999,1.292,2021-07-03
1805.4,0.20199993,0.047999937,0.7200001,1.2770001,2021-07-04
1801.7999,0.20000002,0.051000077,0.71300006,1.2809999,2021-07-05
1801.7999,0.20000002,0.051000077,0.71300006,1.2809999,2021-07-06
1801.7999,0.20000002,0.051000077,0.71300006,1.2809999,2021-07-07
1799.2001,0.196,0.045999907,0.7259999,1.2950002,2021-07-08
1799.8,0.20700002,0.051000077,0.702,1.2389997,2021-07-09
1799.7,0.20400006,0.051000077,0.71400005,1.238,2021-07-10
1832.3002,0.20400006,0.045999907,0.7319999,1.2660002,2021-07-11
1813.5,0.18799993,0.045999907,0.693,1.2260001,2021-07-12
1813.5,0.18799993,0.045999907,0.693,1.2260001,2021-07-13
1813.5,0.18799993,0.045999907,0.693,1.2260001,2021-07-14
1818.7,0.17399992,0.047999937,0.6549999,1.1790003,2021-07-15
1810.7,0.17200002,0.051000077,0.6470001,1.1740003,2021-07-16
1811.2001,0.182,0.051000077,0.67399997,1.1800001,2021-07-17
1805.7,0.20199993,0.052999914,0.7259999,1.2249999,2021-07-18
1760.2999,0.2119999,0.051000077,0.774,1.3049998,2021-07-19
1760.2999,0.2119999,0.051000077,0.774,1.3049998,2021-07-20
1760.2999,0.2119999,0.051000077,0.774,1.3049998,2021-07-21
1723.8,0.22200009,0.051000077,0.7980001,1.3249999,2021-07-22
1729.0,0.23799999,0.056000054,0.82899994,1.354,2021-07-23
1750.8002,0.22100002,0.051000077,0.8070001,1.335,2021-07-24
1749.3,0.22500005,0.051000077,0.82799995,1.361,2021-07-25
1775.5,0.20899993,0.052999914,0.776,1.2829999,2021-07-26
1775.5,0.20899993,0.052999914,0.776,1.2829999,2021-07-27
1775.5,0.20899993,0.052999914,0.776,1.2829999,2021-07-28
1787.2001,0.21299995,0.06300006,0.76199996,1.2680001,2021-07-29
1785.5,0.217,0.073999934,0.77,1.267,2021-07-30
1782.0999,0.21800005,0.06100003,0.768,1.26,2021-07-31
1780.5999,0.22200009,0.052999914,0.77,1.243,2021-08-01
1781.4,0.22599989,0.052999914,0.78300005,1.255,2021-08-02
1781.4,0.22599989,0.052999914,0.78300005,1.255,2021-08-03
1781.4,0.22599989,0.052999914,0.78300005,1.255,2021-08-04
1803.6,0.22599989,0.051000077,0.771,1.253,2021-08-05
1805.8999,0.22399999,0.058000084,0.7980001,1.2970002,2021-08-06
1788.2,0.24099995,0.051000077,0.82399994,1.349,2021-08-07
1792.4001,0.24300009,0.052999914,0.851,1.354,2021-08-08
1816.6001,0.21899989,0.052999914,0.8010001,1.31,2021-08-09
1816.6001,0.21899989,0.052999914,0.8010001,1.31,2021-08-10
1816.6001,0.21899989,0.052999914,0.8010001,1.31,2021-08-11
1809.7999,0.203,0.045999907,0.767,1.2800001,2021-08-12
1815.8,0.21100006,0.045999907,0.77500004,1.3070002,2021-08-13
1813.7999,0.21100006,0.045999907,0.776,1.299,2021-08-14
1809.4,0.21,0.045999907,0.769,1.2850002,2021-08-15
1831.5,0.20800008,0.045999907,0.785,1.3260001,2021-08-16
1831.5,0.20800008,0.045999907,0.785,1.3260001,2021-08-17
1831.5,0.20800008,0.045999907,0.785,1.3260001,2021-08-18
1798.5,0.20400006,0.045999907,0.7900001,1.3359997,2021-08-19
1796.3002,0.22200009,0.04099993,0.82399994,1.377,2021-08-20
1791.2001,0.21800005,0.045999907,0.8060001,1.3359997,2021-08-21
1797.7999,0.21400002,0.045999907,0.78900003,1.2970002,2021-08-22
1789.8999,0.21500008,0.047999937,0.8159999,1.3430002,2021-08-23
1789.8999,0.21500008,0.047999937,0.8159999,1.3430002,2021-08-24
1789.8999,0.21500008,0.047999937,0.8159999,1.3430002,2021-08-25
1792.3002,0.21299995,0.047999937,0.8060001,1.3260001,2021-08-26
1805.0,0.20899993,0.04099993,0.785,1.284,2021-08-27
1792.6001,0.21299995,0.04099993,0.8000001,1.3040001,2021-08-28
1754.6,0.22100002,0.035000034,0.84,1.3359997,2021-08-29
1749.4,0.22599989,0.037999984,0.86200005,1.363,2021-08-30
1749.4,0.22599989,0.037999984,0.86200005,1.363,2021-08-31
1749.4,0.22599989,0.037999984,0.86200005,1.363,2021-09-01
1761.7999,0.21599993,0.030000057,0.8259999,1.3119998,2021-09-02
1776.1,0.21800005,0.025000079,0.834,1.3280001,2021-09-03
1776.6998,0.24000011,0.030000057,0.85400003,1.3040001,2021-09-04
1747.7,0.26100013,0.030000057,0.9480001,1.435,2021-09-05
1749.7,0.2710001,0.035000034,0.9480001,1.453,2021-09-06
1749.7,0.2710001,0.035000034,0.9480001,1.453,2021-09-07
1749.7,0.2710001,0.035000034,0.9480001,1.453,2021-09-08
1749.9999,0.28,0.030000057,0.988,1.4910002,2021-09-09
1735.9,0.305,0.04099993,1.024,1.546,2021-09-10
1722.1998,0.29299992,0.04099993,0.995,1.524,2021-09-11
1756.2999,0.28100005,0.037999984,0.97100013,1.492,2021-09-12
1757.7,0.26599997,0.037999984,0.93,1.465,2021-09-13
1757.7,0.26599997,0.037999984,0.93,1.465,2021-09-14
1757.7,0.26599997,0.037999984,0.93,1.465,2021-09-15
1766.9001,0.28,0.037999984,0.94600004,1.481,2021-09-16
1760.2,0.28599992,0.04099993,0.97600013,1.5279999,2021-09-17
1761.2,0.298,0.045999907,0.988,1.5279999,2021-09-18
1758.6,0.31000012,0.052999914,1.0249999,1.576,2021-09-19
1756.8,0.32000008,0.051000077,1.056,1.612,2021-09-20
1756.8,0.32000008,0.051000077,1.056,1.612,2021-09-21
1756.8,0.32000008,0.051000077,1.056,1.612,2021-09-22
1755.1001,0.354,0.052999914,1.092,1.628,2021-09-23
1758.7,0.34199992,0.051000077,1.071,1.5719999,2021-09-24
1794.0999,0.35999995,0.051000077,1.074,1.5420002,2021-09-25
1797.3,0.364,0.045999907,1.053,1.5159999,2021-09-26
1767.7,0.39499995,0.047999937,1.124,1.5739999,2021-09-27
1767.7,0.39499995,0.047999937,1.124,1.5739999,2021-09-28
1767.7,0.39499995,0.047999937,1.124,1.5739999,2021-09-29
1765.1,0.42100003,0.052999914,1.1649998,1.5909998,2021-09-30
1769.8999,0.399,0.056000054,1.1649998,1.6410002,2021-10-01
1784.3999,0.3870001,0.056000054,1.167,1.6599998,2021-10-02
1781.3,0.45200002,0.056000054,1.235,1.696,2021-10-03
1795.7,0.46000007,0.06100003,1.2009999,1.638,2021-10-04
1795.7,0.46000007,0.06100003,1.2009999,1.638,2021-10-05
1795.7,0.46000007,0.06100003,1.2009999,1.638,2021-10-06
1806.1998,0.43500003,0.056000054,1.171,1.633,2021-10-07
1792.5001,0.44799998,0.056000054,1.1779999,1.61,2021-10-08
1797.7999,0.5029999,0.056000054,1.15,1.55,2021-10-09
1802.6,0.4889999,0.056000054,1.1829998,1.578,2021-10-10
1783.9,0.501,0.058000084,1.1849998,1.5610001,2021-10-11
1783.9,0.501,0.058000084,1.1849998,1.5610001,2021-10-12
1783.9,0.501,0.058000084,1.1849998,1.5610001,2021-10-13
1795.8,0.501,0.047999937,1.1809999,1.5610001,2021-10-14
1789.4,0.44799998,0.051000077,1.143,1.547,2021-10-15
1763.9,0.47599998,0.051000077,1.19,1.603,2021-10-16
1793.5,0.4259999,0.04099993,1.1140001,1.53,2021-10-17
1816.8,0.4049999,0.045999907,1.056,1.455,2021-10-18
1816.8,0.4049999,0.045999907,1.056,1.455,2021-10-19
1816.8,0.4049999,0.045999907,1.056,1.455,2021-10-20
1828.0,0.4469999,0.04099993,1.1220001,1.4930001,2021-10-21
1830.8002,0.42299995,0.045999907,1.081,1.439,2021-10-22
1848.3002,0.51900005,0.051000077,1.226,1.57,2021-10-23
1863.9,0.5410001,0.051000077,1.2550001,1.578,2021-10-24
1868.5001,0.5169999,0.052999914,1.228,1.57,2021-10-25
1868.5001,0.5169999,0.052999914,1.228,1.57,2021-10-26
1868.5001,0.5169999,0.052999914,1.228,1.57,2021-10-27
1866.6,0.5200001,0.045999907,1.2550001,1.6179999,2021-10-28
1854.0999,0.522,0.045999907,1.2700001,1.64,2021-10-29
1870.1998,0.49800003,0.051000077,1.229,1.585,2021-10-30
1861.4,0.50199986,0.051000077,1.22,1.587,2021-10-31
1851.6,0.51300013,0.051000077,1.2229999,1.548,2021-11-01
1851.6,0.51300013,0.051000077,1.2229999,1.548,2021-11-02
1851.6,0.51300013,0.051000077,1.2229999,1.548,2021-11-03
1806.3,0.592,0.051000077,1.3229998,1.6320001,2021-11-04
1783.8,0.6140001,0.051000077,1.3439999,1.6759999,2021-11-05
1784.2999,0.644,0.06100003,1.3459998,1.643,2021-11-06
1785.5,0.6180001,0.06100003,1.3,1.596,2021-11-07
1785.5,0.508,0.052999914,1.169,1.4819999,2021-11-08
1785.5,0.508,0.052999914,1.169,1.4819999,2021-11-09
1785.5,0.508,0.052999914,1.169,1.4819999,2021-11-10
1783.8,0.4959999,0.047999937,1.158,1.502,2021-11-11
1775.1001,0.567,0.052999914,1.1679999,1.456,2021-11-12
1783.0001,0.55100006,0.056000054,1.132,1.404,2021-11-13
1761.6,0.6149999,0.052999914,1.2019999,1.444,2021-11-14
1782.9001,0.59300005,0.052999914,1.14,1.3559998,2021-11-15
1782.9001,0.59300005,0.052999914,1.14,1.3559998,2021-11-16
1782.9001,0.59300005,0.052999914,1.14,1.3559998,2021-11-17
1778.5,0.63100004,0.052999914,1.2049999,1.433,2021-11-18
1783.6,0.69299996,0.06300006,1.2600001,1.4819999,2021-11-19
1784.4999,0.686,0.06600001,1.2810001,1.5279999,2021-11-20
1775.7,0.6919999,0.06300006,1.2680001,1.497,2021-11-21
1783.8,0.6539999,0.06300006,1.2470001,1.4819999,2021-11-22
1783.8,0.6539999,0.06300006,1.2470001,1.4819999,2021-11-23
1783.8,0.6539999,0.06300006,1.2470001,1.4819999,2021-11-24
1787.3,0.6320001,0.056000054,1.203,1.414,2021-11-25
1771.3,0.6569999,0.058000084,1.234,1.4409999,2021-11-26
1763.6,0.66499996,0.051000077,1.245,1.458,2021-11-27
1797.4,0.61700004,0.045999907,1.1749998,1.4239999,2021-11-28
1804.1,0.6399999,0.051000077,1.1779999,1.407,2021-11-29
1804.1,0.6399999,0.051000077,1.1779999,1.407,2021-11-30
1804.1,0.6399999,0.051000077,1.1779999,1.407,2021-12-01
1793.7999,0.6359999,0.07599997,1.172,1.428,2021-12-02
1788.0,0.669,0.07099999,1.22,1.467,2021-12-03
1801.5,0.66499996,0.07099999,1.216,1.453,2021-12-04
1811.0001,0.69100004,0.07099999,1.243,1.4930001,2021-12-05
1811.0001,0.69100004,0.07099999,1.243,1.4930001,2021-12-06
1811.0001,0.69100004,0.07099999,1.243,1.4930001,2021-12-07
1811.0001,0.69100004,0.07099999,1.243,1.4930001,2021-12-08
1808.0,0.70500004,0.056000054,1.25,1.4769999,2021-12-09
1810.0999,0.756,0.06100003,1.2470001,1.484,2021-12-10
1804.8,0.7519999,0.051000077,1.3,1.5560001,2021-12-11
1814.0999,0.7300001,0.045999907,1.2650001,1.507,2021-12-12
1828.6001,0.7339999,0.052999914,1.2630001,1.5120001,2021-12-13
1828.6001,0.7339999,0.052999914,1.2630001,1.5120001,2021-12-14
1828.6001,0.7339999,0.052999914,1.2630001,1.5120001,2021-12-15
1800.1,0.7759999,0.06300006,1.3599999,1.6369998,2021-12-16
1814.6,0.76,0.08599992,1.3599999,1.649,2021-12-17
1825.1,0.83,0.09100009,1.4260001,1.7,2021-12-18
1789.2,0.8739999,0.10100004,1.4739999,1.728,2021-12-19
1797.4,0.87000006,0.09600007,1.504,1.765,2021-12-20
1797.4,0.87000006,0.09600007,1.504,1.765,2021-12-21
1797.4,0.87000006,0.09600007,1.504,1.765,2021-12-22
1798.8002,0.89800006,0.099000014,1.515,1.755,2021-12-23
1818.5,0.8879999,0.12700003,1.507,1.746,2021-12-24
1827.3,0.9229999,0.12200006,1.5209999,1.7520001,2021-12-25
1821.4,0.8949999,0.12200006,1.4709998,1.701,2021-12-26
1816.5001,0.96900016,0.12900007,1.559,1.793,2021-12-27
1816.5001,0.96900016,0.12900007,1.559,1.793,2021-12-28
1816.5001,0.96900016,0.12900007,1.559,1.793,2021-12-29
1812.4001,1.003,0.13999994,1.5930002,1.809,2021-12-30
1812.4001,1.0460001,0.14199997,1.6609999,1.875,2021-12-31
1843.2001,1.051,0.17200004,1.6399999,1.8539999,2022-01-01
1842.6,1.0269998,0.17999996,1.5920001,1.811,2022-01-02
1831.8,1.016,0.17,1.5720001,1.77,2022-01-03
1831.8,1.016,0.17,1.5720001,1.77,2022-01-04
1831.8,1.016,0.17,1.5720001,1.77,2022-01-05
1841.7,0.9710001,0.17,1.551,1.776,2022-01-06
1852.5001,1.0269998,0.19300005,1.5640001,1.776,2022-01-07
1829.7,1.156,0.20000006,1.689,1.873,2022-01-08
1793.1,1.1879998,0.20500003,1.662,1.8029999,2022-01-09
1785.7999,1.1720002,0.18999991,1.621,1.778,2022-01-10
1785.7999,1.1720002,0.18999991,1.621,1.778,2022-01-11
1785.7999,1.1720002,0.18999991,1.621,1.778,2022-01-12
1796.0,1.1850001,0.18499993,1.614,1.7840002,2022-01-13
1800.8,1.1689999,0.2160001,1.623,1.795,2022-01-14
1809.5,1.1500001,0.19300005,1.6030002,1.771,2022-01-15
1803.2001,1.202,0.20500003,1.6739999,1.836,2022-01-16
1806.8002,1.316,0.23800004,1.773,1.9159999,2022-01-17
1806.8002,1.316,0.23800004,1.773,1.9159999,2022-01-18
1806.8002,1.316,0.23800004,1.773,1.9159999,2022-01-19
1820.8,1.2939999,0.22299992,1.767,1.919,2022-01-20
1826.8002,1.345,0.28399995,1.8169999,1.965,2022-01-21
1835.6,1.366,0.27899998,1.8219999,1.9450002,2022-01-22
1836.4001,1.6089998,0.40899995,1.966,2.043,2022-01-23
1841.1,1.4870001,0.373,1.832,1.9180001,2022-01-24
1841.1,1.4870001,0.373,1.832,1.9180001,2022-01-25
1841.1,1.4870001,0.373,1.832,1.9180001,2022-01-26
1868.3002,1.57,0.3910001,1.908,1.986,2022-01-27
1855.1001,1.577,0.41599998,1.937,2.043,2022-01-28
1870.5,1.527,0.38299996,1.922,2.04,2022-01-29
1901.0,1.4699999,0.36500007,1.847,1.968,2022-01-30
1898.8002,1.4699999,0.35800007,1.8189999,1.9269999,2022-01-31
1898.8002,1.4699999,0.35800007,1.8189999,1.9269999,2022-02-01
1898.8002,1.4699999,0.35800007,1.8189999,1.9269999,2022-02-02
1907.4,1.436,0.34499997,1.767,1.873,2022-02-03
1906.4,1.5609999,0.35499993,1.868,1.944,2022-02-04
