Date,Close,High,Low,Open,Volume
,2YY=F,2YY=F,2YY=F,2YY=F,2YY=F
2025-03-07,3.984999895095825,3.984999895095825,3.877000093460083,3.9210000038146973,27
2025-03-10,3.875,3.9100000858306885,3.868000030517578,3.890000104904175,305
2025-03-11,3.8970000743865967,3.8970000743865967,3.86899995803833,3.8910000324249268,6
2025-03-12,3.9670000076293945,3.9700000286102295,3.934000015258789,3.934000015258789,9
2025-03-13,3.940999984741211,3.9679999351501465,3.9200000762939453,3.9679999351501465,4
2025-03-14,3.9830000400543213,3.993000030517578,3.9519999027252197,3.993000030517578,143
2025-03-17,4.014999866485596,4.039999961853027,4.000999927520752,4.0269999504089355,12
2025-03-18,4.006999969482422,4.006999969482422,4.00600004196167,4.00600004196167,81
2025-03-19,4.006999969482422,4.006999969482422,3.9700000286102295,3.9700000286102295,5
2025-03-20,3.937000036239624,3.9800000190734863,3.9040000438690186,3.9800000190734863,32
2025-03-21,3.9210000038146973,3.928999900817871,3.8959999084472656,3.9170000553131104,11
2025-03-24,4.000999927520752,4.000999927520752,3.9700000286102295,3.9700000286102295,9
2025-03-25,3.992000102996826,4.020999908447266,3.992000102996826,3.996000051498413,50
2025-03-26,4.011000156402588,4.035999774932861,4.004000186920166,4.019000053405762,232
2025-03-27,3.997999906539917,3.997999906539917,3.989000082015991,3.989000082015991,18
2025-03-28,3.9149999618530273,3.9749999046325684,3.9149999618530273,3.9749999046325684,21
2025-03-31,3.9140000343322754,3.9140000343322754,3.8499999046325684,3.88100004196167,11
2025-04-01,3.815000057220459,3.815999984741211,3.815000057220459,3.815000057220459,1
2025-04-02,3.8399999141693115,3.8399999141693115,3.7950000762939453,3.7950000762939453,1
2025-04-03,3.694999933242798,3.7799999713897705,3.694000005722046,3.7799999713897705,10
2025-04-04,3.566999912261963,3.621000051498413,3.447000026702881,3.621000051498413,23
2025-04-07,3.638000011444092,3.690000057220459,3.380000114440918,3.559000015258789,18
2025-04-08,3.677999973297119,3.75,3.6630001068115234,3.739000082015991,11
2025-04-09,3.927000045776367,3.950000047683716,3.736999988555908,3.736999988555908,22
2025-04-10,3.816999912261963,3.875999927520752,3.805999994277954,3.805999994277954,7
2025-04-11,3.88100004196167,3.88100004196167,3.88100004196167,3.88100004196167,0
2025-04-14,3.821000099182129,3.859999895095825,3.821000099182129,3.859999895095825,5
2025-04-15,3.819000005722046,3.819000005722046,3.819000005722046,3.819000005722046,0
2025-04-16,3.7769999504089355,3.799999952316284,3.7769999504089355,3.799999952316284,1
2025-04-17,3.756999969482422,3.756999969482422,3.75,3.75,1
2025-04-21,3.73799991607666,3.760999917984009,3.73799991607666,3.760999917984009,4
2025-04-22,3.809999942779541,3.809999942779541,3.744999885559082,3.744999885559082,14
2025-04-23,3.8469998836517334,3.8469998836517334,3.7780001163482666,3.8289999961853027,338
2025-04-24,3.8010001182556152,3.8499999046325684,3.8010001182556152,3.8499999046325684,15
2025-04-25,3.753999948501587,3.799999952316284,3.753999948501587,3.799999952316284,15
2025-04-28,3.693000078201294,3.753000020980835,3.693000078201294,3.753000020980835,13
2025-04-29,3.6579999923706055,3.7239999771118164,3.6480000019073486,3.7039999961853027,22
2025-04-30,3.621999979019165,3.621999979019165,3.571000099182129,3.6059999465942383,9
2025-05-01,3.6530001163482666,3.680999994277954,3.513000011444092,3.513000011444092,14
2025-05-02,3.7909998893737793,3.7909998893737793,3.6740000247955322,3.6740000247955322,18
2025-05-05,3.805999994277954,3.815000057220459,3.753999948501587,3.753999948501587,33
2025-05-06,3.76200008392334,3.7739999294281006,3.76200008392334,3.7720000743865967,15
2025-05-07,3.739000082015991,3.765000104904175,3.739000082015991,3.75,5
2025-05-08,3.8320000171661377,3.8320000171661377,3.7739999294281006,3.7739999294281006,37
2025-05-09,3.819000005722046,3.864000082015991,3.812000036239624,3.8320000171661377,6
2025-05-12,3.9539999961853027,3.9539999961853027,3.869999885559082,3.869999885559082,2
2025-05-13,3.9679999351501465,4.017000198364258,3.9679999351501465,4.017000198364258,4
2025-05-14,4.000999927520752,4.000999927520752,4.0,4.0,2
2025-05-15,3.934000015258789,4.03000020980835,3.931999921798706,4.03000020980835,264
2025-05-16,3.9779999256134033,3.9779999256134033,3.9000000953674316,3.9000000953674316,25
2025-05-19,3.9779999256134033,3.9779999256134033,3.9779999256134033,3.9779999256134033,0
2025-05-20,3.9639999866485596,3.9639999866485596,3.9639999866485596,3.9639999866485596,0
2025-05-21,3.9800000190734863,3.9800000190734863,3.9600000381469727,3.9600000381469727,20
2025-05-22,3.9800000190734863,3.98799991607666,3.937999963760376,3.937999963760376,5
2025-05-23,3.940999984741211,3.940999984741211,3.8970000743865967,3.9079999923706055,5
