Date,Price,Open,High,Low,Vol.
10-28-2024,104.183,104.28,104.445,103.99,17.17K
10-25-2024,104.132,103.91,104.205,103.8,13.65K
10-24-2024,103.919,104.3,104.31,103.87,23.46K
10-23-2024,104.277,103.925,104.41,103.925,21.16K
10-22-2024,103.909,103.8,103.95,103.655,18.59K
10-21-2024,103.834,103.32,103.845,103.245,16.34K
10-18-2024,103.307,103.59,103.62,103.28,16.28K
10-17-2024,103.652,103.345,103.695,103.255,18.48K
10-16-2024,103.4,103.07,103.415,102.965,18.94K
10-15-2024,103.055,102.995,103.145,102.825,16.98K
10-14-2024,103.082,102.7,103.15,102.7,15.85K
10-11-2024,102.677,102.67,102.78,102.555,9.52K
10-10-2024,102.773,102.665,102.965,102.475,27.19K
10-09-2024,102.695,102.245,102.705,102.22,20.35K
10-08-2024,102.303,102.245,102.415,102.05,22.35K
10-07-2024,102.301,102.315,102.38,102.125,29.01K
10-04-2024,102.275,101.685,102.45,101.58,33.66K
10-03-2024,101.75,101.405,101.89,101.405,29.92K
10-02-2024,101.425,101.005,101.44,100.89,23.49K
10-01-2024,100.931,100.485,101.135,100.435,23.21K
09-30-2024,100.521,100.22,100.665,99.9,21.48K
09-27-2024,100.109,100.325,100.61,99.865,23.87K
09-26-2024,100.246,100.66,100.68,100.18,21.45K
09-25-2024,100.624,99.97,100.705,99.915,18.31K
09-24-2024,100.159,100.65,100.77,100.035,25.82K
09-23-2024,100.56,100.46,100.94,100.435,23.44K
09-20-2024,100.423,100.39,100.735,100.125,24.45K
09-19-2024,100.321,100.71,101.18,100.22,34.73K
09-18-2024,100.282,100.595,100.835,99.885,43.47K
09-17-2024,100.567,100.38,100.69,100.24,17.18K
09-16-2024,100.711,101.035,101.035,100.635,0.27K
09-13-2024,101.12,101.18,101.185,100.885,7.85K
09-12-2024,101.351,101.76,101.83,101.225,23.24K
09-11-2024,101.658,101.63,101.805,101.24,27.57K
09-10-2024,101.598,101.63,101.74,101.515,10.70K
09-09-2024,101.518,101.145,101.665,101.105,25.49K
09-06-2024,101.143,101.01,101.365,100.525,35.05K
09-05-2024,101.074,101.235,101.335,100.915,15.79K
09-04-2024,101.301,101.645,101.725,101.18,14.22K
09-03-2024,101.766,101.615,101.855,101.46,16.67K
09-02-2024,101.624,101.65,101.725,101.505,4.90K
08-30-2024,101.624,101.26,101.715,101.165,14.85K
08-29-2024,101.27,100.96,101.51,100.81,14.75K
08-28-2024,100.99,100.505,101.075,100.505,13.68K
08-27-2024,100.455,100.765,100.825,100.4,15.22K
08-26-2024,100.741,100.585,100.815,100.425,11.83K
08-23-2024,100.606,101.365,101.475,100.485,24.72K
08-22-2024,101.399,101.015,101.505,100.935,15.29K
08-21-2024,100.91,101.26,101.555,100.78,16.39K
08-20-2024,101.299,101.715,101.86,101.225,13.49K
08-19-2024,101.731,102.21,102.33,101.7,12.23K
08-16-2024,102.307,102.875,102.895,102.23,9.38K
08-15-2024,102.808,102.435,103.07,102.375,12.27K
08-14-2024,102.385,102.425,102.535,102.1,13.04K
08-13-2024,102.38,102.915,103.1,102.36,12.00K
08-12-2024,102.961,102.93,103.13,102.91,7.16K
08-09-2024,102.957,103.085,103.11,102.845,8.90K
08-08-2024,103.022,102.92,103.355,102.735,14.50K
08-07-2024,102.998,102.77,103.16,102.705,15.34K
08-06-2024,102.758,102.655,103.015,102.495,22.56K
08-05-2024,102.483,102.99,103.065,101.965,59.11K
08-02-2024,102.988,104.15,104.22,102.91,34.68K
08-01-2024,104.205,103.845,104.235,103.63,17.98K
07-31-2024,103.859,104.23,104.305,103.62,22.37K
07-30-2024,104.319,104.35,104.56,104.23,13.84K
07-29-2024,104.314,104.065,104.515,103.885,14.02K
07-26-2024,104.059,104.1,104.205,103.95,9.46K
07-25-2024,104.108,104.12,104.21,103.83,14.73K
07-24-2024,104.122,104.22,104.285,103.845,14.87K
07-23-2024,104.175,104.045,104.26,103.93,8.51K
07-22-2024,104.037,104.025,104.145,103.89,7.41K
07-19-2024,104.112,103.88,104.135,103.855,8.81K
07-18-2024,103.885,103.38,103.935,103.375,14.86K
07-17-2024,103.443,103.9,103.985,103.34,22.16K
07-16-2024,103.959,103.955,104.2,103.89,13.12K
07-15-2024,103.882,103.87,104.005,103.69,21.26K
07-12-2024,103.783,104.04,104.265,103.725,15.94K
07-11-2024,104.131,104.685,104.7,103.775,36.15K
07-10-2024,104.729,104.795,104.855,104.68,8.01K
07-09-2024,104.807,104.665,104.89,104.625,9.86K
07-08-2024,104.668,104.655,104.705,104.475,10.46K
07-05-2024,104.548,104.85,104.855,104.5,12.49K
07-04-2024,105.077,105.005,105.04,104.785,3.14K
07-03-2024,105.077,105.36,105.485,104.715,14.50K
07-02-2024,105.407,105.535,105.74,105.36,11.59K
07-01-2024,105.587,105.395,105.655,105.105,18.38K
06-28-2024,105.545,105.565,105.8,105.415,11.99K
06-27-2024,105.571,105.74,105.76,105.375,9.85K
06-26-2024,105.714,105.335,105.79,105.265,10.62K
06-25-2024,105.259,105.175,105.43,105.03,8.35K
06-24-2024,105.121,105.495,105.555,105.015,9.01K
06-21-2024,105.443,105.295,105.56,105.18,9.48K
06-20-2024,105.227,104.865,105.315,104.865,12.50K
06-19-2024,104.876,104.89,104.955,104.785,3.22K
06-18-2024,104.876,104.9,105.18,104.735,13.07K
06-17-2024,105.564,105.535,105.625,105.53,0.24K
06-14-2024,105.545,105.25,105.805,105.185,14.16K
06-13-2024,105.187,104.685,105.28,104.63,35.09K
06-12-2024,104.615,105.255,105.3,104.235,34.72K
06-11-2024,105.199,105.125,105.435,105.065,13.29K
06-10-2024,105.112,105.015,105.355,105.005,21.09K
06-07-2024,104.855,104.085,104.915,103.48,24.32K
06-06-2024,104.057,104.23,104.33,104.015,15.73K
06-05-2024,104.221,104.11,104.405,104.075,13.91K
06-04-2024,104.051,104.005,104.285,103.935,16.44K
06-03-2024,104.078,104.565,104.72,103.99,20.75K
05-31-2024,104.627,104.73,104.85,104.31,13.90K
05-30-2024,104.658,105.095,105.135,104.575,17.83K
05-29-2024,105.034,104.59,105.085,104.515,17.66K
05-28-2024,104.539,104.49,104.56,104.26,11.02K
05-27-2024,104.638,104.645,104.67,104.485,3.09K
05-24-2024,104.638,104.99,105.05,104.55,10.42K
05-23-2024,105.036,104.84,105.04,104.475,15.07K
05-22-2024,104.836,104.535,104.88,104.45,13.22K
05-21-2024,104.556,104.49,104.67,104.365,12.27K
05-20-2024,104.46,104.37,104.54,104.29,8.81K
05-17-2024,104.33,104.39,104.685,104.28,11.71K
05-16-2024,104.345,104.105,104.5,103.965,15.31K
05-15-2024,104.212,104.935,104.94,104.155,20.95K
05-14-2024,104.892,105.07,105.38,104.835,9.57K
05-13-2024,105.103,105.17,105.24,104.925,6.97K
05-10-2024,105.175,105.085,105.28,105.01,12.69K
05-09-2024,105.104,105.41,105.64,105.065,12.64K
05-08-2024,105.426,105.3,105.535,105.28,8.46K
05-07-2024,105.3,105.015,105.33,104.92,9.95K
05-06-2024,104.919,104.89,105.075,104.745,8.71K
05-03-2024,104.918,105.175,105.245,104.41,26.27K
05-02-2024,105.178,105.59,105.785,105.17,18.59K
05-01-2024,105.628,106.21,106.38,105.315,30.65K
04-30-2024,106.1,105.56,106.215,105.54,17.35K
04-29-2024,105.448,105.88,106.005,105.33,26.82K
04-26-2024,105.804,105.455,106.06,105.27,19.70K
04-25-2024,105.451,105.675,105.87,105.33,14.87K
04-24-2024,105.7,105.52,105.79,105.425,8.18K
04-23-2024,105.505,105.96,106.075,105.445,17.74K
04-22-2024,105.913,105.885,106.235,105.825,13.35K
04-19-2024,105.984,106,106.185,105.67,16.55K
04-18-2024,105.982,105.79,106.01,105.57,13.62K
04-17-2024,105.764,106.16,106.255,105.685,15.88K
04-16-2024,106.065,105.99,106.325,105.87,16.57K
04-15-2024,105.998,105.83,106.045,105.64,12.78K
04-12-2024,105.832,105.07,105.9,105.025,15.71K
04-11-2024,105.064,105.01,105.31,104.82,18.47K
04-10-2024,105.031,103.89,105.085,103.795,22.29K
04-09-2024,103.922,103.87,103.975,103.645,9.44K
04-08-2024,103.902,104.06,104.21,103.86,14.70K
04-05-2024,104.071,104.005,104.46,103.91,18.00K
04-04-2024,103.891,103.98,104.03,103.68,15.52K
04-03-2024,103.997,104.53,104.59,103.97,13.46K
04-02-2024,104.562,104.735,104.84,104.42,14.86K
04-01-2024,104.764,104.25,104.805,104.135,15.08K
03-28-2024,104.269,104.135,104.45,104.03,13.70K
03-27-2024,104.064,104.005,104.165,103.92,11.29K
03-26-2024,103.991,103.925,104.03,103.71,8.55K
03-25-2024,103.934,104.165,104.19,103.84,15.04K
03-22-2024,104.177,103.665,104.2,103.605,19.17K
03-21-2024,103.666,102.92,103.74,102.83,21.30K
03-20-2024,103.046,103.53,103.81,103.03,21.29K
03-19-2024,103.484,103.22,103.71,103.21,12.88K
03-18-2024,103.461,103.455,103.475,103.375,0.01K
03-15-2024,103.414,103.37,103.48,103.3,4.70K
03-14-2024,103.342,102.745,103.385,102.725,18.03K
03-13-2024,102.766,102.92,103,102.645,18.10K
03-12-2024,102.934,102.77,103.315,102.7,15.46K
03-11-2024,102.852,102.71,102.915,102.61,19.04K
03-08-2024,102.688,102.735,102.865,102.3,20.51K
03-07-2024,102.772,103.255,103.325,102.76,19.52K
03-06-2024,103.321,103.785,103.845,103.15,20.16K
03-05-2024,103.753,103.78,103.9,103.52,13.60K
03-04-2024,103.778,103.795,103.915,103.675,11.54K
03-01-2024,103.799,104.06,104.24,103.78,16.88K
02-29-2024,104.098,103.89,104.145,103.595,18.00K
02-28-2024,103.904,103.75,104.17,103.75,12.25K
02-27-2024,103.759,103.715,103.86,103.54,9.01K
02-26-2024,103.751,103.89,103.95,103.63,9.87K
02-23-2024,103.859,103.885,103.975,103.69,8.63K
02-22-2024,103.875,103.85,104.06,103.115,15.40K
02-21-2024,103.912,103.95,104.125,103.845,8.82K
02-20-2024,103.978,104.25,104.32,103.69,15.48K
02-19-2024,104.182,104.17,104.275,104.04,4.98K
02-16-2024,104.182,104.24,104.58,104.065,13.55K
02-15-2024,104.2,104.555,104.625,104.08,14.85K
02-14-2024,104.612,104.75,104.875,104.545,12.32K
02-13-2024,104.85,104.02,104.855,103.365,22.57K
02-12-2024,104.047,103.975,104.15,103.765,9.48K
02-09-2024,103.993,104.045,104.135,103.83,9.46K
02-08-2024,104.037,103.885,104.3,103.835,11.24K
02-07-2024,103.917,103.995,104.025,103.805,11.26K
02-06-2024,104.068,104.295,104.45,103.995,15.24K
02-05-2024,104.319,103.91,104.465,103.84,20.76K
02-02-2024,103.781,102.895,103.895,102.735,31.48K
02-01-2024,102.872,103.38,103.655,102.84,23.80K
01-31-2024,103.089,103.25,103.565,102.755,25.38K
01-30-2024,103.215,103.18,103.435,102.97,9.41K
01-29-2024,103.421,103.305,103.64,103.215,12.27K
01-26-2024,103.234,103.345,103.535,102.935,14.22K
01-25-2024,103.37,103.14,103.485,102.915,15.26K
01-24-2024,103.039,103.305,103.34,102.555,20.41K
01-23-2024,103.402,103.14,103.605,102.78,13.81K
01-22-2024,103.118,103.035,103.16,102.9,8.96K
01-19-2024,103.069,103.14,103.325,103.01,9.61K
01-18-2024,103.312,103.065,103.405,102.925,12.41K
01-17-2024,103.206,103.07,103.45,103.025,14.75K
01-16-2024,103.112,102.56,103.175,102.495,21.05K
01-15-2024,102.151,102.205,102.41,102.055,5.42K
01-12-2024,102.151,102.035,102.32,101.815,15.34K
01-11-2024,102.024,102.04,102.51,101.775,18.69K
01-10-2024,102.08,102.23,102.36,102.06,9.35K
01-09-2024,102.284,101.935,102.385,101.835,12.11K
01-08-2024,101.928,102.17,102.34,101.785,11.74K
01-05-2024,102.129,102.11,102.83,101.615,18.72K
01-04-2024,102.135,102.165,102.245,101.865,10.80K
01-03-2024,102.195,101.845,102.42,101.77,11.86K
01-02-2024,101.891,101.065,101.94,101.03,14.74K
12-29-2023,101.029,100.865,101.115,100.75,12.08K
12-28-2023,100.913,100.565,100.985,100.32,12.28K
12-27-2023,100.654,101.185,101.215,100.495,9.39K
12-26-2023,101.104,101.31,101.41,101.095,5.10K
12-22-2023,101.338,101.425,101.54,101.075,8.93K
12-21-2023,101.478,101.99,102.095,101.375,10.66K
12-20-2023,102.04,101.815,102.17,101.785,9.51K
12-19-2023,101.796,102.105,102.26,101.68,11.34K
12-18-2023,102.536,102.55,102.55,102.55,0.01K
12-15-2023,102.548,102.035,102.645,101.85,7.59K
12-14-2023,101.94,102.74,102.79,101.765,19.30K
12-13-2023,102.848,103.79,104.01,102.74,26.93K
12-12-2023,103.839,104.005,104.075,103.445,12.44K
12-11-2023,104.064,103.965,104.235,103.905,12.76K
12-08-2023,103.983,103.5,104.265,103.41,17.52K
12-07-2023,103.504,104.11,104.17,103.215,19.23K
12-06-2023,104.108,103.895,104.19,103.825,10.10K
12-05-2023,103.995,103.525,104.04,103.495,15.73K
12-04-2023,103.647,103.115,103.8,102.98,15.89K
12-01-2023,103.2,103.29,103.665,103.05,16.31K
11-30-2023,103.428,102.66,103.52,102.65,18.87K
11-29-2023,102.676,102.495,102.93,102.38,16.04K
11-28-2023,102.649,103.045,103.225,102.515,17.21K
11-27-2023,103.105,103.315,103.44,103.06,11.78K
11-24-2023,103.304,103.63,103.745,103.255,9.24K
11-23-2023,103.825,103.74,103.78,103.43,6.69K
11-22-2023,103.825,103.435,104.115,103.375,18.38K
11-21-2023,103.449,103.31,103.6,103.07,15.21K
11-20-2023,103.317,103.71,103.855,103.255,14.12K
11-17-2023,103.795,104.25,104.425,103.68,15.85K
11-16-2023,104.233,104.225,104.44,103.88,15.83K
11-15-2023,104.265,104.045,104.37,103.81,20.71K
11-14-2023,103.907,105.54,105.765,103.84,31.00K
11-13-2023,105.503,105.635,105.82,105.445,10.16K
11-10-2023,105.725,105.76,105.96,105.595,10.68K
11-09-2023,105.78,105.43,105.83,105.24,16.14K
11-08-2023,105.448,105.44,105.715,105.295,11.93K
11-07-2023,105.373,105.13,105.61,105.13,14.56K
11-06-2023,105.046,104.915,105.12,104.69,13.61K
11-03-2023,104.859,106.045,106.075,104.78,26.33K
11-02-2023,105.977,106.335,106.335,105.65,16.20K
11-01-2023,106.715,106.53,106.985,106.45,21.85K
10-31-2023,106.494,105.995,106.69,105.725,18.45K
10-30-2023,105.934,106.38,106.53,105.875,13.06K
10-27-2023,106.38,106.42,106.625,106.135,15.80K
10-26-2023,106.422,106.4,106.78,106.36,16.60K
10-25-2023,106.352,106.05,106.395,105.965,11.87K
10-24-2023,106.08,105.395,106.135,105.155,19.12K
10-23-2023,105.334,105.985,106.15,105.315,15.88K
10-20-2023,105.988,106.03,106.23,105.885,10.75K
10-19-2023,106.046,106.37,106.485,105.745,17.78K
10-18-2023,106.354,106.02,106.435,105.805,13.44K
10-17-2023,106.046,106.04,106.315,105.81,16.45K
10-16-2023,106.034,106.405,106.415,105.975,14.01K
10-13-2023,106.434,106.29,106.565,106.06,13.28K
10-12-2023,106.367,105.445,106.375,105.29,15.23K
10-11-2023,105.569,105.505,105.765,105.305,15.34K
10-10-2023,105.557,105.715,105.99,105.41,14.80K
10-09-2023,105.811,106.005,106.34,105.76,14.45K
10-06-2023,105.784,106.1,106.705,105.68,22.17K
10-05-2023,106.065,106.525,106.61,106.05,16.18K
10-04-2023,106.53,106.81,106.97,106.245,16.09K
10-03-2023,106.719,106.71,107.05,106.51,21.66K
10-02-2023,106.606,105.88,106.74,105.75,18.68K
09-29-2023,105.815,105.875,105.94,105.335,25.04K
09-28-2023,105.933,106.385,106.475,105.735,19.73K
09-27-2023,106.366,105.91,106.54,105.87,18.68K
09-26-2023,105.93,105.645,105.96,105.56,11.63K
09-25-2023,105.69,105.26,105.785,105.2,12.61K
09-22-2023,105.26,105.085,105.465,104.995,13.22K
09-21-2023,105.044,105.13,105.44,104.96,16.09K
09-20-2023,104.788,104.79,105.125,104.345,15.43K
09-19-2023,104.832,104.76,104.89,104.465,10.31K
09-18-2023,105.292,105.26,105.3,105.2,0.12K
09-15-2023,105.325,105.4,105.42,105.085,9.74K
09-14-2023,105.395,104.75,105.43,104.565,24.24K
09-13-2023,104.749,104.585,105,104.5,24.40K
09-12-2023,104.69,104.56,104.905,104.4,16.20K
09-11-2023,104.539,104.84,104.905,104.39,17.46K
09-08-2023,105.066,105.02,105.07,104.63,21.73K
09-07-2023,105.028,104.83,105.125,104.785,15.07K
09-06-2023,104.821,104.72,105.015,104.55,12.58K
09-05-2023,104.763,104.1,104.855,104.07,15.42K
09-04-2023,104.191,104.2,104.245,103.98,4.23K
09-01-2023,104.191,103.585,104.255,103.215,19.16K
08-31-2023,103.587,103.085,103.69,102.955,17.59K
08-30-2023,103.093,103.48,103.635,102.855,18.83K
08-29-2023,103.471,103.905,104.295,103.305,18.40K
08-28-2023,103.992,104.155,104.155,103.925,9.95K
08-25-2023,104.013,104.015,104.385,103.675,20.83K
08-24-2023,103.919,103.275,103.965,103.19,16.06K
08-23-2023,103.333,103.515,103.905,103.215,19.58K
08-22-2023,103.473,103.22,103.625,102.925,16.28K
08-21-2023,103.206,103.27,103.41,103.05,12.44K
08-18-2023,103.276,103.31,103.575,103.13,12.52K
08-17-2023,103.47,103.365,103.495,102.945,16.79K
08-16-2023,103.319,103.095,103.41,102.825,14.04K
08-15-2023,103.095,103,103.16,102.68,
08-14-2023,103.058,102.715,103.325,102.63,16.47K
08-11-2023,102.689,102.49,102.765,102.265,17.97K
08-10-2023,102.367,102.33,102.5,101.6,17.71K
08-09-2023,102.312,102.35,102.405,102.12,8.12K
08-08-2023,102.34,101.895,102.63,101.885,11.41K
08-07-2023,101.861,101.84,102.19,101.77,
08-04-2023,101.836,102.29,102.45,101.55,18.99K
08-03-2023,102.35,102.415,102.655,102.175,15.14K
08-02-2023,102.389,101.815,102.58,101.785,12.80K
08-01-2023,102.085,101.66,102.225,101.62,14.73K
07-31-2023,101.626,101.46,101.665,101.295,
07-28-2023,101.399,101.48,101.825,101.095,19.39K
07-27-2023,101.544,100.845,101.615,100.32,
07-26-2023,100.636,101.055,101.19,100.595,18.45K
07-25-2023,101.096,101.15,101.395,100.93,10.85K
07-24-2023,101.083,100.715,101.16,100.625,14.30K
07-21-2023,100.798,100.505,100.925,100.45,13.83K
07-20-2023,100.597,99.965,100.685,99.745,15.36K
07-19-2023,99.988,99.65,100.245,99.605,13.47K
07-18-2023,99.625,99.595,99.79,99.22,19.20K
07-17-2023,99.529,99.665,99.865,99.45,14.61K
07-14-2023,99.605,99.465,99.705,99.26,17.93K
07-13-2023,99.456,100.205,100.295,99.425,13.36K
07-12-2023,100.193,101.295,101.295,100.18,21.38K
07-11-2023,101.403,101.61,101.65,101.315,11.73K
07-10-2023,101.642,101.97,102.235,101.61,13.11K
07-07-2023,101.95,102.785,102.875,101.91,19.42K
07-06-2023,102.867,103.025,103.275,102.605,21.21K
07-05-2023,103.035,102.73,103.055,102.63,11.66K
07-04-2023,102.654,102.63,102.765,102.55,4.46K
07-03-2023,102.654,102.645,102.955,102.415,9.27K
06-30-2023,102.587,103.025,103.23,102.43,12.82K
06-29-2023,103.008,102.625,103.11,102.455,13.45K
06-28-2023,102.548,102.155,102.815,102.12,13.32K
06-27-2023,102.127,102.385,102.445,101.96,10.82K
06-26-2023,102.334,102.51,102.51,102.25,8.36K
06-23-2023,102.542,102.005,102.785,101.985,13.13K
06-22-2023,101.994,101.665,102.085,101.485,13.60K
06-21-2023,101.676,102.09,102.305,101.62,12.80K
06-20-2023,102.125,102.075,102.375,101.92,13.52K
06-19-2023,101.838,101.875,102.14,101.845,4.53K
06-16-2023,102.258,102.11,102.255,102.05,2.37K
06-15-2023,102.108,102.92,103.36,102.09,10.20K
06-14-2023,102.916,103.275,103.385,102.635,19.73K
06-13-2023,103.318,103.57,103.61,103.025,20.14K
06-12-2023,103.631,103.545,103.74,103.23,13.91K
06-09-2023,103.533,103.3,103.585,103.28,11.96K
06-08-2023,103.316,104.005,104.045,103.27,12.49K
06-07-2023,104.055,104.035,104.25,103.565,12.57K
06-06-2023,104.074,103.95,104.315,103.755,10.57K
06-05-2023,103.936,103.975,104.36,103.87,12.97K
06-02-2023,103.952,103.485,104.035,103.315,12.82K
06-01-2023,103.502,104.105,104.44,103.435,16.36K
05-31-2023,104.245,103.99,104.615,103.935,16.96K
05-30-2023,104.078,104.23,104.445,103.785,11.54K
05-29-2023,104.136,104.175,104.23,103.97,5.27K
05-26-2023,104.136,104.165,104.34,103.715,15.66K
05-25-2023,104.175,103.775,104.245,103.775,15.07K
05-24-2023,103.799,103.445,103.83,103.26,15.31K
05-23-2023,103.385,103.16,103.545,103.055,14.06K
05-22-2023,103.079,103.02,103.255,102.845,9.76K
05-19-2023,103.079,103.39,103.49,102.87,18.44K
05-18-2023,103.455,102.74,103.49,102.65,13.98K
05-17-2023,102.726,102.44,102.96,102.375,9.98K
05-16-2023,102.404,102.275,102.535,102.04,10.19K
05-15-2023,102.271,102.515,102.585,102.195,12.27K
05-12-2023,102.509,101.905,102.545,101.755,16.12K
05-11-2023,101.873,101.22,101.97,101.115,16.11K
05-10-2023,101.269,101.415,101.605,101,13.69K
05-09-2023,101.399,101.21,101.635,101.155,10.44K
05-08-2023,101.155,101.045,101.2,100.825,7.55K
05-05-2023,100.999,101.135,101.555,100.9,13.39K
05-04-2023,101.184,101.025,101.415,100.52,21.79K
05-03-2023,101.115,101.65,101.7,100.835,17.19K
05-02-2023,101.725,101.93,102.185,101.64,16.72K
05-01-2023,101.92,101.405,101.96,101.39,14.67K
04-28-2023,101.403,101.21,102.04,101.17,19.70K
04-27-2023,101.252,101.16,101.56,100.93,11.33K
04-26-2023,101.205,101.57,101.63,100.74,16.27K
04-25-2023,101.592,101,101.675,100.93,12.84K
04-24-2023,101.073,101.45,101.635,101.055,11.95K
04-21-2023,101.552,101.52,101.855,101.37,10.51K
04-20-2023,101.566,101.695,101.845,101.35,10.87K
04-19-2023,101.668,101.43,101.94,101.365,11.48K
04-18-2023,101.448,101.83,101.855,101.335,10.91K
04-17-2023,101.796,101.285,101.925,101.225,12.81K
04-14-2023,101.245,100.67,101.43,100.42,19.61K
04-13-2023,100.7,101.17,101.29,100.53,15.17K
04-12-2023,101.171,101.795,101.835,101.115,15.77K
04-11-2023,101.884,102.17,102.19,101.695,7.76K
04-10-2023,102.249,101.73,102.48,101.655,11.16K
04-07-2023,101.737,101.645,101.98,101.565,
04-06-2023,101.519,101.575,101.83,101.435,9.87K
04-05-2023,101.545,101.245,101.68,101.09,16.08K
04-04-2023,101.267,101.735,101.95,101.14,15.26K
