Date,Price,Open,High,Low,Vol.
02-02-2009,86.48,86.685,86.97,86.13,4.05K
01-30-2009,86.46,86.105,86.63,85.92,4.73K
01-29-2009,85.755,85.315,85.95,84.76,4.17K
01-28-2009,85.21,85,85.385,84.02,5.99K
01-27-2009,84.93,85.12,85.3,84.255,3.59K
01-26-2009,85.205,86.265,86.86,84.87,3.51K
01-23-2009,86.19,86.27,87.405,85.845,4.94K
01-22-2009,86.13,86.24,86.74,85.825,4.82K
01-21-2009,86.515,87.025,87.2,85.885,3.71K
01-20-2009,86.865,86.055,87.085,85.93,4.35K
01-19-2009,85.365,84.28,85.49,84.1,0.70K
01-16-2009,84.835,85.215,85.215,84.045,0.70K
01-15-2009,85.155,85.215,85.92,84.765,3.98K
01-14-2009,85.17,84.855,85.37,84.18,3.59K
01-13-2009,84.995,84.195,85.205,84.085,4.82K
01-12-2009,83.745,83.365,84.19,83.365,2.56K
01-09-2009,83.455,82.52,83.5,82.085,3.73K
01-08-2009,82.335,83.245,83.5,81.99,3.58K
01-07-2009,83.115,83.87,84.095,82.47,4.10K
01-06-2009,83.72,83.72,84.98,83.5,5.95K
01-05-2009,83.575,82.465,84.1,82.2,4.45K
01-02-2009,82.805,82.195,82.895,82.015,2.88K
12-31-2008,82.15,81.53,82.675,81.395,2.36K
12-30-2008,81.78,81.93,82.165,81.19,1.70K
12-29-2008,81.525,81.825,82.75,80.43,3.80K
12-26-2008,81.69,81.835,82.015,81.475,0.77K
12-24-2008,81.975,82.28,82.3,81.88,0.71K
12-23-2008,82.185,82.055,82.37,81.77,1.28K
12-22-2008,82.08,82.32,82.385,81.415,3.12K
12-19-2008,82.435,80.86,82.765,80.52,6.21K
12-18-2008,80.615,80.615,80.615,80.615,7.94K
12-17-2008,80.075,80.95,81.395,79.5,7.34K
12-16-2008,81.595,82.905,83.18,80.605,6.42K
12-15-2008,82.263,83.23,83.325,82.395,4.07K
12-12-2008,83.63,83.775,84.035,83.245,4.07K
12-11-2008,83.89,85.45,85.45,83.325,5.35K
12-10-2008,85.55,85.925,86.01,85.22,15.30K
12-09-2008,85.875,85.8,86.515,85.43,4.10K
12-08-2008,85.6,87.045,87.045,85.555,7.89K
12-05-2008,87.19,86.845,87.63,86.55,3.74K
12-04-2008,86.545,86.97,87.85,86.185,4.23K
12-03-2008,87.165,86.86,87.435,86.66,2.05K
12-02-2008,86.82,87.285,87.475,86.375,2.52K
12-01-2008,86.9,86.58,87.5,86.5,4.24K
11-28-2008,86.705,85.76,87.01,85.455,2.45K
11-27-2008,85.735,85.725,85.895,85.305,0.74K
11-26-2008,85.735,85.05,86.25,85.015,3.96K
11-25-2008,85.06,86.09,86.595,84.65,6.67K
11-24-2008,86.28,87.64,87.925,85,9.31K
11-21-2008,88.415,88.69,88.735,87.045,4.72K
11-20-2008,88.295,88.04,88.625,87.715,3.35K
11-19-2008,87.565,87.535,89.25,86.375,4.85K
11-18-2008,87.75,87.46,87.805,87.12,2.43K
11-17-2008,87.14,88.185,88.215,86.895,3.53K
11-14-2008,86.785,87.01,88.4,86.745,3.11K
11-13-2008,87.405,88.385,88.635,86.555,5.46K
11-12-2008,88.05,87.685,88.405,87.21,3.25K
11-11-2008,87.69,86.67,87.83,86.185,4.03K
11-10-2008,86.39,86.065,86.635,85.545,2.26K
11-07-2008,86.45,86.88,86.94,85.875,2.82K
11-06-2008,86.46,85.6,86.915,85.41,4.56K
11-05-2008,85.13,85.34,86.14,84.455,3.43K
11-04-2008,85.37,87.1,87.48,84.705,5.26K
11-03-2008,86.985,86.345,87.175,85.52,3.61K
10-31-2008,86.345,85.675,86.955,85.505,5.96K
10-30-2008,85.255,85.26,86.45,83.75,5.53K
10-29-2008,85.635,86.445,87.11,84.95,8.24K
10-28-2008,87.6,87.845,88.495,86.65,4.17K
10-27-2008,87.61,86.905,88.315,86.64,5.05K
10-24-2008,86.95,85.57,87.585,85.55,10.31K
10-23-2008,85.79,86.255,86.55,85.26,10.37K
10-22-2008,85.79,85.095,86.385,84.975,6.49K
10-21-2008,84.415,83.375,84.885,83.33,4.32K
10-20-2008,83.475,82.89,83.64,82,6.44K
10-17-2008,82.835,82.52,83.02,82.425,3.02K
10-16-2008,82.78,82.625,83.1,82.315,4.48K
10-15-2008,82.345,81.94,83.1,81.4,6.06K
10-14-2008,81.64,81.73,81.83,81.1,4.91K
10-13-2008,82.215,82.31,82.485,81.25,5.11K
10-10-2008,83.31,81.72,83.5,81.375,10.42K
10-09-2008,81.365,81.255,81.665,80.655,4.30K
10-08-2008,81.045,81.435,81.535,80.59,5.35K
10-07-2008,81.22,81.725,81.94,80.83,6.87K
10-06-2008,81.95,81.295,82.035,81.145,5.31K
10-03-2008,80.58,80.725,81.25,80.22,8.21K
10-02-2008,80.64,79.845,81.015,79.735,6.19K
10-01-2008,79.535,79.18,79.92,79.045,5.40K
09-30-2008,79.36,77.98,79.62,77.735,6.32K
09-29-2008,77.53,77.2,78.465,77.115,7.84K
09-26-2008,77.045,76.955,77.27,76.85,3.09K
09-25-2008,77.11,76.92,77.405,76.41,6.02K
09-24-2008,76.88,76.735,77.265,76.545,4.27K
09-23-2008,76.65,76.33,77.115,76.235,8.37K
09-22-2008,76.375,77.67,77.89,76.025,13.59K
09-19-2008,77.94,78,79.38,77.81,7.51K
09-18-2008,78.065,78.29,78.585,77.31,8.03K
09-17-2008,78.09,79.54,79.65,78.045,11.02K
09-16-2008,79.53,79.2,79.95,78.825,5.41K
09-15-2008,78.79,78.525,79.3,77.67,0.55K
09-12-2008,78.975,79.86,80.055,78.95,2.07K
09-11-2008,80.15,80.245,80.395,79.93,6.83K
09-10-2008,79.875,79.6,80.27,79.27,24.31K
09-09-2008,79.29,79.515,79.815,79.045,20.66K
09-08-2008,79.655,79.2,79.9,78.245,17.94K
09-05-2008,79,78.94,79.14,78.46,14.94K
09-04-2008,78.685,78.105,79.485,77.91,8.12K
09-03-2008,78.165,78.245,78.73,78.085,8.66K
09-02-2008,78.14,77.84,78.38,77.74,7.84K
09-01-2008,77.72,77.33,77.79,77.32,2.45K
08-29-2008,77.5,77.23,77.52,76.865,4.50K
08-28-2008,77.255,77,77.41,76.7,5.23K
08-27-2008,77.195,77.385,77.385,76.795,6.16K
08-26-2008,77.345,77.01,77.71,77.01,5.13K
08-25-2008,76.905,76.865,77.225,76.67,4.63K
08-22-2008,76.895,76.245,76.99,76.235,5.54K
08-21-2008,76.33,77.015,77.025,76.155,12.01K
08-20-2008,77.095,76.86,77.38,76.83,4.06K
08-19-2008,76.985,77.26,77.565,76.845,5.17K
08-18-2008,77.27,77.265,77.295,76.93,7.80K
08-15-2008,77.35,76.995,77.435,76.945,5.87K
08-14-2008,76.835,76.495,76.99,76.245,8.21K
08-13-2008,76.385,76.45,76.69,76.02,11.30K
08-12-2008,76.32,76.385,76.78,76.145,6.00K
08-11-2008,76.315,76.215,76.55,75.695,10.02K
08-08-2008,76.01,74.73,76.095,74.72,10.73K
08-07-2008,74.725,74.38,74.805,74.03,9.17K
08-06-2008,74.41,74.05,74.48,73.9,4.76K
08-05-2008,74.055,73.67,74.335,73.67,6.39K
08-04-2008,73.62,73.54,73.7,73.365,2.70K
08-01-2008,73.6,73.425,73.965,73.4,6.10K
07-31-2008,73.42,73.51,73.51,73.015,7.32K
07-30-2008,73.51,73.48,73.735,73.335,4.91K
07-29-2008,73.505,72.84,73.63,72.825,9.14K
07-28-2008,72.86,73.065,73.125,72.805,3.31K
07-25-2008,73.075,73.01,73.15,72.74,4.16K
07-24-2008,73.125,73.005,73.23,72.915,6.37K
07-23-2008,73.04,72.67,73.09,72.63,11.18K
07-22-2008,72.675,72.14,72.825,71.96,7.23K
07-21-2008,72.22,72.42,72.48,72.005,1.00K
07-18-2008,72.425,72.31,72.545,72.22,1.50K
07-17-2008,72.495,72.26,72.675,72.09,4.11K
07-16-2008,72.335,71.93,72.37,71.76,4.14K
07-15-2008,72.13,72.29,72.29,71.555,6.75K
07-14-2008,72.17,72.3,72.58,72.11,3.09K
07-11-2008,72.345,72.77,72.865,72.075,8.66K
07-10-2008,72.765,72.93,73.11,72.7,2.27K
07-09-2008,72.87,73.285,73.31,72.76,4.43K
07-08-2008,73.315,73.03,73.39,72.89,3.83K
07-07-2008,72.97,72.99,73.49,72.855,4.89K
07-04-2008,72.99,73.095,73.105,72.93,0.55K
07-03-2008,73.075,72.315,73.295,72.305,8.55K
07-02-2008,72.335,72.655,72.825,72.305,5.35K
07-01-2008,72.67,72.75,72.885,72.46,3.23K
06-30-2008,72.8,72.58,72.885,72.35,4.25K
06-27-2008,72.67,72.805,72.95,72.555,6.01K
06-26-2008,72.79,73.25,73.4,72.76,5.44K
06-25-2008,73.29,73.57,73.8,73.195,4.18K
06-24-2008,73.6,73.79,73.935,73.38,2.82K
06-23-2008,73.815,73.43,74.04,73.365,5.37K
06-20-2008,73.38,73.85,73.905,73.29,5.77K
06-19-2008,73.87,73.8,74,73.59,2.43K
06-18-2008,73.84,73.91,74.195,73.8,2.64K
06-17-2008,73.925,74.13,74.135,73.73,4.38K
06-16-2008,73.685,73.95,74.085,73.475,0.39K
06-13-2008,74.17,73.835,74.32,73.71,4.91K
06-12-2008,73.88,73.255,74.11,73.23,6.69K
06-11-2008,73.235,73.69,73.73,73.11,14.36K
06-10-2008,73.74,72.925,73.75,72.91,9.84K
06-09-2008,72.875,72.33,73.05,72.17,16.36K
06-06-2008,72.43,73.065,73.185,72.365,7.45K
06-05-2008,73.075,73.515,73.93,73.035,7.74K
06-04-2008,73.505,73.355,73.575,73.26,4.59K
06-03-2008,73.3,73.005,73.55,72.625,9.93K
06-02-2008,72.99,72.95,73.21,72.8,3.81K
05-30-2008,72.95,73.075,73.29,72.87,4.44K
05-29-2008,73.105,72.52,73.21,72.52,9.32K
05-28-2008,72.625,72.445,72.835,72.18,4.85K
05-27-2008,72.42,72.015,72.49,71.915,3.66K
05-26-2008,72.12,72,72.16,71.975,0.93K
05-23-2008,71.97,72.23,72.37,71.94,3.51K
05-22-2008,72.4,72.02,72.41,71.935,6.27K
05-21-2008,72.08,72.565,72.6,71.985,9.66K
05-20-2008,72.52,73.115,73.135,72.47,8.29K
05-19-2008,73.175,72.96,73.31,72.665,6.01K
05-16-2008,72.96,73.435,73.52,72.8,10.77K
05-15-2008,73.49,73.535,73.57,73.17,5.36K
05-14-2008,73.565,73.435,74,73.395,7.74K
05-13-2008,73.435,73.13,73.585,73.04,5.92K
05-12-2008,73.12,73.21,73.71,72.945,4.38K
05-09-2008,73.225,73.595,73.635,73.175,5.63K
05-08-2008,73.665,73.9,74.065,73.43,4.78K
05-07-2008,73.69,73.215,73.84,73.215,6.65K
05-06-2008,73.175,73.31,73.5,72.9,3.02K
05-05-2008,73.375,73.615,73.72,73.29,3.35K
05-02-2008,73.69,73.405,73.9,73.3,9.73K
05-01-2008,73.48,72.75,73.585,72.69,6.62K
04-30-2008,72.72,73.06,73.3,72.67,8.47K
04-29-2008,73.105,72.715,73.2,72.71,6.62K
04-28-2008,72.8,72.905,72.995,72.655,2.47K
04-25-2008,73.03,72.79,73.25,72.7,7.06K
04-24-2008,72.775,72.055,72.945,72.05,8.02K
04-23-2008,72.05,71.58,72.175,71.535,6.04K
04-22-2008,71.54,71.88,72.15,71.05,12.72K
04-21-2008,71.88,72.23,72.27,71.705,6.48K
04-18-2008,72.255,71.84,74.5,71.625,12.15K
04-17-2008,71.925,71.695,72.04,71.56,4.76K
04-16-2008,71.645,72.325,72.325,71.51,8.10K
04-15-2008,72.29,72.105,72.55,71.94,3.31K
04-14-2008,72.13,72.535,72.66,71.76,3.31K
04-11-2008,72.065,72.365,72.4,71.975,2.94K
04-10-2008,72.42,72.19,72.495,71.68,6.59K
04-09-2008,72.12,72.63,72.665,71.955,5.39K
04-08-2008,72.53,72.515,72.68,72.145,1.70K
04-07-2008,72.5,72.26,72.75,72.25,1.69K
04-04-2008,72.36,72.585,72.64,72.095,2.62K
04-03-2008,72.485,72.575,73.16,72.47,2.60K
04-02-2008,72.67,72.86,73.16,72.52,4.52K
04-01-2008,72.965,72.23,73.13,72.13,6.51K
03-31-2008,72.165,72.12,72.25,71.7,5.49K
03-28-2008,72.105,71.92,72.22,71.88,1.33K
03-27-2008,72.04,72.085,72.23,71.75,3.57K
03-26-2008,71.88,72.665,72.705,71.75,6.46K
03-25-2008,72.69,73.325,73.385,72.47,4.70K
03-24-2008,73.43,73.35,73.67,73.265,5.50K
03-20-2008,73.23,72.5,73.5,72.46,5.28K
03-19-2008,72.04,72.345,72.735,71.7,4.91K
03-18-2008,72.04,71.92,72.59,71.575,4.93K
03-17-2008,71.304,71.22,71.48,70.805,2.60K
03-14-2008,71.675,72.01,72.26,71.59,3.00K
03-13-2008,72.08,72.34,72.36,71.805,20.99K
03-12-2008,72.43,73.16,73.16,72.235,11.17K
03-11-2008,73.29,73,73.41,72.485,12.50K
03-10-2008,73.02,72.86,73.13,72.815,12.28K
03-07-2008,73.045,72.985,73.22,72.455,13.88K
03-06-2008,73.04,73.47,73.485,72.875,7.47K
03-05-2008,73.49,73.73,74,73.38,6.05K
03-04-2008,73.695,73.68,73.81,73.51,4.30K
03-03-2008,73.735,73.65,73.9,73.4,3.37K
02-29-2008,73.75,73.875,73.935,73.63,2.51K
02-28-2008,73.775,74.27,74.41,73.69,4.28K
02-27-2008,74.265,74.74,74.775,74.125,5.11K
02-26-2008,74.79,75.555,75.765,74.4,6.50K
02-25-2008,75.585,75.59,75.74,75.505,1.26K
02-22-2008,75.575,75.695,75.785,75.435,3.90K
02-21-2008,75.65,76.18,76.225,75.55,7.00K
02-20-2008,76.22,76.1,76.64,76.095,4.34K
02-19-2008,76.075,76.38,76.4,75.88,2.09K
02-18-2008,76.38,76.165,76.5,76.165,0.74K
02-15-2008,76.21,76.23,76.275,75.935,2.27K
02-14-2008,76.24,76.54,76.58,76.15,5.01K
02-13-2008,76.53,76.495,76.73,76.415,0.94K
02-12-2008,76.45,76.725,76.81,76.315,2.05K
02-11-2008,76.735,76.72,76.86,76.455,2.45K
02-08-2008,76.82,77,77.1,76.65,1.84K
02-07-2008,77.12,76.26,77.195,76.25,6.62K
02-06-2008,76.3,76.25,76.48,76.125,3.04K
02-05-2008,76.285,75.48,76.355,75.48,6.91K
02-04-2008,75.47,75.585,75.685,75.39,3.15K
02-01-2008,75.565,75.35,75.7,74.95,2.49K
01-31-2008,75.285,75.375,75.585,75.1,3.87K
01-30-2008,75.14,75.685,75.72,74.66,6.81K
01-29-2008,75.665,75.77,75.825,75.615,1.29K
01-28-2008,75.7,76.215,76.215,75.63,1.94K
01-25-2008,76.115,75.915,76.2,75.82,1.05K
01-24-2008,75.87,76.68,76.68,75.77,4.78K
01-23-2008,76.575,76.465,76.86,76.415,2.70K
01-22-2008,76.54,77.5,77.5,76.34,5.84K
01-21-2008,76.98,76.785,77.17,76.66,1.79K
01-18-2008,76.5,76.44,76.62,76.22,1.61K
01-17-2008,76.3,76.295,76.615,76.055,2.73K
01-16-2008,76.36,75.785,76.565,75.49,9.65K
01-15-2008,75.66,75.66,76.02,75.27,4.75K
01-14-2008,75.7,75.975,75.98,75.41,3.43K
01-11-2008,76.04,76.035,76.105,75.87,0.91K
01-10-2008,76,76.5,76.58,75.86,2.71K
01-09-2008,76.46,76.12,76.54,76.095,1.65K
01-08-2008,76.12,76.285,76.29,75.99,1.64K
01-07-2008,76.2,75.995,76.35,75.915,2.05K
01-04-2008,75.82,75.915,76.09,75.45,3.92K
01-03-2008,75.92,76.04,76.155,75.715,1.80K
01-02-2008,76.01,76.74,76.74,75.9,2.56K
12-31-2007,76.7,76.095,76.75,75.95,1.90K
12-28-2007,76.235,76.755,76.755,76.15,2.40K
12-27-2007,76.6,77.235,77.25,76.55,3.05K
12-26-2007,77.18,77.59,77.59,77.135,2.52K
12-24-2007,77.56,77.585,77.66,77.545,0.29K
12-21-2007,77.74,77.71,77.77,77.445,0.82K
12-20-2007,77.81,77.595,77.86,77.515,1.54K
12-19-2007,77.62,77.415,77.8,77.35,2.32K
12-18-2007,77.43,77.42,77.57,77.29,1.72K
12-17-2007,77.465,77.345,77.8,77.295,0.30K
12-14-2007,77.44,76.58,77.48,76.49,2.52K
12-13-2007,76.585,76.13,76.75,76.055,4.43K
12-12-2007,76.16,76.265,76.33,75.93,5.91K
12-11-2007,76.26,76.085,76.33,75.955,6.94K
12-10-2007,76.1,76.365,76.38,75.98,1.59K
12-07-2007,76.34,76.41,76.54,76.23,0.90K
12-06-2007,76.42,76.45,76.815,76.3,3.17K
12-05-2007,76.45,75.735,76.525,75.71,4.49K
12-04-2007,75.725,75.99,76.105,75.615,2.26K
12-03-2007,75.93,76.1,76.185,75.825,2.49K
11-30-2007,76.17,75.585,76.215,75.545,5.71K
11-29-2007,75.62,75.27,75.695,75.18,1.61K
11-28-2007,75.105,75.145,75.735,75.075,1.97K
11-27-2007,75.08,74.875,75.335,74.76,1.74K
11-26-2007,74.86,75.065,75.2,74.765,1.86K
11-23-2007,74.86,74.86,75.2,74.765,1.86K
11-21-2007,75.09,75.155,75.325,74.82,1.51K
11-20-2007,75.21,75.805,75.92,75.055,2.43K
11-19-2007,75.8,75.755,75.955,75.69,1.59K
11-16-2007,75.84,76.04,76.175,75.51,1.89K
11-15-2007,76.07,75.825,76.12,75.635,1.54K
11-14-2007,75.81,75.8,75.89,75.41,1.68K
11-13-2007,75.9,76.08,76.08,75.695,2.10K
11-12-2007,75.915,75.585,76.23,75.48,3.12K
11-09-2007,75.39,75.365,75.55,75.08,2.48K
11-08-2007,75.455,75.495,75.63,75.28,1.95K
11-07-2007,75.41,76,76,75.08,9.19K
11-06-2007,76.03,76.35,76.425,75.965,4.39K
11-05-2007,76.39,76.315,76.47,76.255,1.20K
11-02-2007,76.3,76.7,76.725,76.21,4.32K
11-01-2007,76.56,76.57,76.82,76.48,2.26K
10-31-2007,76.46,76.71,76.835,76.43,3.52K
10-30-2007,76.73,76.86,76.975,76.69,0.72K
10-29-2007,76.79,76.79,77.065,76.77,1.16K
10-26-2007,76.98,77.245,77.255,76.95,2.58K
10-25-2007,77.23,77.475,77.53,77.115,1.18K
10-24-2007,77.53,77.505,77.775,77.445,1.94K
10-23-2007,77.525,77.955,77.955,77.42,1.94K
10-22-2007,78.025,77.29,78.17,77.075,3.02K
10-19-2007,77.37,77.48,77.6,77.31,1.92K
10-18-2007,77.52,77.91,77.93,77.4,3.23K
10-17-2007,78.04,78.1,78.165,77.86,2.22K
10-16-2007,78.19,77.96,78.27,77.97,1.06K
10-15-2007,78.025,78.115,78.13,77.86,2.75K
10-12-2007,78.16,78.095,78.26,78.01,0.98K
10-11-2007,78,78.155,78.25,77.88,3.74K
10-10-2007,78.3,78.385,78.42,78.1,2.26K
10-09-2007,78.41,78.71,78.8,78.37,2.25K
10-08-2007,78.55,78.22,78.57,78.255,3.30K
10-05-2007,78.235,78.37,78.75,78.13,4.49K
10-04-2007,78.38,78.56,78.65,78.22,2.15K
10-03-2007,78.46,78.14,78.51,78.02,1.62K
10-02-2007,78.2,77.86,78.3,77.9,3.20K
10-01-2007,77.81,77.67,77.94,77.71,4.51K
09-28-2007,77.625,78.18,78.21,77.58,7.18K
09-27-2007,78.245,78.345,78.39,78.05,2.23K
09-26-2007,78.4,78.26,78.52,78.26,1.34K
09-25-2007,78.195,78.455,78.565,78.1,4.64K
09-24-2007,78.42,78.265,78.55,78.24,4.38K
09-21-2007,78.48,78.42,78.73,78.34,4.54K
09-20-2007,78.48,79.09,79.14,78.36,6.05K
09-19-2007,79.19,79.02,79.35,79.01,2.89K
09-18-2007,79.06,79.58,79.7,79.02,3.43K
09-17-2007,79.652,79.59,79.66,79.56,0.61K
09-14-2007,79.62,79.6,79.75,79.46,0.85K
09-13-2007,79.48,79.415,79.62,79.41,3.19K
09-12-2007,79.34,79.5,79.53,79.29,4.73K
09-11-2007,79.67,79.87,79.87,79.6,10.77K
09-10-2007,79.81,79.87,79.935,79.75,9.20K
09-07-2007,79.91,80.46,80.48,79.81,7.80K
09-06-2007,80.45,80.625,80.66,80.33,6.58K
09-05-2007,80.57,80.98,81.01,80.5,3.11K
09-04-2007,80.85,80.755,81.1,80.77,2.96K
08-31-2007,80.745,80.665,80.82,80.39,0.93K
08-30-2007,80.76,80.635,80.96,80.59,0.80K
08-29-2007,80.64,80.915,80.95,80.55,1.04K
08-28-2007,80.72,80.8,80.82,80.53,2.05K
08-27-2007,80.71,80.63,80.74,80.61,1.51K
08-24-2007,80.61,81.06,81.13,80.54,5.08K
08-23-2007,81.11,81.19,81.2,81.03,2.19K
08-22-2007,81.22,81.385,81.48,81.14,1.99K
08-21-2007,81.47,81.37,81.51,81.225,0.78K
08-20-2007,81.38,81.27,81.42,81.26,1.52K
08-17-2007,81.36,81.61,81.71,80.98,12.26K
08-16-2007,81.72,81.93,82,81.61,5.38K
08-15-2007,81.76,81.64,81.82,81.565,4.49K
08-14-2007,81.43,80.955,81.45,80.95,5.85K
08-13-2007,80.97,80.625,81.04,80.65,5.45K
08-10-2007,80.595,80.73,80.76,80.545,2.43K
08-09-2007,80.66,80.17,80.84,80.125,8.41K
08-08-2007,80.225,80.46,80.615,80.05,1.35K
08-07-2007,80.37,80.125,80.48,80.15,2.41K
08-06-2007,80.14,79.97,80.2,79.855,4.15K
08-03-2007,80.06,80.53,80.65,80.05,4.72K
08-02-2007,80.605,80.71,80.8,80.52,4.55K
08-01-2007,80.75,80.77,80.83,80.53,3.15K
07-31-2007,80.66,80.63,80.76,80.54,1.83K
07-30-2007,80.72,80.84,80.89,80.68,3.03K
07-27-2007,80.81,80.39,80.89,80.39,9.29K
07-26-2007,80.3,80.44,80.615,80.18,3.57K
07-25-2007,80.52,79.97,80.58,79.96,4.76K
07-24-2007,79.93,80.02,80.09,79.87,3.27K
07-23-2007,80.22,79.97,80.25,79.97,2.00K
07-20-2007,80.15,80.28,80.38,79.96,2.89K
07-19-2007,80.27,80.3,80.32,80.14,0.74K
07-18-2007,80.25,80.15,80.49,80.125,2.49K
07-17-2007,80.37,80.35,80.43,80.3,1.84K
07-16-2007,80.34,80.34,80.42,80.26,2.53K
07-13-2007,80.39,80.45,80.54,80.28,2.50K
07-12-2007,80.45,80.57,80.57,80.37,3.92K
07-11-2007,80.525,80.49,80.64,80.44,4.68K
07-10-2007,80.65,81.33,81.36,80.65,7.14K
07-09-2007,81.21,81.245,81.32,81.13,2.25K
07-06-2007,81.26,81.425,81.53,81.13,5.04K
07-05-2007,81.31,81.23,81.45,81.08,3.57K
07-04-2007,81.23,81.23,81.21,81.18,1.02K
07-03-2007,81.2,81.18,81.37,81.175,5.96K
07-02-2007,81.17,81.655,81.68,81.1,10.94K
06-29-2007,81.69,82.09,82.1,81.66,6.32K
06-28-2007,82.1,82.09,82.13,81.91,1.71K
06-27-2007,82.06,82.11,82.25,82.05,1.06K
06-26-2007,82.05,82.12,82.23,81.96,2.73K
06-25-2007,82.11,82.12,82.23,82.06,1.72K
06-22-2007,82.11,82.5,82.53,82.08,10.79K
06-21-2007,82.49,82.41,82.51,82.36,1.13K
06-20-2007,82.27,82.3,82.31,82.21,2.19K
06-19-2007,82.31,82.43,82.52,82.29,3.14K
06-18-2007,82.784,82.78,82.75,82.72,0.27K
06-15-2007,82.86,83.08,83.12,82.78,1.42K
06-14-2007,83.15,83,83.24,83.04,2.68K
06-13-2007,83.01,82.95,83.26,82.94,4.09K
06-12-2007,82.89,82.72,82.9,82.63,4.77K
06-11-2007,82.71,82.7,82.81,82.67,6.72K
06-08-2007,82.69,82.29,82.88,82.28,5.75K
06-07-2007,82.29,81.89,82.32,81.82,4.17K
06-06-2007,81.84,81.84,81.95,81.8,5.80K
06-05-2007,81.86,82.01,82.01,81.66,4.15K
06-04-2007,82,82.26,82.26,81.94,4.64K
06-01-2007,82.29,82.23,82.56,82.21,5.75K
05-31-2007,82.25,82.4,82.41,82.12,3.47K
05-30-2007,82.35,82.3,82.46,82.22,1.36K
05-29-2007,82.24,82.3,82.32,81.97,1.49K
05-25-2007,82.27,82.32,82.36,82.15,0.31K
05-24-2007,82.34,82.21,82.45,82.16,0.71K
05-23-2007,82.22,82.33,82.5,82.02,1.70K
05-22-2007,82.31,82.3,82.38,82.22,0.49K
05-21-2007,82.26,82.05,82.43,82.05,2.15K
05-18-2007,82.11,82.245,82.29,82,0.76K
05-17-2007,82.23,82.09,82.32,82,3.91K
05-16-2007,82.05,81.66,82.15,81.57,2.39K
05-15-2007,81.66,81.965,81.98,81.54,3.91K
05-14-2007,81.97,82.01,82.01,81.87,0.68K
05-11-2007,82.02,82.145,82.22,81.98,1.61K
05-10-2007,82.18,81.9,82.29,81.75,2.21K
05-09-2007,81.89,81.85,81.9,81.65,2.59K
05-08-2007,81.81,81.52,81.92,81.43,3.79K
05-07-2007,81.54,81.46,81.55,81.4,1.79K
05-04-2007,81.62,81.83,81.88,81.49,3.11K
05-03-2007,81.82,81.68,81.86,81.47,2.19K
05-02-2007,81.59,81.57,81.8,81.5,3.23K
05-01-2007,81.43,81.25,81.58,81.1,2.20K
04-30-2007,81.3,81.36,81.65,81.13,1.51K
04-27-2007,81.35,81.635,81.68,81.1,1.28K
04-26-2007,81.57,81.26,81.65,81.2,3.18K
04-25-2007,81.25,81.33,81.38,81.1,2.70K
04-24-2007,81.36,81.51,81.62,81.26,2.01K
04-23-2007,81.55,81.41,81.75,81.41,3.48K
04-20-2007,81.45,81.355,81.56,81.35,3.49K
04-19-2007,81.47,81.4,81.57,81.31,2.26K
04-18-2007,81.52,81.6,81.64,81.37,3.81K
04-17-2007,81.63,82,82,81.54,1.46K
04-16-2007,81.87,81.79,81.92,81.78,1.99K
04-13-2007,81.925,82.07,82.22,81.76,2.60K
04-12-2007,82.16,82.43,82.43,82.04,1.35K
04-11-2007,82.44,82.46,82.55,82.35,1.52K
04-10-2007,82.48,82.85,82.85,82.32,1.99K
04-09-2007,82.885,82.78,82.97,82.78,1.52K
04-06-2007,82.76,82.52,82.81,82.5,0.88K
04-05-2007,82.45,82.73,82.78,82.37,2.49K
04-04-2007,82.71,82.92,82.94,82.63,0.63K
04-03-2007,82.91,82.58,82.97,82.57,2.89K
04-02-2007,82.62,82.64,82.75,82.5,1.36K
03-30-2007,82.66,82.8,83.08,82.38,3.15K
03-29-2007,82.81,82.8,82.9,82.71,0.75K
03-28-2007,82.76,82.6,82.78,82.48,1.00K
03-27-2007,82.72,82.83,82.88,82.65,0.84K
03-26-2007,82.8,83.15,83.2,82.67,1.50K
03-23-2007,83,82.86,83.03,82.68,1.24K
03-22-2007,82.81,82.46,82.93,82.4,1.66K
03-21-2007,82.49,82.77,83,82.45,3.08K
03-20-2007,82.81,83.05,83.16,82.74,1.31K
03-19-2007,83.298,83.13,83.4,83.3,2.34K
03-16-2007,83.23,83.57,83.62,83.04,0.87K
03-15-2007,83.66,83.68,83.75,83.53,3.39K
03-14-2007,83.58,83.69,83.85,83.47,2.82K
03-13-2007,83.72,83.83,83.93,83.59,5.97K
03-12-2007,83.85,84.22,84.23,83.79,7.40K
03-09-2007,84.21,84.06,84.36,83.96,8.25K
03-08-2007,84.06,83.72,84.21,83.69,3.96K
03-07-2007,83.73,83.96,84.04,83.69,4.15K
03-06-2007,84.01,84.16,84.2,83.96,3.31K
03-05-2007,84.11,83.66,84.22,83.66,4.27K
03-02-2007,83.64,83.75,83.92,83.6,0.82K
03-01-2007,83.59,83.53,83.8,83.41,2.55K
02-28-2007,83.5,83.42,83.75,83.42,3.67K
02-27-2007,83.38,83.79,83.9,83.32,6.50K
02-26-2007,83.84,83.86,84.03,83.81,5.15K
02-23-2007,83.99,84.28,84.32,83.85,4.99K
02-22-2007,84.22,84.15,84.44,84.13,4.62K
02-21-2007,84.11,84.06,84.32,84.01,0.86K
