gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3350.443,63.381557,98.707275,26054.383,319.62003,-0.09918317,4.3307757,2025-06-11
3338.1792,65.49392,98.933716,26023.46,319.61984,-0.09924082,4.330711,2025-06-12
