gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3312.9019,60.809704,99.40689,26028.682,319.61954,-0.099326074,4.330659,2025-06-04
3370.3713,62.53466,98.666466,26017.447,319.61972,-0.099250495,4.330723,2025-06-05
