gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3288.6943,60.805336,99.296364,25994.488,319.61978,-0.099205546,4.330761,2025-06-02
3312.878,60.803917,99.407265,26028.469,319.61963,-0.09923884,4.3307195,2025-06-03
