gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
2925.78418,66.32042,104.21806,25488.42578,319.61920,-0.09913,4.33082,2025-03-08
2926.35742,66.37422,103.99334,25483.50977,319.61871,-0.09926,4.33074,2025-03-09
