gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3363.4019,61.5483,98.895485,25944.418,319.6191,-0.099275626,4.3307295,2025-05-29
3363.324,61.298157,99.74094,25895.326,319.61908,-0.09928805,4.3307176,2025-05-30
