gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3293.405,61.858727,99.844955,25901.568,319.61923,-0.09938204,4.330627,2025-05-31
3316.875,60.954388,99.24609,25948.443,319.61966,-0.09924602,4.3307295,2025-06-01
