gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3370.387,62.532715,98.66698,26017.428,319.62012,-0.099109344,4.33081,2025-06-05
3383.2756,63.195118,99.26105,26020.482,319.61957,-0.09924375,4.3307085,2025-06-06
