gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3393.7136,62.671806,98.81025,26068.398,319.61942,-0.099286534,4.330658,2025-06-07
3350.4597,63.3836,98.706604,26069.465,319.61978,-0.09919721,4.330747,2025-06-08
