gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3383.285,63.199165,99.25991,26020.57,319.61893,-0.09943451,4.3305416,2025-06-06
3393.7551,62.672825,98.81036,26068.451,319.61963,-0.09924594,4.3306975,2025-06-07
