gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3350.4763,63.384136,98.70596,26054.475,319.6197,-0.09927622,4.3307147,2025-06-10
3350.4785,63.38384,98.706055,26054.463,319.61972,-0.09926446,4.330724,2025-06-11
