gold,russell2000,dow_jones,msci_world,nasdaq100,s_p500,date
2849.29272,2162.96118,43853.47656,3808.33325,20899.01758,5953.89355,2025-03-08
2849.13550,2160.58081,43830.24609,3802.86597,20875.98438,5950.65137,2025-03-09
2845.93921,2162.02393,43874.93750,3803.52686,20879.48828,5953.12939,2025-03-10
2902.97144,2104.19067,43223.35938,3773.01050,20441.96094,5851.71826,2025-03-11
2919.88330,2076.83716,42515.98828,3725.59546,20338.93750,5773.29004,2025-03-12
2925.68262,2101.58936,43040.98438,3776.07886,20637.43750,5843.15186,2025-03-13
2926.39771,2066.06738,42592.30078,3731.28564,20052.32812,5736.69873,2025-03-14
