Date,Close,High,Low,Open,Volume
,^IRX,^IRX,^IRX,^IRX,^IRX
2025-03-07,4.197000026702881,4.197000026702881,4.182000160217285,4.188000202178955,0
2025-03-10,4.184999942779541,4.192999839782715,4.184999942779541,4.192999839782715,0
2025-03-11,4.195000171661377,4.195000171661377,4.184999942779541,4.184999942779541,0
2025-03-12,4.197000026702881,4.208000183105469,4.192999839782715,4.197000026702881,0
2025-03-13,4.188000202178955,4.192999839782715,4.184999942779541,4.192999839782715,0
2025-03-14,4.188000202178955,4.192999839782715,4.184999942779541,4.188000202178955,0
2025-03-17,4.188000202178955,4.195000171661377,4.184999942779541,4.188000202178955,0
2025-03-18,4.195000171661377,4.195000171661377,4.190000057220459,4.195000171661377,0
2025-03-19,4.190000057220459,4.199999809265137,4.188000202178955,4.195000171661377,0
2025-03-20,4.182000160217285,4.184999942779541,4.182000160217285,4.182000160217285,0
2025-03-21,4.184999942779541,4.184999942779541,4.179999828338623,4.184999942779541,0
2025-03-24,4.182000160217285,4.188000202178955,4.182000160217285,4.188000202178955,0
2025-03-25,4.182000160217285,4.188000202178955,4.182000160217285,4.188000202178955,0
2025-03-26,4.190000057220459,4.192999839782715,4.184999942779541,4.184999942779541,0
2025-03-27,4.188000202178955,4.188000202178955,4.184999942779541,4.188000202178955,0
2025-03-28,4.188000202178955,4.188000202178955,4.175000190734863,4.177999973297119,0
2025-03-31,4.192999839782715,4.192999839782715,4.182000160217285,4.182000160217285,0
2025-04-01,4.199999809265137,4.199999809265137,4.197000026702881,4.197000026702881,0
2025-04-02,4.203000068664551,4.204999923706055,4.195000171661377,4.195000171661377,0
2025-04-03,4.184999942779541,4.188000202178955,4.179999828338623,4.182000160217285,0
2025-04-04,4.15500020980835,4.163000106811523,4.09499979019165,4.139999866485596,0
2025-04-07,4.150000095367432,4.15500020980835,4.118000030517578,4.119999885559082,0
2025-04-08,4.177999973297119,4.190000057220459,4.175000190734863,4.175000190734863,0
2025-04-09,4.228000164031982,4.243000030517578,4.203000068664551,4.203000068664551,0
2025-04-10,4.197000026702881,4.203000068664551,4.184999942779541,4.197000026702881,0
2025-04-11,4.2129998207092285,4.2129998207092285,4.179999828338623,4.179999828338623,0
2025-04-14,4.195000171661377,4.215000152587891,4.190000057220459,4.204999923706055,0
2025-04-15,4.199999809265137,4.210000038146973,4.199999809265137,4.210000038146973,0
2025-04-16,4.208000183105469,4.210000038146973,4.192999839782715,4.195000171661377,0
2025-04-17,4.204999923706055,4.208000183105469,4.190000057220459,4.197000026702881,0
2025-04-21,4.210000038146973,4.2179999351501465,4.199999809265137,4.204999923706055,0
2025-04-22,4.2129998207092285,4.2129998207092285,4.210000038146973,4.210000038146973,0
2025-04-23,4.208000183105469,4.208000183105469,4.203000068664551,4.203000068664551,0
2025-04-24,4.197000026702881,4.197000026702881,4.190000057220459,4.197000026702881,0
2025-04-25,4.192999839782715,4.195000171661377,4.192999839782715,4.192999839782715,0
2025-04-28,4.192999839782715,4.197000026702881,4.190000057220459,4.192999839782715,0
2025-04-29,4.190000057220459,4.195000171661377,4.190000057220459,4.195000171661377,0
2025-04-30,4.190000057220459,4.192999839782715,4.188000202178955,4.188000202178955,0
2025-05-01,4.184999942779541,4.190000057220459,4.170000076293945,4.175000190734863,0
2025-05-02,4.208000183105469,4.210000038146973,4.175000190734863,4.182000160217285,0
2025-05-05,4.208000183105469,4.2129998207092285,4.204999923706055,4.204999923706055,0
2025-05-06,4.210000038146973,4.2129998207092285,4.210000038146973,4.2129998207092285,0
2025-05-07,4.215000152587891,4.215000152587891,4.163000106811523,4.210000038146973,0
2025-05-08,4.215000152587891,4.2179999351501465,4.204999923706055,4.208000183105469,0
2025-05-09,4.215000152587891,4.215000152587891,4.210000038146973,4.210000038146973,0
2025-05-12,4.28000020980835,4.28000020980835,4.25,4.252999782562256,0
2025-05-13,4.284999847412109,4.289999961853027,4.2829999923706055,4.288000106811523,0
2025-05-14,4.284999847412109,4.288000106811523,4.2829999923706055,4.2829999923706055,0
2025-05-15,4.257999897003174,4.271999835968018,4.257999897003174,4.271999835968018,0
2025-05-16,4.236999988555908,4.243000030517578,4.235000133514404,4.243000030517578,0
2025-05-19,4.239999771118164,4.244999885559082,4.239999771118164,4.239999771118164,0
2025-05-20,4.248000144958496,4.263000011444092,4.243000030517578,4.260000228881836,0
2025-05-21,4.235000133514404,4.248000144958496,4.23199987411499,4.248000144958496,0
2025-05-22,4.23199987411499,4.235000133514404,4.228000164031982,4.228000164031982,0
2025-05-23,4.230000019073486,4.236999988555908,4.224999904632568,4.230000019073486,0
