gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3393.9778,62.666,98.84351,26070.797,319.61487,-0.09990689,4.330055,2025-06-07
3350.7036,63.369682,98.73999,26070.953,319.615,-0.100000635,4.33,2025-06-08
