gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3293.6826,61.794952,99.88181,25897.791,319.61124,-0.10021316,4.329763,2025-05-31
3317.0796,60.946877,99.27981,25950.549,319.61542,-0.10000216,4.330023,2025-06-01
