gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3350.8413,63.376736,98.7487,26056.994,319.6153,-0.0996889,4.330375,2025-06-11
3338.3906,65.47982,98.96665,26024.967,319.61493,-0.10004804,4.32999,2025-06-12
