gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3313.1,60.79,99.441,26030.002,319.615,-0.1,4.33,2025-06-04
3370.6,62.52,98.7,26019.0,319.615,-0.1,4.33,2025-06-05
