gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
3384.3586,63.18846,99.32848,26025.035,319.6157,-0.09807542,4.331067,2025-06-06
3393.9487,62.657207,98.84115,26069.498,319.61502,-0.10016828,4.329897,2025-06-07
