gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
2926.65088,66.29814,104.26401,25486.58984,319.61664,-0.09934,4.32989,2025-03-08
2926.54980,66.36140,104.02615,25485.42773,319.61490,-0.10000,4.32996,2025-03-09
